# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = regression_model
# start_datetime = 2021-06-10 01:56:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./regression_normal/input_b3.json
# init = 2 (Default)
# random
#   seed = 4207672065 (Default)
# output
#   file = ./regression_normal/output_b3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,alpha,sigma,s
-18.1366,0.612002,0.213792,2,5,0,19.0366,0.237296,8.77025,1.99891,0.152508
-16.8971,0.200135,0.213792,3,7,0,18.1866,0.0283599,8.89616,2.00644,0.130449
-16.8971,0.00675128,0.213792,2,3,0,18.7948,0.0283599,8.89616,2.00644,0.130449
-16.8932,0.984785,0.213792,3,11,0,17.4389,0.0782276,9.53659,2.88551,0.15655
-17.5581,0.987555,0.213792,3,11,0,18.6156,0.102485,8.17976,2.87714,0.148781
-17.9689,0.24585,0.213792,3,7,0,19.2686,-0.218673,8.16229,2.44594,0.275682
-16.8997,0.933874,0.213792,4,15,0,18.7153,-0.0177219,9.80765,2.77292,0.27664
-18.0531,0.843469,0.213792,3,15,0,19.1545,-0.208812,9.79961,1.86087,0.220035
-20.7624,0.620681,0.213792,4,15,0,21.8798,1.73514,8.80587,3.47244,3.15029
-18.0373,0.9828,0.213792,4,15,0,20.6671,0.732189,8.21519,2.2839,0.608334
-17.6508,0.994557,0.213792,4,15,0,18.3736,-0.499413,9.94711,2.14213,0.69132
-18.3406,0.914369,0.213792,4,15,0,19.6666,1.20568,8.32738,2.10272,0.922603
-19.3772,0.834197,0.213792,3,7,0,22.8663,-0.859664,9.71249,1.99929,0.42016
-18.2956,0.884416,0.213792,2,3,0,21.3485,-0.793707,9.79724,3.09293,0.828865
-17.9987,0.98576,0.213792,4,15,0,19.1035,-0.857153,9.63694,2.15194,0.684501
-18.2261,0.968584,0.213792,2,5,0,20.3335,0.370021,10.2818,2.80714,0.339488
-18.6398,0.91725,0.213792,4,23,0,19.956,-0.764513,9.47932,3.31884,1.04773
-17.8163,0.782109,0.213792,2,3,0,20.4607,-0.545752,9.57227,2.58429,1.39427
-19.0513,0.979929,0.213792,4,15,0,20.1467,-0.348773,8.40827,2.78615,1.95706
-17.1437,0.993694,0.213792,4,15,0,19.5462,0.0322482,9.99146,2.19035,0.324416
-17.4834,0.840934,0.213792,2,3,0,18.1463,-0.0910958,9.95925,3.02206,0.439367
-17.4977,0.831407,0.213792,3,15,0,20.9804,0.757998,8.80051,2.2197,0.662137
-19.1623,0.951647,0.213792,3,7,0,19.547,0.519452,10.0167,2.22217,2.08906
-18.8025,0.955199,0.213792,3,7,0,21.2706,1.10803,10.0303,2.62308,1.08371
-18.3335,0.982894,0.213792,3,15,0,19.6561,0.427934,9.0954,2.39901,2.20391
-19.8205,0.888214,0.213792,3,7,0,20.7504,0.511183,9.08368,1.92391,3.08887
-19.54,0.910306,0.213792,3,7,0,20.8784,0.311879,9.34136,2.53651,3.33549
-18.5434,0.929654,0.213792,4,15,0,19.5862,0.225322,8.57883,2.1394,0.12144
-16.6245,0.904165,0.213792,2,3,0,17.5817,0.00855221,8.65328,2.48812,0.134813
-17.4707,0.80092,0.213792,2,3,0,18.4248,0.0638145,8.51968,3.18459,0.173482
-20.8729,0.169199,0.213792,2,3,0,23.8499,-0.554341,8.72515,2.87318,0.202735
-18.2478,0.985887,0.213792,2,3,0,22.4184,0.44408,8.36792,2.00124,0.392541
-18.989,0.984857,0.213792,3,15,0,20.4138,-0.576348,9.26043,3.09325,0.309736
-18.2775,0.700101,0.213792,2,7,0,22.0852,0.304254,8.91198,1.94688,1.49253
-19.7895,0.951254,0.213792,4,15,0,21.0513,-0.3989,7.74091,2.36269,0.336026
-18.7264,0.966988,0.213792,3,7,0,20.7496,-0.398737,8.0091,3.0491,0.413286
-20.5445,0.890155,0.213792,4,15,0,21.921,0.656318,10.7189,3.50538,1.69027
-21.0159,0.968281,0.213792,3,7,0,26.0739,0.971691,11.1371,3.33462,1.04077
-20.467,0.969411,0.213792,4,15,0,22.5359,1.54076,10.3254,2.35749,1.19612
-20.4914,0.975698,0.213792,4,15,0,22.3057,1.33867,10.4842,2.44988,1.63608
-19.2337,0.757965,0.213792,3,15,0,24.117,-0.772582,9.66406,3.43006,1.58044
-20.9646,0.552745,0.213792,3,11,0,24.039,-0.266596,8.74519,4.91116,0.535796
-19.1907,0.662893,0.213792,3,11,0,21.9868,-0.50339,8.53692,2.03629,1.47484
-17.0532,0.82217,0.213792,3,11,0,20.4587,-0.301715,9.70228,2.49057,0.350467
-17.1143,0.956139,0.213792,4,15,0,17.5303,0.275056,8.77045,2.19187,0.639753
-17.2151,0.70749,0.213792,3,15,0,17.9824,0.201681,8.47972,2.76424,0.341755
-17.3023,0.901985,0.213792,3,15,0,18.5006,-0.36735,9.21061,2.16727,0.790228
-17.4691,0.912223,0.213792,4,15,0,18.8206,0.304398,9.93897,2.59243,0.691344
-18.4941,0.765212,0.213792,2,7,0,22.2318,0.584605,9.06842,3.18362,1.46164
-18.0587,0.954864,0.213792,4,15,0,20.4144,-0.216606,9.41163,2.90045,0.133628
-16.6078,0.505305,0.213792,1,3,0,17.8807,0.031214,9.44887,2.07904,0.117882
-16.9473,0.958546,0.213792,4,15,0,17.1904,0.00500068,8.50296,2.27323,0.181239
-18.2195,0.418061,0.213792,2,3,0,20.8131,0.35071,8.83741,3.19971,0.256806
-17.4399,0.825651,0.213792,2,3,0,19.0063,-0.0531236,8.77716,1.91813,0.173901
-20.5498,0.717207,0.213792,4,15,0,22.0607,-0.972762,11.3732,3.31004,1.47753
-24.455,0.658781,0.213792,4,15,0,29.5793,0.969468,9.60455,2.03863,0.254348
-21.5518,0.86128,0.213792,3,7,0,28.831,-0.872289,8.56628,4.51127,0.553086
-19.601,1,0.213792,2,3,0,21.7043,-0.939447,8.6371,3.29156,0.577292
-17.6751,1,0.213792,4,15,0,19.9695,-0.181093,9.13161,2.74565,1.2342
-16.8225,0.883107,0.213792,4,15,0,20.044,-0.198283,9.50115,2.20617,0.318853
-18.3704,0.752135,0.213792,4,15,0,19.2369,0.399217,9.54555,3.12239,0.265775
-17.2864,0.998571,0.213792,3,15,0,18.3591,-0.430247,9.16137,2.59767,0.439089
-16.6363,0.842842,0.213792,2,7,0,19.511,-0.108899,9.50399,2.5685,0.277883
-17.4367,0.881584,0.213792,2,3,0,17.8418,-0.250489,9.55614,1.96263,0.305948
-16.8128,0.797746,0.213792,2,7,0,19.9601,-0.0886867,9.18979,2.82801,0.25533
-17.4491,0.857558,0.213792,3,11,0,18.5871,0.132869,9.27745,3.00938,0.715759
-18.4501,0.894815,0.213792,3,15,0,19.0199,-0.0380596,9.28281,3.52074,0.851165
-17.6836,0.973912,0.213792,2,3,0,19.1488,-0.103142,9.05921,3.0656,0.830497
-16.7014,0.994392,0.213792,4,15,0,17.8168,0.00895362,9.55195,2.6927,0.305147
-16.7277,0.996538,0.213792,3,7,0,16.8774,0.0979422,9.62874,2.61454,0.298451
-16.8388,0.999547,0.213792,4,15,0,17.0381,0.314271,9.02431,2.44331,0.455011
-16.8265,0.973237,0.213792,4,15,0,20.4139,-0.237784,9.19222,2.30926,0.406107
-16.4975,0.787489,0.213792,2,7,0,18.1993,0.0638492,9.45058,2.55679,0.181973
-16.4022,0.616647,0.213792,2,5,0,17.7173,-0.0242239,9.12844,2.21449,0.101472
-16.3902,0.615229,0.213792,2,5,0,17.3727,-0.00555713,9.29253,2.65197,0.0823192
-16.3902,0.000100093,0.213792,2,7,1,18.0976,-0.00555713,9.29253,2.65197,0.0823192
-16.7368,0.321351,0.213792,3,10,1,19.3189,0.0232265,9.79087,2.76497,0.0853434
-16.7694,0.636628,0.213792,2,5,0,17.3253,-0.00590268,10.0018,2.42396,0.124843
-16.7694,0.0535323,0.213792,2,3,0,22.3942,-0.00590268,10.0018,2.42396,0.124843
-16.7694,0.00025695,0.213792,2,3,0,22.4875,-0.00590268,10.0018,2.42396,0.124843
-16.8812,0.0620177,0.213792,3,7,0,22.3794,0.0790408,8.95368,2.14721,0.480472
-18.1982,0.88256,0.213792,4,15,0,19.441,1.09526,9.16562,2.90052,1.26651
-19.1727,0.806912,0.213792,2,7,0,20.4906,0.61123,9.03071,3.52456,1.53763
-19.8037,0.996637,0.213792,3,7,0,21.3336,1.88463,9.21407,2.7864,0.882431
-22.0915,0.823078,0.213792,3,15,0,24.3692,1.86567,9.67917,1.99771,0.715447
-20.4817,1,0.213792,4,15,0,23.794,1.19793,10.2688,3.74741,1.22656
-19.6752,0.964489,0.213792,3,7,0,21.5345,1.25597,10.0653,3.25121,0.94437
-18.36,0.878083,0.213792,3,7,0,20.9441,0.738561,8.64197,2.20373,2.00123
-16.8886,0.991317,0.213792,3,15,0,19.9015,0.141894,8.6287,2.33151,0.235253
-16.4827,0.964581,0.213792,4,23,0,17.0511,-0.040529,8.94905,2.31264,0.153809
-16.4827,0.0740542,0.213792,2,3,0,20.052,-0.040529,8.94905,2.31264,0.153809
-16.4827,0.237249,0.213792,1,3,0,19.0361,-0.040529,8.94905,2.31264,0.153809
-17.8819,0.813655,0.213792,4,15,0,18.5316,-0.757797,8.97183,2.54955,0.983374
-17.1825,0.886421,0.213792,2,7,0,21.0348,0.000626031,8.32115,2.63462,0.273689
-17.4165,0.765525,0.213792,3,13,1,18.2592,0.410538,8.52205,2.39457,0.887992
-18.414,0.921818,0.213792,3,15,0,19.6877,0.019559,10.6692,3.03477,0.507423
-19.2729,0.94789,0.213792,3,15,0,19.9592,-0.21079,10.9452,2.26922,0.334506
-19.0081,0.583965,0.213792,4,15,0,21.8109,-0.161978,8.07832,2.15603,0.967254
-19.0682,0.890722,0.213792,4,15,0,20.4969,1.93603,9.34689,2.48662,1.93673
-18.8798,0.911817,0.213792,3,15,0,22.5944,1.17038,8.52501,2.02039,2.18069
-17.7105,0.886455,0.213792,3,15,0,19.5686,0.267521,8.85818,2.88938,1.10435
-17.0335,0.956299,0.213792,3,15,0,17.8164,0.388209,9.2256,2.16932,0.574458
-19.7612,0.775694,0.213792,2,3,0,21.7319,-0.488239,9.10776,3.43435,0.244588
-17.4393,0.743181,0.213792,2,3,0,21.6754,0.021102,9.15849,3.24492,0.334166
-17.1495,0.893928,0.213792,2,3,0,18.2694,0.383337,9.26838,2.13646,0.394167
-18.1039,0.684611,0.213792,4,15,0,19.6323,-0.736514,9.94957,2.96004,0.800285
-20.4291,0.888887,0.213792,3,7,0,22.0239,-0.668726,10.4766,1.77089,0.553774
-18.6839,0.982952,0.213792,3,15,0,22.1679,0.881169,9.45913,2.26867,2.25358
-18.4053,0.835996,0.213792,4,15,0,20.3228,0.168874,8.41166,3.38412,0.813234
-20.2487,0.722691,0.213792,3,7,0,22.0901,0.694757,9.14801,4.21178,0.543839
-17.3675,0.737556,0.213792,2,7,0,21.3876,0.684305,9.26434,2.36202,0.625707
-17.9158,0.947212,0.213792,3,15,0,19.3536,-0.0370796,9.76161,2.43649,1.53732
-16.5495,0.984592,0.213792,3,11,0,19.8191,-0.0266223,9.38374,2.38331,0.363552
-17.4585,0.938934,0.213792,4,15,0,17.6347,0.175943,8.59533,2.19682,0.822266
-17.1129,0.946535,0.213792,3,15,0,18.334,-0.298471,9.00011,2.25076,0.360846
-17.6784,0.833969,0.213792,3,11,0,20.9778,-0.225077,8.55251,3.02544,0.465154
-16.8247,0.992394,0.213792,4,15,0,17.8841,0.154198,9.69047,2.44756,0.215539
-17.4501,0.659701,0.213792,3,7,0,19.2459,0.627488,9.54672,2.42456,0.868333
-18.5455,0.980029,0.213792,3,15,0,19.1452,-1.2571,9.53408,2.54481,0.802643
-17.4605,0.746377,0.213792,3,11,0,21.6596,0.162771,9.16295,1.87652,0.442
-18.795,0.80407,0.213792,3,7,0,20.3622,-0.422319,8.95483,3.6244,0.74872
-17.3088,0.966199,0.213792,3,7,0,18.7545,-0.510078,9.20131,2.3766,0.766001
-17.9801,0.990599,0.213792,4,15,0,18.635,0.116889,10.3824,2.59276,0.710651
-16.7459,0.969904,0.213792,4,15,0,19.827,-0.00919398,9.57767,2.71458,0.318212
-17.2838,0.987071,0.213792,3,15,0,17.9089,0.0103806,8.37162,3.01137,0.13894
-17.3827,0.373447,0.213792,2,6,1,20.4935,-0.0796496,8.31875,2.31067,0.22719
-18.719,0.916709,0.213792,2,3,0,19.8472,0.294716,8.21353,2.75652,0.163801
-20.1075,0.988793,0.213792,2,3,0,21.0393,0.0835415,8.19284,1.70632,0.156982
-20.1075,0.346781,0.213792,3,11,0,22.9369,0.0835415,8.19284,1.70632,0.156982
-20.99,0.11051,0.213792,2,3,0,24.6113,0.213406,8.29337,1.77592,0.103038
-17.6673,0.0936349,0.213792,3,11,0,19.5608,-0.0339877,8.08148,2.33245,0.104747
-18.4267,0.251052,0.213792,1,3,0,19.8559,0.206617,8.20318,2.25669,0.136711
-18.1829,0.469032,0.213792,2,3,0,19.0204,0.145837,8.11473,2.25954,0.125338
-16.957,0.128104,0.213792,3,7,0,22.2218,-0.186894,8.82164,2.51851,0.255713
-21.8233,0.278525,0.213792,4,15,0,26.1098,-1.02651,11.5536,4.2512,1.20344
-23.1172,0.976227,0.213792,3,7,0,23.898,-0.862077,12.5211,3.35733,1.50931
-24.2725,0.908071,0.213792,3,7,0,24.9014,-1.38267,12.7955,2.98266,0.945952
-24.6862,0.942874,0.213792,2,3,0,25.03,-1.34995,12.7797,2.82136,0.879014
-24.9009,0.999832,0.213792,4,15,0,25.9552,-0.578199,12.8998,3.0392,1.42381
-27.8296,0.706988,0.213792,4,15,0,29.035,-3.47611,7.57046,2.55588,3.1379
-26.4656,1,0.213792,3,7,0,27.5381,-3.55452,8.12015,5.86059,2.21363
-27.162,0.985754,0.213792,2,3,0,27.4721,-3.61227,8.07247,6.32004,2.50262
-17.4203,0.960614,0.213792,4,15,0,27.4288,0.730807,9.16851,2.193,0.897267
-17.9651,0.956388,0.213792,2,7,0,18.6022,0.859255,9.35986,2.03197,1.03357
-19.5155,0.940016,0.213792,3,7,0,20.5887,-1.47994,9.60227,2.28264,0.712777
-19.0433,0.958169,0.213792,4,15,0,21.7562,0.450579,8.32125,2.50536,2.40454
-21.5221,0.827383,0.213792,3,7,0,22.7594,-0.202867,8.28031,2.90661,4.28213
-20.4415,0.987492,0.213792,3,7,0,22.7853,0.0110699,7.73541,2.76546,2.54372
-19.9269,0.821374,0.213792,3,13,0,21.3399,-0.245771,7.61061,3.23229,1.41081
-18.7206,0.80379,0.213792,3,7,0,22.3903,0.0626321,9.75399,3.68929,0.686373
-18.4254,1,0.213792,2,3,0,18.9583,-0.0803982,9.94314,1.84018,0.679052
-18.885,0.7525,0.213792,2,7,0,20.2797,0.053038,9.31427,3.85935,0.645665
-20.3121,0.948627,0.213792,3,15,0,21.4113,-0.751268,10.1976,1.71737,0.527781
-19.672,0.920775,0.213792,3,11,0,22.2731,-0.413053,11.0182,3.38399,0.975896
-19.0314,0.957587,0.213792,4,15,0,20.9047,-1.24569,9.54369,1.93475,1.3313
-17.1835,1,0.213792,3,15,0,19.1469,0.124449,9.58277,2.09401,0.658744
-17.9265,0.658967,0.213792,3,11,0,18.7932,0.257859,9.59336,3.32285,0.380726
-18.2977,0.975389,0.213792,3,11,0,18.8125,0.151025,8.91906,3.42733,0.849351
-21.4681,0.988874,0.213792,4,15,0,22.0742,-0.446488,7.46024,4.07142,0.261264
-18.1538,0.825471,0.213792,3,7,0,23.4559,0.885917,9.31728,2.11601,0.576092
-17.3582,0.953933,0.213792,3,7,0,18.8633,-0.476967,9.66176,2.22305,0.798441
-17.2525,0.997237,0.213792,4,15,0,17.58,0.356193,9.31738,2.59708,0.296863
-19.6157,0.789676,0.213792,3,7,0,20.0025,-0.265851,8.8493,4.21755,0.381066
-17.5168,0.981745,0.213792,3,7,0,19.6914,0.00668819,8.59781,1.98122,0.290237
-17.112,0.96907,0.213792,3,15,0,17.8989,-0.0389032,8.95745,1.93638,0.13529
-16.5885,0.638936,0.213792,1,3,0,18.1655,0.0523197,8.77537,2.409,0.104202
-16.3981,0.378039,0.213792,1,3,0,17.4968,-0.0237367,8.94655,2.40839,0.0807367
-16.3981,0.00586076,0.213792,2,5,0,20.2856,-0.0237367,8.94655,2.40839,0.0807367
-16.3981,0.000194808,0.213792,2,3,0,18.0073,-0.0237367,8.94655,2.40839,0.0807367
-16.3981,5.84277e-15,0.213792,1,1,0,18.2592,-0.0237367,8.94655,2.40839,0.0807367
-16.3981,8.42934e-08,0.213792,2,3,0,20.3566,-0.0237367,8.94655,2.40839,0.0807367
-16.3981,0.0449546,0.213792,1,3,1,19.396,-0.0237367,8.94655,2.40839,0.0807367
-16.3981,2.75223e-05,0.213792,2,5,1,18.4722,-0.0237367,8.94655,2.40839,0.0807367
-16.3981,3.92981e-11,0.213792,1,1,0,18.6123,-0.0237367,8.94655,2.40839,0.0807367
-16.3981,1.81457e-29,0.213792,1,1,0,20.2751,-0.0237367,8.94655,2.40839,0.0807367
-16.3981,0.000211305,0.213792,1,3,1,19.0509,-0.0237367,8.94655,2.40839,0.0807367
-16.3981,0.123231,0.213792,2,3,0,17.7183,-0.0237367,8.94655,2.40839,0.0807367
-16.3981,6.18355e-11,0.213792,2,3,0,19.4853,-0.0237367,8.94655,2.40839,0.0807367
-16.3981,0.119162,0.213792,1,3,0,17.506,-0.0237367,8.94655,2.40839,0.0807367
-16.3981,0.0262666,0.213792,2,3,0,17.3511,-0.0237367,8.94655,2.40839,0.0807367
-16.3981,2.43432e-05,0.213792,1,3,1,20.8114,-0.0237367,8.94655,2.40839,0.0807367
-16.4361,0.223542,0.213792,2,5,1,16.7757,-0.0169995,9.02549,2.63949,0.0718827
-16.4361,0.000147788,0.213792,2,3,0,18.9649,-0.0169995,9.02549,2.63949,0.0718827
-17.4568,0.0969561,0.213792,3,9,0,18.6347,0.0868842,9.12944,1.91124,0.0862138
-16.791,0.567827,0.213792,1,3,0,17.6219,-0.00166811,9.01719,1.98753,0.0718768
-18.712,0.0484597,0.213792,2,4,1,20.6682,-0.102699,9.24829,1.69525,0.091815
-18.712,3.16597e-11,0.213792,1,1,0,20.282,-0.102699,9.24829,1.69525,0.091815
-17.3204,0.285848,0.213792,2,7,0,18.5862,0.0800653,9.43035,1.90529,0.101188
-17.3204,0.24548,0.213792,1,1,0,18.3025,0.0800653,9.43035,1.90529,0.101188
-19.5648,0.0157066,0.213792,1,3,1,24.2246,-0.353899,9.09993,2.01142,0.153873
-18.0149,1,0.213792,2,3,0,20.3901,0.339557,9.1472,2.47737,0.184905
-16.8417,1,0.213792,1,1,0,17.6822,0.177108,9.18077,2.61046,0.196812
-19.8,0.17237,0.213792,3,7,0,20.8176,-0.227567,8.62651,1.95808,0.108042
-17.6735,0.468856,0.213792,2,7,0,19.6328,0.0898667,8.72217,3.24421,0.10532
-18.2527,0.100133,0.213792,2,7,0,20.9842,0.10762,8.30532,3.25109,0.0921035
-18.2527,4.30479e-12,0.213792,1,1,0,23.5395,0.10762,8.30532,3.25109,0.0921035
-19.0456,0.0912215,0.213792,2,6,1,21.8796,0.152192,7.90926,2.04778,0.182662
-17.6458,0.563116,0.213792,2,7,0,21.6582,0.385242,8.37735,2.80698,0.380455
-17.5992,0.787352,0.213792,3,11,0,20.0017,0.653745,9.08541,2.15707,1.25287
-17.6358,0.998197,0.213792,4,15,0,18.0649,0.759912,9.42618,2.6021,1.04409
-20.5875,0.767073,0.213792,2,7,0,22.5309,0.450637,8.69837,4.52588,0.972285
-20.2671,1,0.213792,3,7,0,22.8938,0.82231,8.58808,3.07158,3.41722
-17.3238,0.764631,0.213792,3,11,0,21.8129,-0.270013,9.33548,2.84342,0.718747
-20.7812,0.847352,0.213792,3,15,0,21.3677,-0.273182,9.17171,3.4315,0.107998
-18.9719,1,0.213792,4,15,0,20.1887,-0.262949,8.54541,1.90987,1.06555
-18.1526,0.740549,0.213792,4,15,0,20.9909,0.461281,9.52578,2.80281,1.58115
-18.0266,0.983403,0.213792,4,15,0,19.7895,1.46776,8.76498,2.41959,1.36879
-18.0175,0.954701,0.213792,3,15,0,19.3361,0.330439,9.65147,2.57679,1.60117
-18.5418,0.992904,0.213792,4,15,0,20.2929,-1.39843,9.68579,2.58174,1.60973
-19.2911,0.916317,0.213792,3,11,0,20.4948,-2.09079,10.2609,2.53544,1.54426
-19.5494,0.839077,0.213792,4,15,0,22.2852,2.10784,8.69939,1.88237,1.35977
-19.5494,0.354418,0.213792,2,3,0,22.1588,2.10784,8.69939,1.88237,1.35977
-17.6816,1,0.213792,3,15,0,19.9878,0.564195,9.09608,2.01779,1.09523
-19.7906,0.615949,0.213792,3,15,0,21.3684,1.62107,9.01517,3.44615,0.986992
-19.5258,0.912544,0.213792,3,15,0,21.3647,-0.292996,8.93244,3.90225,1.11069
-16.6382,0.917907,0.213792,3,11,0,20.081,-0.0983736,9.06073,2.54328,0.317843
-17.3125,0.622239,0.213792,3,15,0,17.9019,-0.0209144,9.0127,1.8659,0.159021
-17.1644,0.981142,0.213792,2,3,0,17.8,-0.0443305,9.04568,3.13001,0.199123
-17.3381,0.816178,0.213792,3,11,0,18.3549,0.447505,9.17371,2.26712,1.11845
-18.8055,0.616954,0.213792,2,5,0,20.5137,1.10533,8.94556,3.28062,0.844182
-21.308,0.945832,0.213792,3,15,0,21.8506,2.31904,8.98525,3.83348,2.65341
-20.1216,0.966782,0.213792,3,15,0,22.9504,3.12457,7.63815,3.00571,2.13434
-17.7767,0.993297,0.213792,4,31,0,22.4035,0.203651,8.86676,2.89111,1.17134
-16.8326,0.997722,0.213792,4,15,0,18.4427,-0.134416,9.7706,2.46032,0.396788
-19.518,0.570673,0.213792,3,15,0,21.3869,-0.0905406,8.39803,1.76193,0.581412
-17.3259,1,0.213792,2,3,0,19.0614,-0.0860473,8.42141,2.49218,0.496815
-16.8671,0.976726,0.213792,4,15,0,17.7842,-0.0745809,9.98419,2.48927,0.166916
-17.5653,0.715924,0.213792,2,3,0,18.6895,0.0585359,10.2931,2.21838,0.152752
-17.922,0.79185,0.213792,2,3,0,18.6619,0.0754886,10.2137,3.22029,0.107486
-21.5629,0.137285,0.213792,3,11,0,23.9606,0.250018,9.92942,4.52134,0.134272
-25.3597,0.186145,0.213792,2,3,0,25.7593,-0.3198,9.78532,5.12811,0.106481
-25.3597,1.75395e-15,0.213792,1,1,0,29.0928,-0.3198,9.78532,5.12811,0.106481
-25.3597,1.10804e-07,0.213792,1,1,0,26.9254,-0.3198,9.78532,5.12811,0.106481
-25.3597,1.31916e-06,0.213792,2,3,0,26.465,-0.3198,9.78532,5.12811,0.106481
-18.1938,0.351786,0.213792,3,7,0,26.0754,0.412911,10.0573,2.72532,0.299097
-19.6568,0.714286,0.213792,2,7,0,20.8111,-0.326685,9.84484,2.38228,0.131151
-16.6866,1,0.213792,3,7,0,18.6372,-0.115666,9.62882,2.52923,0.192883
-19.6957,0.414178,0.213792,4,23,0,21.1264,-1.73834,9.63048,2.4519,2.8118
-19.5372,0.75886,0.213792,4,19,0,22.6782,-0.334754,9.70198,1.74233,0.196571
-16.9963,0.446147,0.213792,2,7,0,21.5974,0.11538,9.11389,2.85956,0.453887
-17.2075,0.990522,0.213792,3,15,0,17.6179,-0.0959798,8.83108,2.03075,0.353593
-18.7539,0.882953,0.213792,2,3,0,18.8791,-0.503423,8.84937,3.30856,0.358638
-17.7562,0.998075,0.213792,3,7,0,18.7641,0.508908,9.25901,2.38455,0.314529
-17.7919,0.716696,0.213792,2,3,0,20.3108,0.519404,9.28638,2.41932,0.318776
-17.6306,0.840915,0.213792,2,7,0,20.2026,0.113611,8.77537,3.3091,0.243276
-18.3466,0.94028,0.213792,3,11,0,19.5192,0.0676077,9.35345,1.67486,0.204544
-17.1716,0.771427,0.213792,3,9,0,19.4568,-0.120073,8.94817,2.98748,0.338108
-20.4219,0.613432,0.213792,4,15,0,23.4366,0.105677,11.1197,3.94738,0.735575
-22.514,0.793451,0.213792,2,3,0,23.2364,0.491927,11.1039,1.99648,0.724075
-19.7524,0.988914,0.213792,3,15,0,23.3167,-0.700177,10.4755,3.40977,1.74973
-21.2683,0.840515,0.213792,4,15,0,23.1577,-1.07775,8.6814,1.77856,1.62326
-20.9204,0.816866,0.213792,2,3,0,22.2344,-1.18427,8.70017,1.83793,1.48791
-20.0179,0.930212,0.213792,4,15,0,22.8067,-0.444561,10.4836,4.09501,0.6458
-20.677,0.901616,0.213792,3,7,0,20.9661,-0.421123,10.7301,1.83172,0.458489
-19.9849,0.533812,0.213792,2,7,0,22.9387,-0.220754,10.7424,1.92764,0.324195
-17.7112,0.887061,0.213792,3,15,0,24.5074,-0.164933,8.5772,2.21617,0.84598
-19.2493,0.564738,0.213792,4,15,0,21.4534,1.93304,8.49337,1.90058,1.85378
-22.1467,0.575885,0.213792,3,15,0,23.7743,2.95845,8.82971,4.21928,2.08558
-20.5745,0.892933,0.213792,3,7,0,22.1224,2.88673,8.91919,3.34549,2.00097
-19.8258,0.725538,0.213792,4,15,0,23.8696,-0.799617,8.203,3.27703,0.502573
-17.9245,0.999299,0.213792,3,7,0,20.0242,-0.422624,8.5808,2.2058,0.635052
-17.3683,0.744213,0.213792,3,7,0,19.1162,0.596618,9.06961,2.72328,0.672104
-17.3683,0.348972,0.213792,2,3,0,24.0749,0.596618,9.06961,2.72328,0.672104
-18.2866,0.93669,0.213792,4,15,0,18.5429,0.319979,10.1132,2.04137,0.353278
-19.9347,0.826225,0.213792,3,11,0,21.3127,0.570981,9.74309,1.98655,2.81683
-19.2033,0.549059,0.213792,3,15,0,22.5537,-0.216739,9.63934,3.69028,1.20686
-18.711,0.927561,0.213792,4,15,0,20.4989,-0.261038,10.1905,3.59738,0.343701
-18.0222,0.860988,0.213792,3,15,0,20.2189,0.412518,9.42409,1.97749,0.284126
-18.0222,0.485206,0.213792,1,1,0,19.6261,0.412518,9.42409,1.97749,0.284126
-17.4536,0.962789,0.213792,3,7,0,18.6313,0.156038,9.47952,1.88167,0.303669
-19.3059,0.993289,0.213792,3,15,0,19.8691,-0.0573972,11.0613,2.33995,0.172045
-19.2439,0.976359,0.213792,3,7,0,20.5192,-0.02154,10.8841,2.1783,0.237498
-19.5651,0.904399,0.213792,4,15,0,21.8212,-0.119483,7.42893,2.99413,0.918908
-18.6985,0.955906,0.213792,4,15,0,21.2809,2.04134,8.37924,2.62878,1.41209
-21.1478,0.82284,0.213792,3,11,0,26.1832,3.01443,6.89424,3.35481,2.20821
-21.2359,0.938219,0.213792,3,15,0,23.9861,3.91849,8.45372,3.16123,3.06306
-20.4754,1,0.213792,3,7,0,21.48,3.60606,8.05594,3.04041,2.18869
-21.3726,0.964065,0.213792,4,15,0,23.7323,2.97475,6.6016,3.14449,1.80673
-20.1763,0.938781,0.213792,2,7,0,22.7797,3.0381,7.64882,2.33832,3.12424
-20.3658,0.994605,0.213792,2,3,0,20.4451,2.98923,7.56753,2.32251,3.26295
