# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = regression_model
# start_datetime = 2021-06-10 01:56:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./regression_normal/input_b4.json
# init = 2 (Default)
# random
#   seed = 4207672154 (Default)
# output
#   file = ./regression_normal/output_b4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,alpha,sigma,s
-22.8714,0.935422,0.15648,3,7,0,24.7324,5.66007,8.82258,2.46941,2.93752
-22.6833,0.992087,0.15648,4,15,0,23.6097,5.85182,7.85649,2.4665,3.22599
-23.3574,0.969421,0.15648,4,31,0,25.4238,5.19541,7.26834,2.94889,2.03154
-27.2377,0.757231,0.15648,3,7,0,27.9519,5.24055,7.07112,1.83601,1.96498
-31.1378,0.470868,0.15648,4,15,0,32.9706,4.30983,6.73802,8.91854,4.05772
-25.1536,1,0.15648,2,3,0,31.7936,4.16159,7.01661,5.1725,2.72233
-24.1379,0.926486,0.15648,3,11,0,27.5685,4.50021,8.43534,4.67572,2.51418
-22.2725,0.963252,0.15648,3,7,0,25.2419,3.61502,8.75971,3.84185,3.17318
-18.177,0.982148,0.15648,4,31,0,23.689,-0.114754,9.60197,1.9724,0.379645
-18.2604,0.753472,0.15648,3,7,0,20.8724,-0.244776,9.66997,2.02235,0.273528
-17.8667,0.63522,0.15648,3,7,0,21.6789,0.355028,9.779,2.29666,0.270153
-18.1336,0.880621,0.15648,3,15,0,19.8944,0.0441456,9.96336,1.89822,0.386686
-19.7507,0.511176,0.15648,3,11,0,23.2099,0.11593,10.9994,4.12684,0.188807
-19.1454,0.829347,0.15648,3,7,0,23.7074,0.434246,10.1501,2.92131,0.221997
-19.1454,0.562317,0.15648,1,3,0,22.6362,0.434246,10.1501,2.92131,0.221997
-17.9475,0.984031,0.15648,3,7,0,19.9581,-0.383981,9.7773,2.70294,0.331543
-18.6566,1,0.15648,4,15,0,19.1669,0.447723,9.95272,2.7044,1.88641
-18.9068,0.960468,0.15648,3,15,0,20.446,0.626456,9.85357,2.21466,2.09388
-19.309,0.946405,0.15648,4,15,0,20.6086,0.875047,8.88661,2.34243,0.493725
-18.5474,0.994115,0.15648,4,15,0,19.8779,-0.790733,10.4392,2.18679,0.681017
-20.264,0.957448,0.15648,4,15,0,22.2337,0.674631,7.84367,3.19409,0.624477
-18.8656,0.987406,0.15648,4,23,0,21.2188,-0.0609034,11.2114,2.32105,0.755859
-20.2407,0.99527,0.15648,4,31,0,21.1803,-2.26998,10.4395,2.858,2.05554
-20.0231,0.996889,0.15648,4,15,0,20.8282,-1.8844,10.1074,2.38218,1.96254
-22.4774,0.739831,0.15648,4,31,0,25.3496,-1.85098,10.5989,1.79702,2.96417
-20.818,0.967884,0.15648,4,23,0,24.4405,-2.01439,10.7804,2.5004,3.26563
-21.5792,0.905722,0.15648,5,31,0,23.208,-1.85035,11.4295,3.71874,2.47179
-19.4554,0.989803,0.15648,4,31,0,25.5686,-0.166654,11.002,2.03005,1.06472
-17.8511,1,0.15648,4,15,0,19.8503,-0.115979,10.3686,2.02002,0.335072
-18.7004,0.902983,0.15648,3,15,0,19.4221,0.0793057,9.99686,3.82148,0.192503
-18.4479,0.962049,0.15648,3,7,0,19.4356,0.0692471,10.1287,3.68144,0.200791
-17.3453,0.971443,0.15648,3,15,0,19.304,0.0361806,10.6274,2.43087,0.269236
-19.2731,0.873818,0.15648,4,15,0,20.2543,-0.295213,10.6617,1.95495,1.23878
-19.4821,0.999516,0.15648,3,15,0,20.9986,-1.08307,10.8353,3.34532,1.03865
-21.7111,0.996683,0.15648,4,15,0,22.1099,-2.18959,11.872,3.69787,1.94456
-22.0772,0.977709,0.15648,3,7,0,22.4654,-2.31388,11.7474,2.05403,1.93309
-21.4412,1,0.15648,3,7,0,22.013,-2.26539,11.5901,3.6157,2.04339
-23.0017,0.994684,0.15648,4,31,0,23.5365,-3.79245,11.9112,3.77999,2.25565
-23.131,0.991728,0.15648,4,15,0,23.8306,-3.8924,11.7774,3.87201,2.41413
-22.3092,0.982925,0.15648,4,15,0,23.7647,-3.84257,10.9694,2.37909,2.49375
-22.7805,0.996479,0.15648,3,15,0,24.5674,-4.31247,11.3066,3.10563,2.10582
-26.2268,0.819988,0.15648,3,7,0,27.0567,-4.50019,11.6511,1.82989,2.21119
-25.0708,0.963379,0.15648,3,7,0,28.4217,-4.56221,12.1307,4.43082,2.02369
-26.0322,0.979198,0.15648,2,3,0,26.3188,-4.63429,12.1341,5.10137,2.15692
-28.7447,0.950143,0.15648,3,7,0,30.0319,-4.92771,12.9213,2.16468,6.5196
-29.8197,0.855443,0.15648,3,7,0,31.8783,-4.39946,13.5173,5.86255,1.39378
-29.206,0.973936,0.15648,4,31,0,32.0462,-5.99651,12.7575,5.46685,6.25851
-28.3406,0.996302,0.15648,3,7,0,30.8216,-6.85945,13.351,4.42997,2.26063
-27.5701,0.98377,0.15648,3,15,0,29.9285,-7.26522,13.2664,3.53939,2.46384
-25.2397,0.995238,0.15648,5,39,0,28.6017,6.34877,7.69768,2.46969,6.68997
-24.3847,0.971731,0.15648,3,15,0,26.9569,7.10343,8.0074,3.49997,3.25134
-20.3886,0.990361,0.15648,4,31,0,27.0783,2.91627,8.5978,2.93904,2.75028
-18.7247,0.976805,0.15648,4,19,0,21.166,0.488663,9.8261,2.00218,1.42497
-18.7276,0.981621,0.15648,4,15,0,19.2213,0.913191,9.57053,1.97695,0.819243
-21.0573,0.82435,0.15648,3,15,0,21.841,-0.325444,8.90413,1.85834,0.324796
-21.0784,0.985681,0.15648,4,31,0,22.9406,0.307524,8.88737,4.68187,0.855557
-19.8643,0.764769,0.15648,4,23,0,22.2023,-0.078986,8.93887,1.90249,0.394246
-21.1372,0.917227,0.15648,3,7,0,22.4455,-0.0259514,8.23169,2.07991,0.280112
-21.4181,0.537094,0.15648,3,11,0,23.7135,0.0803248,8.79892,5.18054,0.12881
-21.8842,0.964853,0.15648,4,15,0,22.4544,-0.01566,11.444,1.80298,0.533893
-19.1993,1,0.15648,4,15,0,22.5858,0.334655,9.81034,3.76284,0.833372
-17.824,0.991795,0.15648,4,19,0,20.3419,-0.184432,10.4304,3.00073,0.206737
-19.926,0.761516,0.15648,2,3,0,21.9082,-0.119809,10.4611,4.38562,0.226923
-21.9145,0.849,0.15648,4,15,0,24.6736,-0.404186,10.6288,4.22481,2.58963
-20.546,0.997516,0.15648,2,3,0,22.3981,-0.504667,10.7717,3.70159,2.07523
-20.2234,0.987726,0.15648,3,15,0,23.6019,1.34702,10.8848,3.24057,1.64109
-19.0062,0.999928,0.15648,3,7,0,20.4072,0.789966,10.7756,2.33314,1.1323
-18.274,0.97661,0.15648,5,31,0,20.0937,0.0666711,8.78473,2.3622,0.132316
-17.9555,0.507865,0.15648,2,7,0,19.0864,-0.0436686,8.87862,2.49812,0.0959865
-18.0781,0.897927,0.15648,3,7,0,18.4213,-0.00238654,8.70404,2.96815,0.0998399
-18.3114,0.499236,0.15648,4,15,0,20.2765,-0.0611933,11.0471,2.22879,0.361669
-19.0831,0.801714,0.15648,3,15,0,20.9682,-0.407779,10.9852,3.02162,1.41977
-18.9381,0.988311,0.15648,4,31,0,20.1869,-0.0449227,10.091,2.35977,2.1793
-17.5925,0.985657,0.15648,5,31,0,20.0399,0.129356,10.5725,2.86261,0.193446
-18.1941,0.912223,0.15648,4,23,0,19.0621,0.393346,9.64469,2.04261,0.887408
-18.5572,0.997741,0.15648,3,15,0,19.6428,0.84658,10.2491,3.02443,0.907189
-18.4844,0.98959,0.15648,4,23,0,19.2534,0.830081,9.65727,2.92027,1.40044
-19.0389,0.945497,0.15648,4,15,0,21.0782,-0.488656,8.82516,2.72387,0.525871
-19.4405,0.938943,0.15648,3,7,0,20.3268,-0.7224,8.94237,2.66329,0.580531
-19.4864,0.933514,0.15648,4,15,0,23.3855,-0.0823111,11.0926,3.09093,1.61186
-21.0714,0.886266,0.15648,3,7,0,22.4726,0.141388,11.0079,4.47728,1.07539
-19.9603,0.997827,0.15648,4,15,0,21.5198,-0.0997347,9.4788,4.1202,0.916238
-19.243,0.980635,0.15648,2,7,0,20.4504,-0.0463803,9.38538,3.76872,0.804265
-18.3286,0.983389,0.15648,4,15,0,19.886,-0.207303,10.8263,2.15959,0.209966
-17.8415,0.985456,0.15648,4,15,0,19.3375,-0.064344,10.4065,2.21077,0.788269
-18.2884,0.843685,0.15648,3,7,0,19.5809,0.143266,10.4218,3.35101,0.536412
-18.6412,0.971402,0.15648,3,15,0,19.4552,0.299769,10.168,3.55452,0.487467
-17.6416,0.992464,0.15648,3,11,0,19.5908,-0.0382475,9.50973,2.21911,0.491487
-19.0723,0.935363,0.15648,4,15,0,20.1147,-0.39122,9.24845,3.29417,1.12338
-18.3194,0.717118,0.15648,3,11,0,21.9435,0.0701838,8.93261,2.1886,0.178065
-17.8698,0.987931,0.15648,3,7,0,18.7024,-0.075077,9.11136,3.05784,0.206926
-17.7146,0.974292,0.15648,5,31,0,18.9707,-0.161756,10.5435,2.88628,0.514182
-18.5498,0.998206,0.15648,4,31,0,19.0823,0.56561,9.48886,2.84224,1.58813
-17.7835,0.993812,0.15648,4,15,0,19.0519,-0.167944,9.89558,2.84771,0.802422
-18.9897,0.998275,0.15648,3,7,0,19.3693,0.691355,10.4742,2.72865,0.397679
-17.8488,0.999774,0.15648,3,15,0,20.3927,0.571587,9.51515,2.25793,0.737959
-18.4226,0.909189,0.15648,3,15,0,19.3667,0.881759,9.8985,3.0056,0.971125
-20.1734,0.989975,0.15648,4,15,0,20.6675,0.206542,8.58523,3.34345,1.84402
-19.4859,0.99885,0.15648,3,7,0,20.4196,0.320776,8.53331,2.63893,1.44718
-19.794,0.970461,0.15648,4,15,0,22.2317,-0.154776,10.1531,2.86844,2.81592
-19.1337,0.99944,0.15648,3,7,0,20.0392,0.11949,10.1375,2.18776,2.20939
-19.786,0.909164,0.15648,2,7,0,20.5194,0.0636096,10.1596,1.87244,1.89798
-20.2218,0.767306,0.15648,4,31,0,23.4067,0.0227907,8.95412,4.08924,1.04892
-17.8642,0.995085,0.15648,4,15,0,20.2059,0.22346,9.29344,2.28737,0.670669
-17.6987,0.972923,0.15648,4,31,0,18.5301,-0.12069,10.6891,2.90847,0.17415
-17.9853,0.952683,0.15648,4,31,0,19.817,0.383542,9.076,2.6606,0.682965
-18.3841,0.995297,0.15648,4,15,0,18.928,-0.469365,9.25286,2.69958,0.47846
-20.4435,0.895149,0.15648,4,15,0,22.953,3.34818,8.79499,2.84556,2.75902
-19.2667,0.970998,0.15648,4,23,0,22.7093,2.26495,9.30577,2.62534,1.93412
-18.7566,0.977188,0.15648,3,15,0,22.3176,1.2586,10.2827,2.45576,1.0429
-18.7808,0.990571,0.15648,4,15,0,19.6953,1.52862,9.16648,2.73534,1.52191
-18.285,0.93539,0.15648,3,15,0,22.418,0.00538907,8.87471,2.42806,0.499069
-17.5105,0.998708,0.15648,3,15,0,18.9246,0.307392,9.73335,2.74225,0.369926
-17.3916,0.986453,0.15648,4,23,0,18.0187,0.143075,9.60178,2.67772,0.518791
-17.4193,0.974002,0.15648,4,23,0,18.4231,-0.057972,9.56269,2.94921,0.101297
-18.5497,0.493877,0.15648,3,7,0,20.629,0.156939,9.45615,3.53933,0.177648
-19.1642,0.925945,0.15648,3,15,0,21.001,-0.176526,9.75013,1.78039,0.22041
-17.435,0.741558,0.15648,3,15,0,22.7339,0.120858,10.2156,2.45653,0.669678
-18.1061,0.99243,0.15648,3,11,0,18.9396,0.446151,9.15777,2.54277,0.372157
-17.301,0.999606,0.15648,3,7,0,18.2614,0.0358003,9.62945,2.52653,0.491302
-17.9961,0.983944,0.15648,5,31,0,18.2087,-0.117162,10.9758,2.58749,0.126478
-18.8379,0.872824,0.15648,2,3,0,19.856,0.139907,11.2498,2.46987,0.125899
-19.6374,0.904367,0.15648,2,7,0,21.5035,-0.160748,10.8553,1.89474,0.124867
-18.0073,0.83012,0.15648,4,15,0,21.4297,-0.32169,9.43592,2.38186,0.698827
-18.5837,0.855364,0.15648,3,15,0,20.0273,0.0187006,9.55463,3.24903,1.06764
-18.6189,0.997638,0.15648,4,15,0,20.2225,0.280856,8.76199,3.11464,0.688829
-19.6445,0.951545,0.15648,2,3,0,19.9272,0.255664,8.4358,2.30042,0.773338
-19.2245,0.993423,0.15648,3,7,0,20.1242,0.592347,8.86118,3.52887,0.763651
-17.3807,0.985436,0.15648,4,23,0,19.9714,-0.232878,9.9906,2.63987,0.339838
-18.0419,0.974329,0.15648,4,31,0,19.208,-0.395225,10.7694,2.40282,0.418217
-17.5905,0.992884,0.15648,5,31,0,18.6048,0.0282131,9.22197,2.44495,0.386548
-18.7272,0.951657,0.15648,4,15,0,19.4199,0.294605,8.5568,2.67122,0.648377
-17.705,0.761396,0.15648,4,15,0,22.2107,-0.14872,10.3053,2.06652,0.302554
-19.8093,0.988592,0.15648,4,15,0,20.4286,0.774493,9.88515,3.02025,2.71414
-18.8103,0.998891,0.15648,3,7,0,20.4117,1.29459,9.71397,2.96826,1.45272
-20.0664,0.983656,0.15648,3,7,0,21.2554,0.833318,10.5791,2.72851,2.79127
-17.6617,0.999917,0.15648,4,15,0,20.2795,0.0895224,9.1163,2.73895,0.353437
-20.1014,0.769022,0.15648,2,3,0,20.4396,-0.0293126,9.11754,4.47478,0.320948
-21.3433,0.905004,0.15648,3,7,0,22.8305,0.148163,9.10081,5.14034,0.249165
-19.7801,0.997259,0.15648,3,7,0,21.7093,0.182946,9.04415,4.18639,0.244977
-20.1452,0.956232,0.15648,3,7,0,21.456,-0.124837,8.80493,4.36769,0.271869
-19.2523,0.920866,0.15648,2,7,0,22.5776,-0.381082,9.1659,3.64228,0.451239
-18.7936,1,0.15648,2,3,0,19.4173,-0.26278,9.16024,3.48726,0.447992
-17.5392,0.958911,0.15648,3,15,0,22.6628,0.208347,10.3855,2.67263,0.572763
-18.1549,0.941707,0.15648,3,15,0,19.5235,-0.506006,10.8242,2.65763,0.706373
-19.354,0.993879,0.15648,4,31,0,19.8576,0.596847,8.33242,2.91746,0.506151
-18.1551,0.970691,0.15648,4,15,0,20.2887,-0.134655,9.09917,2.26928,0.360906
-18.1902,0.918524,0.15648,4,15,0,19.8244,-0.151272,10.0648,3.24817,0.140901
-19.7575,0.93174,0.15648,3,15,0,20.4591,0.197287,9.42665,1.87491,0.116378
-19.7575,0.0832882,0.15648,3,7,0,25.0356,0.197287,9.42665,1.87491,0.116378
-17.7374,0.961351,0.15648,4,15,0,20.0124,0.547939,9.59746,2.42472,0.868351
-17.9135,0.987895,0.15648,3,7,0,17.9844,0.698048,9.62764,2.72586,0.782744
-18.5042,0.946733,0.15648,3,13,0,21.4736,0.804403,9.39308,2.57865,1.68622
-19.0918,0.991807,0.15648,4,15,0,19.8608,0.939339,9.88311,2.66311,2.32132
-19.1548,0.984383,0.15648,3,15,0,20.6251,1.82135,9.99019,2.42877,1.7041
-18.5234,0.958524,0.15648,4,31,0,20.5318,-0.630037,10.1486,3.11518,0.577131
-21.8297,0.901984,0.15648,3,11,0,23.664,-1.67589,10.1688,2.00895,3.44671
-22.8308,0.836763,0.15648,3,15,0,26.5988,-0.609429,10.7573,4.22924,3.44915
-20.0908,0.97947,0.15648,4,15,0,23.7553,-0.956247,11.1569,2.02618,0.703334
-17.7102,1,0.15648,3,7,0,21.221,0.108056,10.0977,2.12668,0.675854
-17.8011,0.948175,0.15648,3,15,0,20.7254,0.262939,10.5232,2.65402,0.252618
-18.7514,0.929754,0.15648,2,3,0,19.086,0.389025,10.6596,2.81376,0.246294
-17.2118,1,0.15648,3,7,0,18.9558,0.0364837,10.3192,2.3204,0.34022
-18.4729,0.828346,0.15648,2,7,0,20.5183,-0.275742,10.4785,2.82568,0.175116
-18.5062,0.883709,0.15648,4,15,0,20.31,0.363567,10.3185,2.39066,1.64579
-18.1044,0.995672,0.15648,3,7,0,18.5846,0.413697,10.2174,2.62611,1.26452
-17.9599,0.996743,0.15648,3,15,0,19.8751,-0.171455,10.0756,2.44015,1.19723
-17.7593,0.9906,0.15648,3,15,0,18.6391,0.44869,9.50539,2.29479,0.459339
-18.5564,0.87801,0.15648,3,7,0,19.9415,-0.20212,9.11098,3.37307,0.297152
-18.9369,0.963883,0.15648,3,7,0,20.4337,0.472013,8.80876,2.4235,0.32388
-18.3818,0.976083,0.15648,4,15,0,19.9358,-0.602303,10.4301,2.55103,1.38818
-18.8114,0.99205,0.15648,4,15,0,19.9927,1.51728,9.80246,2.36426,1.00817
-18.1935,0.761951,0.15648,2,3,0,23.5698,1.10915,9.56942,2.52242,1.06691
-23.6134,0.6501,0.15648,3,7,0,26.8629,1.54543,10.1391,1.50208,1.39808
-21.0051,0.999304,0.15648,5,31,0,25.5377,-0.805892,8.24147,3.70273,0.895893
-23.8054,0.98127,0.15648,4,15,0,25.5368,1.34041,12.4203,3.56996,2.34
-24.3458,0.980212,0.15648,3,15,0,26.7134,2.36144,11.8128,3.52356,3.41883
-21.0632,0.984554,0.15648,4,15,0,24.6437,-0.520694,8.36056,3.167,0.273173
-21.4314,1,0.15648,4,15,0,24.7094,1.09204,9.24442,2.28043,4.60182
-22.1707,0.983326,0.15648,3,7,0,23.7174,1.04651,8.79422,2.86377,4.8929
-20.1701,0.995003,0.15648,4,15,0,23.0876,0.695383,8.6309,2.8807,0.330355
-19.2184,0.910392,0.15648,3,15,0,23.3369,-0.310282,10.733,2.0146,1.31156
-22.8687,0.658875,0.15648,4,15,0,24.5517,-0.348024,9.9276,5.10898,2.04119
-20.6858,0.967116,0.15648,4,15,0,23.9619,-0.261676,9.1577,1.88661,1.51494
-19.6915,0.990162,0.15648,4,31,0,22.077,-0.130878,11.0789,1.88802,0.296316
-18.2994,0.99604,0.15648,4,15,0,20.5338,0.128898,10.6954,2.18452,0.107096
-19.7937,0.350914,0.15648,3,7,0,21.7637,-0.245372,10.5652,1.99027,0.125379
-21.0222,0.846761,0.15648,2,3,0,22.6524,-0.0144284,10.6789,1.58324,0.110949
-18.9248,0.91543,0.15648,3,7,0,21.2035,-0.0267153,10.3127,3.98442,0.0771507
-18.3361,0.945682,0.15648,2,3,0,19.5808,-0.013348,10.1841,3.70292,0.0631619
-18.575,0.0859372,0.15648,3,10,1,19.3194,-0.044464,10.238,3.6764,0.0573988
-18.575,3.89146e-10,0.15648,1,1,0,19.6251,-0.044464,10.238,3.6764,0.0573988
-19.0327,0.10001,0.15648,3,10,1,19.5499,0.0392333,10.3716,3.93498,0.0545776
-19.0327,3.15315e-19,0.15648,1,1,0,20.2637,0.0392333,10.3716,3.93498,0.0545776
-19.0327,0.335368,0.15648,1,3,1,25.5741,0.0392333,10.3716,3.93498,0.0545776
-19.0327,0.00904556,0.15648,2,3,0,20.1781,0.0392333,10.3716,3.93498,0.0545776
-19.0327,2.51932e-09,0.15648,2,3,0,23.0931,0.0392333,10.3716,3.93498,0.0545776
-19.0327,1.15559e-40,0.15648,2,3,0,26.9151,0.0392333,10.3716,3.93498,0.0545776
-19.0327,4.88957e-09,0.15648,2,7,0,21.1414,0.0392333,10.3716,3.93498,0.0545776
-19.4003,0.99261,0.15648,4,15,0,22.6628,-0.293344,11.1075,3.1344,1.4911
-17.7535,0.999645,0.15648,4,15,0,19.6012,-0.0638253,10.5178,2.93881,0.55275
-18.6766,0.98559,0.15648,3,15,0,19.2812,-0.841186,9.84739,2.95948,1.08894
-19.3631,0.998742,0.15648,3,7,0,19.6036,-1.20536,9.60002,2.58727,1.56974
-18.4662,0.982115,0.15648,3,15,0,24.4476,-0.0537942,10.6673,2.28038,1.24468
-19.4778,0.994236,0.15648,4,15,0,21.7828,0.367039,10.7041,2.40319,2.20563
-18.7597,0.955462,0.15648,3,7,0,20.1333,0.615928,10.5112,2.91661,1.41507
-17.7741,0.990231,0.15648,4,15,0,19.1377,-0.282681,9.58236,2.63618,0.28186
-17.2671,0.485078,0.15648,2,7,0,20.9799,0.114748,9.82808,2.65176,0.132763
-17.6799,0.986197,0.15648,4,31,0,18.1913,-0.118364,9.65957,3.07364,0.173988
-17.4845,0.94908,0.15648,3,15,0,18.2023,0.0577944,9.75648,3.11117,0.139156
-17.8511,0.622929,0.15648,4,22,1,18.5064,0.0913949,10.2217,2.08395,0.0843668
-20.0732,0.879459,0.15648,4,15,0,22.2259,0.0718148,8.28856,4.18281,0.219736
-17.4245,0.957527,0.15648,3,15,0,22.3801,-0.0402389,9.73529,2.83693,0.463753
-17.9864,0.990877,0.15648,3,7,0,18.313,0.316299,9.6313,2.1139,0.280934
-19.0056,0.861971,0.15648,3,15,0,21.4392,-0.232104,10.7925,3.43633,0.185961
-17.7312,0.903413,0.15648,3,7,0,21.2985,0.0670167,10.1029,1.97185,0.234931
-18.4952,0.977362,0.15648,3,15,0,20.2384,-0.553393,10.5883,3.10176,0.870374
-18.6335,0.99804,0.15648,2,7,0,19.1107,-0.708035,10.6065,3.1014,0.851515
-18.7729,0.994016,0.15648,4,15,0,20.5987,1.32701,9.67302,2.93237,1.02509
-18.7403,0.984385,0.15648,3,7,0,19.6495,1.1104,9.71843,2.18057,0.696853
-18.1812,0.977747,0.15648,3,7,0,19.2118,0.279808,9.64884,3.14135,0.851411
-18.9189,0.963098,0.15648,2,3,0,19.1408,0.282679,9.70865,3.56986,0.919121
-21.2314,0.941422,0.15648,3,7,0,21.813,-0.0989196,10.047,4.60681,1.34088
-19.1179,0.977382,0.15648,3,15,0,22.146,0.62819,9.40916,3.60227,0.686898
-23.4506,0.964401,0.15648,4,23,0,23.8148,0.0218198,7.26056,5.83518,0.486464
-23.4366,0.985044,0.15648,2,3,0,24.4536,0.209823,7.26711,5.82118,0.436141
-18.7295,0.977241,0.15648,5,31,0,28.1476,0.529333,10.3198,3.34123,0.869074
-18.1703,0.972,0.15648,3,15,0,20.2263,0.619061,9.39278,2.15552,0.893496
-18.8697,0.995816,0.15648,4,15,0,19.2495,0.123135,8.74224,3.27611,0.743852
-18.6708,0.991033,0.15648,4,15,0,20.5269,-0.575184,10.0864,2.0299,1.04812
-17.5263,1,0.15648,3,15,0,19.0452,0.042897,9.86498,2.94462,0.49596
-17.7178,0.97346,0.15648,2,7,0,20.3836,-0.262196,9.80545,2.8619,0.60518
-17.1095,0.98642,0.15648,3,15,0,19.1036,0.00843357,9.96006,2.16352,0.141471
-17.3822,0.28551,0.15648,2,7,0,18.9967,0.0124643,9.89343,2.03371,0.0940515
-17.6619,0.180739,0.15648,3,7,0,20.1599,-0.102023,10.0941,2.63978,0.0811701
-17.5399,0.4951,0.15648,4,31,0,18.1256,-0.115733,9.88971,3.00811,0.356222
-16.9064,0.70883,0.15648,2,7,0,20.3858,-0.0369792,9.91237,2.52891,0.12573
-17.2714,0.934172,0.15648,3,15,0,17.7466,0.0954561,10.2941,2.75114,0.14198
-17.2883,0.913301,0.15648,2,7,0,18.6485,0.164187,10.1331,2.58981,0.195645
-17.5201,0.961905,0.15648,2,7,0,18.3388,0.0301102,10.2836,2.03457,0.152817
-19.3809,0.756973,0.15648,2,3,0,19.9427,0.259889,10.4273,1.96632,0.150284
-18.0371,0.943739,0.15648,4,15,0,21.0866,-0.374701,10.701,2.28828,0.676259
-18.4683,0.948109,0.15648,2,3,0,18.6406,-0.437771,10.6929,3.17707,0.682277
-20.9519,0.993666,0.15648,3,7,0,22.4096,0.488282,11.4782,3.03528,0.239
-20.3816,1,0.15648,4,15,0,21.3208,0.427506,11.5211,2.62991,0.256761
-18.7872,0.97649,0.15648,2,3,0,20.986,0.188988,11.3933,2.66897,0.280052
-18.3528,0.94492,0.15648,4,15,0,20.1171,-0.164526,10.4952,1.99678,0.674322
-18.4876,0.608822,0.15648,4,31,0,20.1749,0.00790964,11.1528,3.36123,0.200758
-19.0855,0.918576,0.15648,3,7,0,20.1802,-0.323115,10.663,2.30298,0.172471
-18.7721,1,0.15648,3,7,0,20.0698,0.343714,10.5635,2.49423,0.196042
-18.3956,0.993963,0.15648,3,7,0,20.0747,-0.209451,10.525,3.40198,0.280116
-18.0263,0.982151,0.15648,3,15,0,20.1877,0.114864,9.8798,2.00163,0.675757
-19.6938,0.911046,0.15648,4,23,0,21.2005,2.37941,8.95498,2.8463,2.29793
-20.5873,0.9579,0.15648,3,15,0,21.7666,2.53473,8.99672,3.26279,2.77707
-17.8934,0.991354,0.15648,4,31,0,22.64,-0.167318,10.7511,2.53803,0.725221
-20.5066,0.846456,0.15648,3,11,0,22.1089,-0.460803,11.3052,1.91621,0.687935
-18.5688,1,0.15648,3,15,0,22.5976,-0.0973539,10.024,3.70304,0.287254
-20.6699,0.939051,0.15648,3,15,0,22.5598,-0.388351,10.3622,1.62962,0.664084
-19.8628,0.997942,0.15648,3,15,0,22.0981,-0.422096,10.1157,1.72019,0.699824
-18.8942,0.999591,0.15648,4,23,0,21.7367,1.82677,9.35746,2.65371,1.6342
-17.6818,0.994679,0.15648,4,15,0,20.3623,-0.37439,10.37,2.68194,0.518375
-18.4657,0.998815,0.15648,4,15,0,18.7511,-0.161542,10.6466,2.49788,1.42196
-18.1185,0.973316,0.15648,4,15,0,19.2135,-0.409654,9.52192,2.9278,0.483196
-19.6766,0.929139,0.15648,4,23,0,21.378,0.363182,8.50562,3.76228,0.636408
-20.8703,0.973461,0.15648,3,7,0,22.0209,0.641313,8.30368,4.01629,0.430549
-19.1427,0.99442,0.15648,4,15,0,22.0793,-0.489222,8.96794,3.27217,0.779684
-19.5846,0.999491,0.15648,4,15,0,20.4868,0.407994,11.4499,3.20799,0.390347
-19.2776,0.874047,0.15648,2,7,0,24.2431,-0.287596,11.2639,2.1648,0.715491
-20.1219,0.906575,0.15648,2,7,0,21.2346,-0.372556,11.5483,3.84444,0.671115
-19.5359,0.969908,0.15648,4,15,0,21.6362,0.201593,10.7723,3.9592,0.240732
-20.1449,0.96315,0.15648,3,7,0,22.2905,-0.23152,11.6119,2.35312,0.160977
-18.3083,0.879603,0.15648,4,15,0,21.3955,-0.234095,10.5245,2.80507,0.1591
-19.1957,0.896395,0.15648,2,3,0,19.4988,0.288825,10.4764,2.12717,0.1558
-18.515,0.999091,0.15648,3,7,0,20.1745,-0.294975,10.2137,2.62006,0.168921
-17.3876,0.956062,0.15648,1,3,0,18.862,-0.140616,10.3071,2.42258,0.15364
-17.3657,1,0.15648,3,7,0,17.5892,-0.110781,10.5653,2.62946,0.176115
-17.5857,0.956108,0.15648,4,15,0,18.1481,-0.0318174,10.2384,2.00033,0.096075
-17.9949,0.638863,0.15648,3,15,0,18.3956,-0.0253066,10.5324,3.39537,0.139921
-18.38,0.792668,0.15648,3,11,0,20.9781,0.0470892,10.8918,2.21993,0.683848
-18.2495,0.999878,0.15648,4,15,0,18.5848,-0.331599,10.7664,3.07022,0.598227
-19.8816,0.971985,0.15648,4,19,0,21.0734,1.0884,8.61612,3.35488,1.74217
-17.4206,0.972765,0.15648,4,23,0,21.5178,-0.238016,9.9569,2.40986,0.532611
