# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = regression_model
# start_datetime = 2021-06-10 01:56:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./regression_normal/input_b1.json
# init = 2 (Default)
# random
#   seed = 4207671881 (Default)
# output
#   file = ./regression_normal/output_b1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,alpha,sigma,s
-21.7836,0.671032,0.199929,3,7,0,24.6516,0.522054,11.5651,2.54811,0.27342
-22.1694,0.713252,0.199929,3,15,0,27.4872,0.967826,11.6026,3.40629,0.528023
-22.0594,0.994007,0.199929,4,15,0,23.8214,-0.285123,7.50275,2.62691,2.40303
-19.5541,0.859161,0.199929,4,15,0,24.3287,1.60619,9.41882,1.8127,1.8552
-20.9384,0.939892,0.199929,5,31,0,21.571,-0.0148421,11.6453,4.65205,0.125729
-19.1705,0.503284,0.199929,2,5,1,23.6571,-0.0862189,11.6591,3.15105,0.190515
-20.6205,0.743434,0.199929,3,7,0,22.3517,0.118191,11.7268,4.15482,0.327153
-17.8022,0.955056,0.199929,3,7,0,21.3516,0.0210709,10.7378,3.23224,0.229452
-16.6026,0.586087,0.199929,4,15,0,18.1783,-0.10056,9.38748,2.6206,0.104206
-18.278,0.10297,0.199929,3,11,0,21.3767,-0.100064,8.98343,3.51829,0.0930793
-18.299,0.851834,0.199929,3,15,0,20.3447,-0.0701407,9.23268,3.64281,0.560717
-16.9711,0.952002,0.199929,2,7,0,18.8693,0.302088,9.10159,1.98371,0.377559
-19.2754,0.660906,0.199929,3,7,0,19.6332,0.391998,9.142,1.55847,0.428149
-18.6062,0.881738,0.199929,2,7,0,20.7055,0.222878,9.34566,1.5855,0.412995
-18.7662,1,0.199929,3,11,0,20.5433,-0.497186,10.1019,3.65282,0.813274
-17.3518,0.996711,0.199929,2,7,0,19.2731,-0.681635,10.2155,2.58594,1.13266
-18.6701,0.777659,0.199929,3,15,0,22.6137,1.05559,9.24253,3.22714,1.53248
-20.0347,0.928452,0.199929,4,15,0,20.8521,0.769158,8.11134,1.79776,0.850395
-17.4805,1,0.199929,2,7,0,20.9466,0.73197,8.86696,2.76084,0.966684
-18.825,0.963486,0.199929,3,11,0,21.3235,0.260533,7.97328,2.2415,0.280057
-18.1968,0.94816,0.199929,2,7,0,22.2425,0.718962,8.84627,2.66763,0.394242
-16.5509,0.9518,0.199929,4,15,0,19.4022,-0.012379,9.08344,2.10485,0.314617
-17.3354,0.903441,0.199929,3,15,0,18.2527,0.527482,9.32158,2.53977,1.3704
-18.4174,0.941194,0.199929,4,15,0,19.4883,0.0528818,8.21374,3.396,0.443962
-18.5325,0.973853,0.199929,4,15,0,19.6736,0.142081,7.80576,2.81033,0.206938
-19.579,0.572786,0.199929,3,10,1,21.2616,0.165852,7.43713,3.24143,0.607524
-20.7257,0.972114,0.199929,3,7,0,20.9865,0.536165,7.15314,2.72313,0.375126
-22.4733,0.916391,0.199929,4,15,0,23.975,0.0969629,6.86219,3.91879,1.98404
-18.5477,0.862112,0.199929,4,15,0,24.5977,1.51011,8.5976,2.85161,0.958915
-18.8972,0.986022,0.199929,2,7,0,21.3163,1.55116,7.80698,2.48466,1.57919
-18.1302,0.953989,0.199929,4,23,0,20.8479,1.60756,9.01023,2.1599,1.62443
-17.1032,0.970743,0.199929,2,7,0,22.0419,0.749848,9.0502,2.30556,0.718827
-17.0337,0.979638,0.199929,3,15,0,18.1936,-0.309142,9.18667,2.67291,0.33206
-16.5926,0.998582,0.199929,3,11,0,17.7958,-0.0771805,9.82328,2.03916,0.572069
-16.6692,0.968602,0.199929,4,15,0,17.1209,0.229081,9.10114,2.21277,0.625467
-16.614,0.976307,0.199929,4,15,0,18.3579,0.31622,9.50766,2.18648,0.328124
-16.199,1,0.199929,2,3,0,16.6483,0.0662178,9.46173,2.32368,0.383423
-16.5094,0.914483,0.199929,4,15,0,17.3114,-0.151238,9.1707,2.41513,0.380845
-16.5489,0.959117,0.199929,3,15,0,16.9734,0.164022,9.6638,2.68066,0.430332
-17.131,0.710504,0.199929,3,8,1,18.3856,0.0723077,9.36128,1.77979,0.252804
-16.9307,0.991873,0.199929,2,7,0,17.541,0.105594,9.47111,1.81947,0.232825
-18.5444,0.995401,0.199929,3,15,0,19.0635,-0.0767952,7.95039,2.51496,0.353194
-18.5444,0.192479,0.199929,2,3,0,23.011,-0.0767952,7.95039,2.51496,0.353194
-16.1167,0.704745,0.199929,3,11,0,19.4887,0.0750522,9.38323,2.39819,0.149807
-16.7181,0.656728,0.199929,3,15,0,17.3144,0.330081,8.99471,2.44971,0.481728
-17.248,0.877275,0.199929,3,7,0,18.3366,0.124859,8.72855,2.62739,0.778023
-16.6281,0.999104,0.199929,4,15,0,17.6627,0.0830832,9.87911,2.18118,0.708295
-17.7988,0.781633,0.199929,2,7,0,19.5074,0.753009,9.94584,2.05556,0.728206
-16.432,0.998203,0.199929,4,15,0,19.2189,0.0669621,9.32478,2.72852,0.267366
-16.692,0.778024,0.199929,2,5,0,18.6364,-0.0785038,9.68086,2.90147,0.319505
-17.4723,0.776922,0.199929,3,11,0,18.2663,0.139724,9.55573,2.69574,1.41855
-18.3373,0.918519,0.199929,3,11,0,19.912,-0.487061,9.26949,2.98118,1.63214
-17.0116,0.987543,0.199929,3,15,0,18.8367,0.665141,9.24154,2.50148,0.743206
-18.1026,0.936712,0.199929,4,15,0,19.9819,-0.861556,9.7654,2.68423,0.506637
-19.2975,0.925191,0.199929,2,3,0,21.1637,-0.655761,9.59069,1.6533,0.446379
-18.2661,0.968708,0.199929,3,7,0,22.2518,0.195808,7.97623,2.82361,0.235515
-16.2609,0.991446,0.199929,3,15,0,18.9309,-0.0784398,9.76689,2.45235,0.39541
-19.3265,0.770086,0.199929,3,13,1,20.2306,0.363833,8.74447,3.29891,2.10918
-20.0013,0.995639,0.199929,3,7,0,20.6931,-0.28524,8.61451,2.03088,2.36279
-20.5486,0.916799,0.199929,4,15,0,22.128,0.673069,8.99837,1.71193,0.276233
-19.543,0.948658,0.199929,4,15,0,22.7836,0.0215615,8.47108,3.89055,1.00311
-19.1865,0.961479,0.199929,4,15,0,20.4158,-0.213746,10.5581,3.54151,0.13675
-18.1961,0.870415,0.199929,4,15,0,20.0902,-0.730587,9.39467,2.98704,1.36817
-19.3977,0.889359,0.199929,3,15,0,22.0458,-0.48199,9.04269,3.74604,1.21772
-18.5333,0.977139,0.199929,4,15,0,21.8815,-0.381353,11.1371,3.15866,0.546593
-16.5212,0.995452,0.199929,3,15,0,20.1325,-0.0912194,9.31316,2.14887,0.516358
-16.5049,0.940906,0.199929,4,15,0,17.3585,-0.0316882,10.288,2.11621,0.114601
-16.9224,0.717367,0.199929,2,7,0,17.278,-0.0416383,10.1672,1.87751,0.122751
-16.6202,0.405252,0.199929,4,15,0,17.9219,-0.174941,9.57066,2.72715,0.236824
-16.4493,0.955859,0.199929,3,7,0,17.3916,-0.237733,9.55424,2.32833,0.295064
-17.559,0.775989,0.199929,2,7,0,19.5972,0.50983,9.91204,2.86221,0.450945
-17.2145,0.96793,0.199929,4,15,0,18.8089,-0.452155,9.42016,1.99307,0.621052
-17.2145,0.0806439,0.199929,2,3,0,22.3304,-0.452155,9.42016,1.99307,0.621052
-18.965,0.564705,0.199929,2,3,0,19.3487,-0.221567,9.34901,3.923,0.626404
-18.6321,0.943922,0.199929,3,11,0,19.8777,-0.602512,10.014,1.64878,0.63739
-17.7231,1,0.199929,3,11,0,20.244,0.37704,8.33171,2.68041,0.38487
-19.5252,0.756079,0.199929,3,7,0,21.4372,-0.433554,8.35913,2.12258,0.331326
-24.4633,0.294862,0.199929,4,15,0,25.8403,-1.15534,11.3629,1.6296,4.10429
-22.836,0.376113,0.199929,2,3,0,28.7286,-0.945616,11.4057,3.47261,4.58969
-20.1906,0.991801,0.199929,3,15,0,23.9715,-1.66702,11.9341,2.50618,1.89899
-19.1969,1,0.199929,4,15,0,20.3966,-2.4003,10.9503,2.13183,1.46228
-21.2374,0.947605,0.199929,3,7,0,22.0542,-2.66772,9.60149,2.68091,3.25585
-21.4424,0.833306,0.199929,4,27,0,24.2285,-0.924891,11.8302,4.16997,1.40247
-17.7738,0.951882,0.199929,3,15,0,22.66,-0.531732,10.0708,1.96865,1.51938
-17.1191,0.997071,0.199929,2,7,0,19.5171,-0.683938,9.72792,2.50204,0.720105
-17.4489,0.921764,0.199929,4,15,0,18.6674,-0.489764,10.0958,2.96333,0.706171
-18.9912,0.991394,0.199929,2,7,0,19.9312,-0.800764,11.1553,2.01161,0.908878
-17.3078,0.763433,0.199929,4,15,0,22.939,-0.421591,9.03128,2.40519,0.412408
-17.092,0.991583,0.199929,4,23,0,18.2177,0.371408,9.01446,2.24444,1.05553
-17.2697,0.936341,0.199929,4,15,0,18.7887,0.323089,9.29378,1.91173,0.894993
-18.3693,0.668955,0.199929,4,15,0,20.8786,-1.18955,10.3127,2.35141,0.623764
-17.3291,0.720667,0.199929,3,11,0,22.4864,-0.621553,9.82052,1.94853,0.67282
-17.9211,0.991895,0.199929,3,7,0,18.3933,0.529968,9.91469,2.56837,0.311305
-17.3232,0.989316,0.199929,4,15,0,18.9712,0.609006,9.94172,2.60057,0.737751
-16.8971,0.999211,0.199929,3,15,0,17.7065,-0.130136,10.1395,2.22304,0.871373
-17.4921,0.988594,0.199929,4,15,0,18.3244,0.694602,8.78324,2.23987,0.512585
-18.1304,0.728312,0.199929,4,15,0,21.4692,-0.239097,10.601,2.73454,1.47749
-18.3632,0.978775,0.199929,3,15,0,20.1077,-0.615606,11.0633,2.8888,0.978963
-17.6654,0.977444,0.199929,2,7,0,19.8496,-0.629497,10.4276,1.93578,0.702573
-16.288,0.968299,0.199929,3,15,0,19.0781,0.0586705,9.23439,2.4506,0.340986
-16.2568,0.991251,0.199929,3,15,0,18.1943,0.0502456,9.14181,2.45557,0.233206
-16.6251,0.868348,0.199929,3,15,0,17.6184,0.079284,9.2554,2.03753,0.493487
-17.5688,0.978647,0.199929,3,15,0,18.2217,1.05646,9.07133,2.07622,1.17426
-17.2714,0.606158,0.199929,2,7,0,20.3739,0.605778,8.99914,2.15106,1.15938
-17.4087,0.996784,0.199929,3,7,0,17.5858,0.423508,8.86014,2.42509,1.28418
-17.422,0.97965,0.199929,3,15,0,18.6366,0.365737,10.3674,2.60094,0.674643
-17.9187,0.939209,0.199929,3,15,0,19.299,0.610185,8.67473,1.93229,0.838518
-20.3102,0.967473,0.199929,4,15,0,21.5829,2.38701,9.15957,3.10028,2.9067
-17.4875,0.998667,0.199929,4,15,0,20.9527,1.06016,8.95049,2.43131,0.864607
-18.3833,0.847654,0.199929,2,7,0,21.4847,0.701242,9.25164,1.94202,0.36944
-17.3506,0.878108,0.199929,3,7,0,20.8695,0.0355279,8.60094,2.98356,0.349835
-17.6928,0.812829,0.199929,4,15,0,19.1848,-0.0692321,8.22871,2.58995,0.17754
-17.4593,0.46723,0.199929,3,7,0,21.9472,0.233399,9.01938,3.12841,0.265736
-16.2409,0.834261,0.199929,3,11,0,20.2305,-0.133458,9.67139,2.38144,0.19218
-17.0662,0.788724,0.199929,4,15,0,18.9735,0.106165,9.9712,3.07892,0.211083
-16.8418,0.433107,0.199929,2,4,1,19.6582,-0.112316,9.771,2.02951,0.0928791
-16.8418,0.00185868,0.199929,4,15,0,20.3872,-0.112316,9.771,2.02951,0.0928791
-16.6486,0.446429,0.199929,3,7,0,17.7328,-0.0834556,10.322,2.55695,0.114145
-16.5409,1,0.199929,3,15,0,18.2632,-0.0283229,10.1418,2.50822,0.45517
-17.7561,0.938512,0.199929,4,15,0,18.587,-1.07593,10.4233,2.57839,1.35265
-18.9742,0.962711,0.199929,4,23,0,21.8929,2.37397,8.22194,2.21206,1.47091
-19.186,0.812224,0.199929,2,3,0,20.2764,2.23264,8.13751,2.10978,1.28886
-19.9591,0.9938,0.199929,3,7,0,20.3119,2.49492,8.77692,2.14361,3.26891
-18.7071,0.992699,0.199929,3,15,0,20.4172,1.96578,9.0417,2.72495,1.80343
-18.938,0.963922,0.199929,3,7,0,20.4137,1.91691,9.08573,2.28679,2.52318
-18.0455,0.992359,0.199929,4,15,0,19.6616,0.786941,8.2195,2.47475,0.676489
-17.8615,0.9292,0.199929,2,3,0,18.6507,0.656401,8.32651,2.72671,0.87412
-16.3906,0.995754,0.199929,3,15,0,18.5287,0.224918,9.66011,2.22086,0.433793
-16.6154,0.992611,0.199929,4,15,0,16.8086,-0.08827,8.96234,2.35543,0.345103
-16.7704,0.704379,0.199929,3,15,0,17.458,0.100424,9.11398,2.16662,0.70009
-16.8788,0.963679,0.199929,3,15,0,17.9472,-0.189322,9.61463,2.75955,0.696595
-17.7937,0.94166,0.199929,2,3,0,17.9359,-0.234405,9.3317,1.79174,0.770911
-17.0503,0.666932,0.199929,2,3,0,19.6913,-0.184619,9.54299,2.87316,0.703042
-17.4341,0.988827,0.199929,3,11,0,18.3385,0.957751,9.33897,2.56961,0.891466
-17.4729,0.991643,0.199929,3,15,0,18.6463,-0.323119,8.92574,2.31237,0.930453
-17.901,0.935844,0.199929,4,15,0,19.176,-0.445516,9.42058,2.26422,1.88763
-16.9395,0.99481,0.199929,4,15,0,18.391,0.151704,9.39178,2.41787,1.10182
-19.8557,0.985094,0.199929,3,15,0,21.7035,-1.54513,11.1058,2.49045,0.664202
-18.4115,0.991897,0.199929,3,7,0,20.4216,-1.31881,11.0368,2.58633,1.47641
-18.6555,0.980454,0.199929,4,15,0,21.7648,0.779657,8.62842,2.64738,0.389029
-18.6099,0.95535,0.199929,3,7,0,19.8394,0.661923,8.70717,1.83205,0.458785
-18.7069,1,0.199929,4,15,0,19.4824,0.618371,8.30608,3.39643,0.854408
-19.0597,0.984281,0.199929,3,15,0,22.2328,1.64004,9.73992,2.56714,0.972441
-17.1448,0.993554,0.199929,3,15,0,21.3365,-0.542251,9.54332,2.05686,0.598051
-17.8395,0.851009,0.199929,3,15,0,19.3144,-0.526421,10.1918,2.89344,1.3366
-17.6998,0.956129,0.199929,4,19,0,19.5142,0.504131,10.1152,2.11767,0.393498
-18.3067,0.64009,0.199929,4,15,0,20.8151,-0.980662,10.0486,1.79462,1.12409
-17.7954,1,0.199929,3,15,0,21.1165,0.598361,8.83881,2.93134,1.16501
-17.3494,0.962025,0.199929,3,11,0,18.807,0.530827,10.0776,2.27077,0.875837
-17.2019,0.901315,0.199929,4,15,0,21.309,0.211526,9.99521,1.88784,0.27749
-21.0888,0.23421,0.199929,4,19,0,25.9858,-0.289526,8.12129,4.71916,0.303855
-22.4025,0.931179,0.199929,2,7,0,23.4623,-0.236039,8.28078,5.67752,0.37835
-19.6825,0.979574,0.199929,4,15,0,25.4716,1.39326,10.0936,3.30457,0.995262
-17.5406,0.996673,0.199929,3,7,0,19.8248,0.263448,9.48043,2.8112,1.32388
-16.2539,0.954801,0.199929,4,15,0,19.5686,-0.14282,9.52409,2.41828,0.289703
-17.9458,0.650241,0.199929,1,3,0,19.2894,0.15643,9.48241,1.64797,0.318921
-16.8488,0.651274,0.199929,2,3,0,21.3069,-0.251198,9.46565,2.80271,0.359805
-17.2085,0.994632,0.199929,3,11,0,17.7816,0.235204,9.88251,1.94406,0.818576
-17.016,0.940655,0.199929,4,15,0,18.5237,0.22151,8.86492,2.25817,0.772315
-16.9807,0.997407,0.199929,2,7,0,17.7112,0.0158249,8.97262,2.33035,0.81679
-16.7875,0.942642,0.199929,4,15,0,17.6978,0.0371193,10.4285,2.56647,0.326522
-16.2471,0.978956,0.199929,3,15,0,20.1639,0.0693612,9.91915,2.18514,0.28262
-19.4207,0.751607,0.199929,3,15,0,20.738,-0.645319,8.41546,3.22877,1.33154
-17.025,0.999028,0.199929,4,15,0,20.4891,-0.584524,9.77792,2.23179,0.508301
-17.1608,0.686206,0.199929,2,3,0,19.2906,-0.448082,9.57186,1.95996,0.672734
-17.1439,0.851925,0.199929,4,15,0,18.9708,-0.0365388,9.99862,2.66727,1.02134
-20.2166,0.827991,0.199929,4,31,0,22.6847,1.84024,9.6549,3.5627,1.66566
-20.7043,0.980921,0.199929,3,15,0,22.7682,2.66538,7.58632,3.50082,2.3846
-20.2352,0.983919,0.199929,3,7,0,21.0113,2.60448,7.34128,2.30879,1.4062
-20.0934,0.974918,0.199929,2,3,0,20.4336,2.57918,7.45739,3.0713,1.56655
-19.8351,1,0.199929,2,3,0,20.1316,2.51109,7.49412,2.88682,1.52657
-19.562,0.957096,0.199929,3,15,0,22.0435,1.122,10.0763,3.31051,1.82313
-19.4413,0.968434,0.199929,4,19,0,24.1344,2.65008,9.00129,2.59835,1.91414
-18.8996,0.955329,0.199929,4,15,0,21.2402,2.1371,8.82213,2.4741,2.42484
-19.5362,0.982254,0.199929,3,7,0,20.4148,2.82336,8.76411,2.55248,1.69342
-21.1273,0.790914,0.199929,2,3,0,22.0029,3.16195,8.74867,1.96566,1.55367
-21.2494,0.183864,0.199929,5,31,0,27.4494,2.85901,8.97953,3.74726,2.06933
-21.5393,0.966612,0.199929,3,7,0,23.0498,3.59797,8.62383,3.38519,3.1682
-20.2557,0.95764,0.199929,3,15,0,23.1594,2.94666,8.72224,3.13447,2.43014
-20.1374,0.988068,0.199929,4,15,0,21.2011,2.66617,7.20687,2.79882,1.64818
-20.3572,0.997254,0.199929,3,7,0,20.4265,2.77203,7.17845,2.49826,1.49883
-18.8894,0.951031,0.199929,4,19,0,21.2269,1.76197,8.07674,2.86314,1.78749
-18.4914,0.917697,0.199929,3,7,0,19.6925,1.99826,8.28295,2.45241,1.66814
-19.0665,0.985339,0.199929,3,7,0,19.5429,2.14222,9.35399,2.4279,1.86169
-17.4628,0.799871,0.199929,5,31,0,21.211,-0.615347,9.76322,2.87895,0.618623
-17.7964,0.998334,0.199929,3,7,0,18.369,0.727736,9.11371,2.9379,0.562392
-18.0548,0.902062,0.199929,4,15,0,20.1908,-1.21892,10.8104,2.29274,0.922499
-21.6907,0.834058,0.199929,2,7,0,23.3586,-1.16931,10.5835,2.249,0.360628
-20.1514,1,0.199929,3,7,0,22.5754,-0.883087,10.7417,1.92451,0.370251
-23.3365,0.63078,0.199929,3,7,0,26.8725,1.01088,11.8403,4.1107,0.529269
-22.3801,0.999838,0.199929,3,7,0,24.881,0.984143,11.5603,3.12046,0.484484
-22.3801,0.0987012,0.199929,2,3,0,29.0955,0.984143,11.5603,3.12046,0.484484
-18.2928,0.932539,0.199929,2,7,0,24.8908,0.0858843,10.8719,2.94749,0.862578
-17.8422,0.998025,0.199929,3,7,0,18.4736,-0.00182422,10.6664,2.24554,0.964041
-17.4167,0.984518,0.199929,4,15,0,18.6528,-0.304739,10.6233,2.12705,0.34412
-18.4029,0.76538,0.199929,2,7,0,19.7318,0.435448,10.4467,3.26313,0.472642
-19.2513,0.938285,0.199929,3,7,0,21.2325,0.674784,10.7385,3.31512,0.894859
-18.6184,0.965202,0.199929,3,15,0,21.9058,0.320149,9.20377,2.17236,2.70958
-19.5309,0.984356,0.199929,3,7,0,19.6481,1.6834,9.0143,2.11102,0.724587
-18.1464,0.998366,0.199929,3,15,0,20.3592,0.218919,9.73871,2.47883,2.25509
-18.7244,0.972077,0.199929,3,11,0,20.4351,0.590709,9.8012,2.70467,2.47266
-21.1246,0.967807,0.199929,3,7,0,21.8952,-1.03034,8.99296,3.21575,0.406739
-17.884,1,0.199929,4,15,0,22.013,-0.303215,8.54001,2.33565,0.53622
-16.6236,0.914502,0.199929,4,15,0,18.9103,-0.116356,9.57697,2.73327,0.486148
-17.9787,0.943908,0.199929,3,15,0,18.318,-0.529888,10.3483,1.80203,0.655194
-17.612,0.993539,0.199929,2,7,0,18.4311,-0.370175,10.3199,1.87187,0.712739
-17.1709,1,0.199929,3,11,0,17.9087,0.410661,8.99131,1.98301,0.588545
-16.6755,0.946759,0.199929,4,23,0,17.6282,0.177453,9.56845,2.50536,0.155433
-18.5087,0.913413,0.199929,4,15,0,19.4628,-0.198652,9.549,2.90431,2.14522
-18.9009,0.97837,0.199929,4,15,0,19.4455,-0.376959,9.26444,2.94491,0.182074
-17.3661,1,0.199929,2,3,0,18.8504,-0.243054,9.13234,2.68525,0.182471
-16.8144,0.340425,0.199929,3,7,0,18.8786,0.148539,8.97595,2.29067,0.138745
-16.9626,0.195718,0.199929,2,3,0,20.0076,-0.171399,8.94389,2.36571,0.177587
-19.0282,0.711794,0.199929,1,3,0,19.8157,-0.409825,9.03567,2.03841,0.202168
-17.7335,1,0.199929,3,7,0,20.1848,0.805717,10.0328,2.54324,0.786902
-19.1597,0.922811,0.199929,3,7,0,21.5197,-0.777608,8.70956,3.07746,0.514362
-19.2226,0.961996,0.199929,4,15,0,21.9852,0.543439,7.79908,2.99814,1.36281
-17.5882,0.40523,0.199929,4,15,0,24.3283,0.285065,9.84994,1.87474,0.224109
-17.4844,1,0.199929,2,3,0,18.191,-0.234117,10.095,2.93529,0.184324
-17.8833,0.947311,0.199929,2,3,0,17.9296,0.237133,10.1981,1.92634,0.181372
-16.316,0.980011,0.199929,4,15,0,18.1353,0.116941,9.32688,2.12193,0.192969
-17.998,0.474392,0.199929,2,5,1,20.1386,0.0154403,9.56067,3.74561,0.0867824
-17.998,0.00996703,0.199929,3,15,0,18.6013,0.0154403,9.56067,3.74561,0.0867824
-16.0379,0.964387,0.199929,2,3,0,17.8222,-0.0333511,9.53847,2.50314,0.0933499
-16.8231,0.09246,0.199929,2,7,0,18.6947,-0.0961493,9.82839,2.00253,0.0841648
-16.0917,0.335078,0.199929,2,6,1,19.4149,0.0126199,9.42869,2.05875,0.0613554
-16.0917,0.00469352,0.199929,1,3,1,18.1757,0.0126199,9.42869,2.05875,0.0613554
-16.0917,0.00210279,0.199929,1,1,0,16.6824,0.0126199,9.42869,2.05875,0.0613554
-16.0917,2.99394e-28,0.199929,1,1,0,18.7967,0.0126199,9.42869,2.05875,0.0613554
-16.0917,1.21984e-07,0.199929,1,2,1,18.265,0.0126199,9.42869,2.05875,0.0613554
-16.0917,9.85541e-05,0.199929,2,5,1,17.0259,0.0126199,9.42869,2.05875,0.0613554
-16.2416,0.297942,0.199929,1,3,1,17.7132,0.0398665,9.3748,2.04592,0.0843073
-16.5203,0.502635,0.199929,2,3,0,18.1255,0.108684,9.3812,2.12976,0.108591
-16.5203,0.173891,0.199929,2,3,0,17.572,0.108684,9.3812,2.12976,0.108591
-16.9294,0.224986,0.199929,3,7,0,18.7785,0.177686,9.58442,2.60028,0.13715
-18.5654,0.580281,0.199929,4,15,0,19.3206,0.308075,10.6663,2.2168,1.27998
-16.7993,0.999313,0.199929,3,15,0,18.6738,-0.323389,10.1292,2.56893,0.632857
-16.6453,0.975372,0.199929,5,31,0,17.6703,0.290026,9.17613,2.54662,0.542273
-16.4764,0.999983,0.199929,4,15,0,16.7773,-0.160692,10.1628,2.35701,0.397742
-18.0636,0.8605,0.199929,2,7,0,20.5755,-0.304289,10.6085,1.8838,0.337429
-17.3398,0.983954,0.199929,3,15,0,20.0128,-0.245059,10.2945,1.92389,0.259737
-16.8401,1,0.199929,2,3,0,17.4319,-0.208591,10.2907,2.69039,0.30006
-18.5939,0.823157,0.199929,3,10,1,19.8773,-0.579666,10.537,2.56801,2.28852
-17.5029,0.943273,0.199929,3,15,0,19.9665,0.391091,9.19639,2.87274,0.291827
-18.5103,0.916914,0.199929,4,15,0,20.255,-0.308022,11.1371,2.35857,0.250983
-17.1366,0.999766,0.199929,3,15,0,19.1156,0.477507,8.80429,2.16989,0.69909
-18.0877,0.971172,0.199929,3,15,0,19.0076,1.01142,8.43854,2.78149,1.3397
-18.5569,0.964222,0.199929,3,7,0,19.2493,1.23987,8.55133,2.20854,0.654792
-17.5692,0.993621,0.199929,3,7,0,18.8552,0.824372,8.54088,2.29285,0.833004
-18.5887,0.892179,0.199929,4,15,0,19.0644,1.35992,9.20477,3.09224,1.42767
-18.5406,0.907999,0.199929,4,15,0,22.9337,0.37956,10.493,2.3471,1.70356
-19.3355,0.969814,0.199929,3,15,0,20.3383,1.26773,10.2074,3.10268,0.941461
-19.4941,0.996095,0.199929,2,3,0,19.7995,1.35087,10.2736,2.42995,0.839984
-20.5931,0.977585,0.199929,4,31,0,21.0218,0.359032,7.5006,3.57478,1.63984
-20.6288,0.972809,0.199929,2,7,0,23.2529,0.00790009,8.06914,3.17452,2.70868
-19.679,0.898153,0.199929,2,7,0,23.4626,0.320073,8.48747,1.80442,1.48996
-20.856,0.923542,0.199929,4,15,0,23.1311,1.92675,7.07891,2.74362,0.964998
-18.6302,0.988145,0.199929,4,15,0,21.6721,0.60347,8.1754,2.95272,1.40553
-17.2435,0.816576,0.199929,4,15,0,21.3258,-0.0778308,10.7879,2.38848,0.257775
-17.5772,0.984239,0.199929,2,3,0,17.6215,-0.233203,10.8504,2.58127,0.256698
-17.7544,0.893195,0.199929,4,15,0,18.9471,0.0228917,8.36733,2.58274,0.685188
-17.7583,0.776205,0.199929,4,15,0,19.844,0.660715,8.5854,2.22066,0.482458
-17.3367,0.963581,0.199929,3,15,0,19.8115,-0.00357988,10.7711,2.35292,0.339147
-17.9998,0.843136,0.199929,3,7,0,19.8884,-0.0940416,10.9826,2.38925,0.647203
-17.5785,0.874901,0.199929,4,15,0,19.2932,-0.113798,8.38041,2.53883,0.171734
-17.6736,0.905576,0.199929,4,15,0,18.9143,0.196379,10.7707,2.68874,0.293657
-18.6516,0.890695,0.199929,4,15,0,20.8312,-0.438523,9.10472,1.76855,0.447521
-16.68,0.730278,0.199929,2,3,0,20.0882,-0.184737,9.24589,2.63535,0.461553
-18.0842,0.934235,0.199929,3,11,0,18.2363,-0.373745,10.2038,3.05878,0.250013
-17.6397,0.398183,0.199929,2,3,0,21.298,0.018002,10.2288,3.42716,0.170143
-16.073,0.790891,0.199929,2,3,0,19.2454,-0.0512575,9.82058,2.17455,0.1336
-16.073,0.157142,0.199929,3,7,0,17.9011,-0.0512575,9.82058,2.17455,0.1336
-17.4203,0.308607,0.199929,4,15,0,19.8797,0.152397,8.52174,2.41403,0.692338
-17.7872,0.657947,0.199929,3,9,1,20.687,0.123386,9.51737,1.77349,0.0914676
-17.7872,5.79624e-14,0.199929,2,3,0,21.2927,0.123386,9.51737,1.77349,0.0914676
-16.8978,0.830709,0.199929,3,15,0,18.915,-0.0530201,9.15918,1.98059,0.480639
-17.8551,0.983833,0.199929,4,15,0,19.7082,0.872671,8.41241,2.25205,0.751858
-18.9436,0.8561,0.199929,4,15,0,21.2956,-0.892598,10.6539,2.03903,0.444923
-18.3841,0.913125,0.199929,4,15,0,20.2851,0.635512,10.5293,2.90676,0.80606
-17.4774,0.995804,0.199929,4,15,0,19.2871,-0.737355,10.1889,1.97039,0.70656
-17.395,0.877307,0.199929,3,7,0,19.3132,-0.158377,10.4897,2.13685,0.834762
-17.3817,0.984763,0.199929,4,15,0,18.4281,-0.0214464,10.0398,2.74666,1.14072
-18.2652,0.992562,0.199929,4,15,0,19.1673,-0.881775,10.227,1.9179,0.534587
