# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = regression_model
# start_datetime = 2021-06-10 01:56:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./regression_normal/input_b5.json
# init = 2 (Default)
# random
#   seed = 4207672239 (Default)
# output
#   file = ./regression_normal/output_b5.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,alpha,sigma,s
# Adaptation terminated
# Step size = 0.194889
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1
-23.4789,0.747683,0.194889,4,23,1,27.6613,3.37649,13.6113,2.88048,1.76843
-24.3127,0.923503,0.194889,5,39,0,25.2117,5.828,13.6856,2.24548,4.55602
-24.2861,0.826693,0.194889,3,7,0,26.0196,5.73918,13.6615,3.19636,2.16376
-24.9747,0.858475,0.194889,5,43,0,26.8535,2.34571,14.3741,5.09703,1.55797
-23.4731,0.900851,0.194889,2,7,0,27.439,2.15767,14.3216,3.20961,1.17719
-23.644,0.999408,0.194889,4,15,0,24.1723,3.83083,15.2403,3.12507,2.29119
-22.9891,0.9932,0.194889,3,7,0,23.837,3.65686,14.5336,3.11003,2.47309
-26.0009,0.945575,0.194889,5,39,0,28.4247,11.7853,10.3791,2.38132,7.60295
-28.2833,0.874701,0.194889,2,3,0,28.5765,11.8886,10.568,2.01724,8.76577
-26.5505,1,0.194889,2,3,0,28.5846,11.7715,10.5501,3.27236,7.36274
-26.6019,0.993476,0.194889,3,7,0,26.873,11.7115,10.5999,3.25836,7.46568
-26.193,0.966128,0.194889,4,31,0,28.8469,8.61308,10.0471,3.73049,6.43373
-25.1989,0.991182,0.194889,3,11,0,27.4785,9.57367,11.4695,2.58277,2.94586
-28.7905,0.862308,0.194889,3,7,0,31.0231,9.17826,11.3816,5.4226,6.23179
-27.8893,0.994799,0.194889,3,15,0,30.5353,8.50124,11.9532,1.51597,4.93936
-31.8194,0.952704,0.194889,5,39,0,33.7783,10.6246,11.3856,1.56373,8.48461
-26.5632,1,0.194889,2,3,0,30.6162,10.4246,11.1949,1.97083,7.50505
-24.6792,1,0.194889,3,11,0,26.4076,10.0369,9.70883,2.19406,6.14456
-24.4156,0.991577,0.194889,5,55,0,25.8725,8.18468,12.2431,2.30858,2.82593
-25.9137,0.794299,0.194889,3,11,0,28.5778,8.6347,12.6777,2.56036,2.75382
-24.5033,1,0.194889,3,15,0,26.7015,8.39323,11.2801,2.57622,6.89171
-25.1502,0.980014,0.194889,3,15,0,25.8471,8.22855,11.1092,2.31907,7.4068
-25.0113,0.960558,0.194889,2,7,0,28.1371,7.88505,10.0634,3.30846,3.58133
-25.3896,0.999102,0.194889,4,15,0,25.843,10.754,11.5182,2.66886,5.20552
-27.17,0.872963,0.194889,3,7,0,27.9653,11.2648,11.7444,3.3303,4.09592
-29.8955,0.794752,0.194889,2,3,0,30.3767,11.4672,11.7264,3.42196,2.98775
-27.3752,0.927037,0.194889,2,3,0,31.0968,11.3923,11.6314,3.86772,4.91963
-26.1736,0.989228,0.194889,5,47,0,30.2009,4.46548,11.1793,4.24641,2.24204
-25.1591,0.967575,0.194889,4,31,0,29.611,1.29789,13.3077,3.48945,1.88573
-24.2052,0.978866,0.194889,4,15,0,25.5936,2.1151,13.652,3.46544,1.1134
-25.4532,0.890553,0.194889,3,7,0,27.0162,2.63809,13.6013,3.29635,4.5995
-25.3733,0.781906,0.194889,3,15,0,28.8633,3.80947,13.3832,4.98692,2.54879
-23.149,0.937399,0.194889,2,3,0,26.808,3.79846,13.7918,3.39013,2.40236
-23.2609,0.973782,0.194889,2,3,0,23.5143,3.74151,13.7685,2.6696,2.93228
-23.7734,0.929343,0.194889,4,31,0,24.8829,2.29837,14.9434,4.01663,1.25204
-23.0907,0.996235,0.194889,4,31,0,25.8419,0.679737,16.2305,4.06185,1.19534
-23.8974,0.979277,0.194889,2,7,0,25.4904,0.0679234,15.8991,3.07972,1.73492
-23.2031,0.987156,0.194889,4,31,0,25.1702,-0.103238,17.7348,4.1945,0.31719
-23.3028,0.995644,0.194889,4,31,0,24.0631,0.160202,17.1968,3.17591,0.932207
-23.0838,0.99572,0.194889,4,15,0,23.6908,-0.0990893,17.3748,3.1477,0.415227
-22.8123,0.937734,0.194889,2,7,0,25.4743,0.407928,16.9175,3.7667,0.722856
-24.7412,0.816009,0.194889,2,7,0,25.3821,0.0344408,17.1347,5.66962,0.726703
-25.5747,0.997291,0.194889,2,7,0,28.6349,-0.471936,16.5095,2.74095,0.239606
-22.4281,0.953067,0.194889,2,3,0,25.8495,0.214859,16.3915,3.75595,0.239864
-22.6598,0.73588,0.194889,3,11,0,23.5793,-0.00975836,16.1077,3.91452,0.6802
-25.0207,0.699218,0.194889,3,11,1,28.3107,0.178013,13.7254,4.96878,0.129313
-24.1548,0.977026,0.194889,4,31,0,25.5763,-0.0800569,17.9771,4.13572,1.12681
-24.2648,0.938211,0.194889,4,15,0,25.8144,-0.499595,16.6364,4.34912,1.67064
-23.3529,0.876521,0.194889,3,15,0,25.3204,-0.508919,16.8666,3.83152,0.914864
-23.3836,0.844171,0.194889,4,27,0,25.1111,0.101992,17.6481,3.33886,0.653885
-23.3694,0.649429,0.194889,4,31,0,24.5483,0.393341,16.0875,2.76728,0.945529
-23.9865,0.990693,0.194889,3,15,0,26.5727,3.19057,14.8982,2.33916,2.31181
-23.7012,0.982315,0.194889,5,59,0,25.3356,0.0240965,15.5017,2.77367,0.505369
-23.9885,1,0.194889,2,7,0,24.3253,-0.0479025,15.0603,5.32668,0.406166
-23.376,0.981067,0.194889,2,3,0,24.5422,-0.153957,14.9168,3.52461,0.469637
-24.2566,0.819992,0.194889,4,15,0,25.4908,1.49077,15.0675,4.84166,1.63106
-28.372,0.973009,0.194889,4,15,0,32.4473,-2.37341,15.8384,3.59276,3.07063
-30.4032,0.983295,0.194889,5,31,0,33.5299,-4.89989,19.4155,5.73039,3.62913
-28.232,0.998774,0.194889,4,15,0,30.4673,-3.26751,19.5388,4.34634,2.86372
-29.8337,0.865519,0.194889,3,15,0,33.2591,-3.69033,19.5567,5.61094,3.87908
-28.9389,0.987977,0.194889,3,7,0,30.2672,-3.34746,19.4162,3.32291,2.43137
-29.4777,0.926377,0.194889,2,3,0,29.984,-3.56463,19.3051,6.05197,2.97588
-28.4075,0.974018,0.194889,4,15,0,33.1521,-0.609915,20.7585,4.47637,0.573326
-29.685,0.98854,0.194889,4,15,0,30.4134,-1.25634,21.0248,5.99709,0.705959
-27.6366,0.997192,0.194889,4,15,0,30.5711,-0.0760377,20.0514,4.13438,1.21236
-27.1901,0.791753,0.194889,2,3,0,29.0705,-0.518243,19.6306,5.88114,1.12408
-25.3784,0.988062,0.194889,4,15,0,27.6475,-1.09401,18.4004,4.62273,0.850569
-23.434,0.998589,0.194889,4,23,0,27.1042,0.793581,14.4264,3.99029,0.91546
-23.9468,0.893409,0.194889,4,15,0,26.4484,0.359908,14.655,3.07046,0.319145
-25.5028,0.696627,0.194889,3,7,0,26.477,0.405323,14.8585,5.75135,0.245999
-23.133,0.930657,0.194889,2,7,0,28.9733,0.773264,15.4061,3.55164,0.493154
-25.0445,0.846003,0.194889,4,19,0,27.1171,-0.372019,17.312,2.60949,0.812059
-23.3125,0.963268,0.194889,3,11,0,26.4732,1.09798,15.6896,2.90462,0.697039
-22.8986,0.971386,0.194889,4,23,0,24.0607,0.430803,16.4485,3.2164,1.11692
-23.4068,0.996024,0.194889,3,15,0,24.2081,1.58501,16.3915,3.69449,1.15735
-23.8811,0.94947,0.194889,4,23,0,24.6192,-0.272167,15.4135,4.88123,0.690762
-25.854,0.83369,0.194889,5,31,0,27.8336,3.53039,15.5842,5.09438,2.28169
-26.258,0.920368,0.194889,3,7,0,27.6906,2.78172,15.7439,2.10846,2.19409
-25.6398,0.898615,0.194889,3,15,0,28.8954,3.1213,15.555,2.17781,2.43577
-24.2247,1,0.194889,2,7,0,27.0168,2.58778,15.0379,4.19947,2.85115
-24.4766,0.92751,0.194889,3,7,0,26.0825,2.12864,15.2128,4.70976,1.27678
-24.1492,0.964647,0.194889,5,43,0,25.7479,4.60481,13.5012,3.89115,2.15783
-24.0858,0.981798,0.194889,5,47,0,25.2128,7.69356,12.272,3.44388,4.41105
-24.3279,0.973514,0.194889,5,55,0,25.6772,3.69816,14.687,4.15446,1.91232
-23.1518,0.971474,0.194889,5,35,0,24.9553,6.33676,12.1561,2.70402,2.94194
-23.4981,0.993174,0.194889,4,31,0,24.2686,7.94401,12.4453,2.55521,4.55286
-23.2661,0.965259,0.194889,3,15,0,24.6011,7.8276,12.1874,2.85171,4.16554
-22.851,0.977494,0.194889,5,55,0,24.5151,1.61093,15.3533,3.22981,1.62981
-22.9554,0.917928,0.194889,2,3,0,23.386,1.60855,15.4504,3.69388,1.39387
-27.1864,0.757978,0.194889,2,7,0,27.9152,1.52617,15.2327,6.62329,2.32385
-23.2701,0.970637,0.194889,2,7,0,26.7443,1.7141,15.1529,3.37094,2.31496
-23.2116,0.961922,0.194889,4,23,0,27.6093,-0.234652,17.1521,3.34284,0.851847
-26.8245,0.950984,0.194889,3,7,0,27.2855,-1.35307,16.6151,3.40972,3.682
-23.4132,0.598527,0.194889,4,15,0,31.0302,1.09395,15.6184,3.68211,0.607785
-24.2202,0.881323,0.194889,2,3,0,24.7349,1.05807,15.678,4.7293,0.6453
-23.5135,0.988426,0.194889,4,23,0,24.8016,-0.540518,17.0883,4.14317,0.735103
-22.7608,0.923218,0.194889,3,11,0,24.6899,0.181405,16.6241,4.17336,0.192279
-23.379,0.95285,0.194889,4,15,0,23.9149,-0.193249,16.0652,3.03055,0.158741
-23.8938,0.621176,0.194889,3,11,0,25.9933,0.458055,17.0266,4.92069,0.555435
-22.9544,0.98902,0.194889,4,23,0,24.1085,-0.0699573,16.4135,4.02344,0.87415
-23.0181,0.665464,0.194889,3,15,0,23.8147,0.158803,17.1869,4.32672,0.204618
-22.5075,0.202938,0.194889,2,6,1,28.7145,-0.0603125,17.003,3.41221,0.370367
-22.7261,0.942696,0.194889,2,7,0,23.136,-0.0504836,17.2873,3.91511,0.379316
-22.8351,0.795649,0.194889,3,11,0,24.3754,-0.103047,16.1709,3.02823,0.119693
-22.6345,0.401279,0.194889,2,7,0,24.6064,-0.0450344,16.485,2.93123,0.102997
-25.6513,0.998169,0.194889,4,15,0,26.7785,-0.618863,18.9449,4.57766,1.2978
-26.3466,0.993083,0.194889,3,7,0,26.6033,-0.973283,19.4369,4.10194,0.756896
-28.247,0.955939,0.194889,4,15,0,29.1315,-2.78366,19.0754,5.0482,3.22776
-27.9896,0.985215,0.194889,3,7,0,28.7122,-2.54704,19.0633,3.34474,2.69889
-25.8769,0.930281,0.194889,5,31,0,29.3301,-0.555588,19.2931,3.78373,0.68862
-23.74,0.789629,0.194889,5,35,0,28.8684,4.28577,12.9805,3.42492,2.07826
-23.5109,0.973963,0.194889,5,51,0,26.6663,8.11689,12.0418,2.22173,3.42649
-23.1584,0.967541,0.194889,3,11,0,24.069,7.98523,11.7589,2.39078,4.72768
-23.1876,0.873124,0.194889,4,23,0,28.6993,3.48776,14.5163,2.98963,3.07327
-25.0911,0.956616,0.194889,4,15,0,26.4705,5.59222,15.0008,3.00247,3.25469
-24.7724,0.986993,0.194889,3,7,0,25.2003,5.53889,14.8845,3.01088,3.06476
-25.7285,0.837786,0.194889,3,7,0,26.8126,5.37368,15.3055,3.78975,2.58542
-25.3494,0.859456,0.194889,5,47,0,27.8868,-0.321369,13.6513,5.22333,0.413227
-24.6855,1,0.194889,2,3,0,25.5181,-0.0713823,13.6434,4.02888,0.43123
-25.3083,0.902592,0.194889,4,23,0,25.8852,3.61048,16.4214,3.64066,2.16357
-23.5845,0.970824,0.194889,3,15,0,26.9315,2.75828,13.6007,3.60111,2.03351
-24.4219,0.987247,0.194889,5,43,0,25.5711,9.02547,9.78513,2.64037,4.04183
-22.8718,0.998606,0.194889,4,31,0,25.9841,5.81097,13.0021,2.78617,3.28709
-23.6499,0.891454,0.194889,5,61,0,24.3194,5.05042,12.909,3.61974,2.83624
-23.6926,0.995319,0.194889,5,63,0,24.3822,2.73666,15.4136,2.56056,1.89868
-26.4793,0.904756,0.194889,3,15,0,28.5725,1.91655,14.5191,4.1097,5.19301
-23.2389,0.995581,0.194889,3,7,0,28.3104,0.898787,14.9679,3.56614,1.56729
-24.8643,0.969676,0.194889,4,15,0,25.1645,1.59667,17.3065,4.35611,1.06225
-24.2769,0.943421,0.194889,4,31,0,26.6813,1.73888,13.7804,3.11284,2.01434
-24.3813,0.754844,0.194889,4,31,0,26.8091,3.99821,14.0314,4.32194,2.31704
-25.9081,0.949936,0.194889,5,47,0,26.8542,5.35783,14.0286,4.49596,4.53185
-23.8463,0.938534,0.194889,5,47,0,27.8738,3.42638,14.8643,2.9538,3.79028
-24.7606,0.920658,0.194889,3,7,0,26.2889,3.36728,15.364,3.82858,3.84331
-24.1364,0.96142,0.194889,3,11,0,25.8909,3.19509,15.2319,2.79364,3.67972
-23.8808,0.985971,0.194889,4,19,0,25.9325,2.30867,15.6558,3.53352,2.993
-27.2119,0.829202,0.194889,5,31,0,31.469,2.64615,15.858,5.89408,3.23247
-25.489,0.929127,0.194889,3,15,0,28.7053,2.17844,16.2401,2.97112,4.17427
-23.9459,0.913379,0.194889,3,11,0,29.2597,-0.313571,14.6754,3.90614,0.339058
-23.6936,0.990645,0.194889,2,3,0,24.1631,-0.201345,14.6334,4.4258,0.332878
-23.0544,0.986486,0.194889,3,7,0,24.2638,-0.123081,14.9898,3.88942,0.376643
-23.437,0.634827,0.194889,3,13,1,26.6064,0.476951,14.8013,4.25222,1.01403
-24.3141,0.904756,0.194889,3,11,0,25.0789,0.533018,15.1637,5.17646,1.15096
-24.2513,0.959541,0.194889,4,19,0,26.1892,-0.500302,16.554,4.39152,0.302681
-23.3238,0.89151,0.194889,4,15,0,27.7128,-0.00267926,16.7914,2.69981,0.232027
-23.5747,0.644303,0.194889,2,7,0,24.184,0.0735712,16.9112,5.13819,0.122964
-23.5747,0.215866,0.194889,1,3,1,27.4367,0.0735712,16.9112,5.13819,0.122964
-23.1454,0.333333,0.194889,1,3,1,27.8089,0.0183103,16.9096,4.9289,0.0704406
-22.452,0.245301,0.194889,2,4,1,25.0021,0.0530507,16.5952,4.16249,0.0823092
-22.6248,0.136441,0.194889,3,9,0,23.379,0.0152587,16.8176,4.48349,0.077355
-22.6248,0.0019071,0.194889,2,3,0,25.5069,0.0152587,16.8176,4.48349,0.077355
-22.6248,0.144225,0.194889,1,3,0,23.1003,0.0152587,16.8176,4.48349,0.077355
-22.6248,0.00163622,0.194889,2,6,1,25.8392,0.0152587,16.8176,4.48349,0.077355
-23.9591,0.448308,0.194889,1,3,0,24.3867,0.00885467,16.9666,5.59705,0.0731881
-23.9591,0.00891575,0.194889,2,5,1,26.0604,0.00885467,16.9666,5.59705,0.0731881
-23.9591,0.0651124,0.194889,3,15,0,24.8066,0.00885467,16.9666,5.59705,0.0731881
-23.9591,6.64511e-22,0.194889,1,1,0,26.8043,0.00885467,16.9666,5.59705,0.0731881
-23.9591,5.71766e-08,0.194889,1,1,0,25.2709,0.00885467,16.9666,5.59705,0.0731881
-23.9591,3.96372e-16,0.194889,1,1,0,26.515,0.00885467,16.9666,5.59705,0.0731881
-23.9591,0.00653902,0.194889,2,5,1,26.5336,0.00885467,16.9666,5.59705,0.0731881
-23.9591,0.00549125,0.194889,3,9,1,27.1625,0.00885467,16.9666,5.59705,0.0731881
-23.9591,0.0564462,0.194889,3,7,0,25.6414,0.00885467,16.9666,5.59705,0.0731881
-23.9591,0.0171289,0.194889,1,3,0,25.1128,0.00885467,16.9666,5.59705,0.0731881
-23.9591,0.00284736,0.194889,2,3,0,24.5408,0.00885467,16.9666,5.59705,0.0731881
-23.9591,0.00103018,0.194889,2,5,0,25.3477,0.00885467,16.9666,5.59705,0.0731881
-22.6029,0.246006,0.194889,2,3,0,26.4289,0.0741942,16.8175,3.47815,0.0694208
-22.6029,7.99808e-68,0.194889,1,1,0,28.5491,0.0741942,16.8175,3.47815,0.0694208
-22.6029,9.74412e-16,0.194889,1,1,0,27.2048,0.0741942,16.8175,3.47815,0.0694208
-22.9136,0.11378,0.194889,1,2,1,26.7485,0.070148,16.6079,3.98848,0.05481
-22.9136,7.43085e-21,0.194889,2,5,1,28.2249,0.070148,16.6079,3.98848,0.05481
-22.9136,5.97219e-17,0.194889,1,3,0,23.375,0.070148,16.6079,3.98848,0.05481
-22.9136,1.08077e-10,0.194889,2,3,0,23.491,0.070148,16.6079,3.98848,0.05481
-22.9136,8.51277e-09,0.194889,2,3,0,24.3057,0.070148,16.6079,3.98848,0.05481
-22.9136,2.15112e-09,0.194889,1,3,1,24.5305,0.070148,16.6079,3.98848,0.05481
-22.9136,1.95586e-24,0.194889,1,3,1,23.3254,0.070148,16.6079,3.98848,0.05481
-22.9136,8.52111e-29,0.194889,2,5,0,23.3029,0.070148,16.6079,3.98848,0.05481
-22.9136,1.0171e-08,0.194889,1,3,1,23.4157,0.070148,16.6079,3.98848,0.05481
-22.386,0.333333,0.194889,2,3,0,23.6774,0.0308014,16.5146,3.06669,0.0531718
-22.2055,0.287431,0.194889,1,3,1,24.2524,0.0208032,16.4657,3.99281,0.0420274
-22.2055,1.50044e-15,0.194889,1,3,1,24.8049,0.0208032,16.4657,3.99281,0.0420274
-22.2055,9.46256e-13,0.194889,2,4,1,27.0931,0.0208032,16.4657,3.99281,0.0420274
-22.2055,4.80345e-09,0.194889,1,1,0,24.2308,0.0208032,16.4657,3.99281,0.0420274
-22.2055,0.0852161,0.194889,1,3,1,23.7007,0.0208032,16.4657,3.99281,0.0420274
-22.2055,1.30933e-25,0.194889,1,3,1,24.1262,0.0208032,16.4657,3.99281,0.0420274
-22.2055,2.80766e-40,0.194889,1,1,0,22.6041,0.0208032,16.4657,3.99281,0.0420274
-22.2055,5.43864e-21,0.194889,1,3,1,24.2442,0.0208032,16.4657,3.99281,0.0420274
-23.8847,0.172641,0.194889,2,5,1,25.9507,0.0307644,16.3735,5.54183,0.0550674
-23.8847,2.41128e-79,0.194889,1,1,0,25.3515,0.0307644,16.3735,5.54183,0.0550674
-23.8847,9.10682e-08,0.194889,1,3,1,25.9341,0.0307644,16.3735,5.54183,0.0550674
-23.8847,0.00600314,0.194889,1,3,1,27.2504,0.0307644,16.3735,5.54183,0.0550674
-23.8847,1.49778e-47,0.194889,1,1,0,26.9864,0.0307644,16.3735,5.54183,0.0550674
-23.8847,2.2583e-12,0.194889,1,1,0,26.134,0.0307644,16.3735,5.54183,0.0550674
-23.8847,5.21613e-14,0.194889,1,2,1,26.1533,0.0307644,16.3735,5.54183,0.0550674
-23.8847,2.01351e-95,0.194889,1,1,0,25.4359,0.0307644,16.3735,5.54183,0.0550674
-22.5791,0.142857,0.194889,2,7,0,26.9728,-0.0570977,16.2583,3.14187,0.0656604
-22.5791,0.0301055,0.194889,2,3,0,23.9372,-0.0570977,16.2583,3.14187,0.0656604
-22.2967,0.180414,0.194889,3,7,0,24.1958,-0.067091,16.2917,3.52752,0.0890684
-22.3148,0.556418,0.194889,2,5,0,23.3031,-0.0635574,16.0421,3.98572,0.13299
-22.4432,0.71772,0.194889,3,7,0,23.5901,-0.0946839,16.2178,3.3813,0.11442
-22.4432,0.0350573,0.194889,2,3,0,26.1327,-0.0946839,16.2178,3.3813,0.11442
-22.468,0.987236,0.194889,5,31,0,22.8687,0.461652,16.163,3.56629,0.523671
-22.7297,0.993284,0.194889,4,15,0,26.092,1.04008,15.4991,3.34891,0.878021
-22.6589,0.977884,0.194889,3,15,0,24.0022,0.49504,15.6048,3.3687,0.449491
-23.5304,0.93145,0.194889,4,23,0,25.7648,0.539057,14.7869,4.54149,0.554765
-23.032,0.98705,0.194889,3,11,0,24.5611,0.139465,16.19,4.38131,0.765903
-25.7767,0.754379,0.194889,4,23,0,27.0127,-0.188421,16.6322,2.32986,0.674798
-22.7749,0.948226,0.194889,2,7,0,26.6827,0.233404,16.32,4.27265,0.573396
-23.971,0.95916,0.194889,2,3,0,24.5918,0.779076,16.4375,2.80085,0.453356
-24.1257,0.841363,0.194889,2,7,0,25.8617,0.410056,16.6867,5.13467,0.363185
-24.2395,0.964626,0.194889,2,7,0,25.8385,0.654159,16.1529,2.46383,0.791969
-22.4821,0.981052,0.194889,2,7,0,25.0635,0.447052,15.9652,3.43565,0.752348
-23.2259,0.968706,0.194889,3,15,0,24.4959,1.68712,16.1348,3.05752,1.24554
-24.8067,0.967232,0.194889,4,23,0,27.2758,4.42164,15.4606,3.77616,2.8296
-23.2204,0.902529,0.194889,4,27,1,26.1707,2.63649,14.6913,3.60915,2.30962
-23.2117,0.98181,0.194889,5,55,0,24.3758,5.1289,13.799,3.13321,2.65651
-23.3309,0.937084,0.194889,5,39,0,24.7299,1.32257,15.3238,4.22242,1.25544
-23.1579,0.973003,0.194889,3,11,0,24.497,1.68716,15.6952,3.77223,1.19707
-23.2399,0.99729,0.194889,3,15,0,24.6763,1.463,15.78,3.8167,0.955799
-23.3266,0.989478,0.194889,3,11,0,24.7343,1.51497,16.1566,2.95042,1.69402
-23.3266,0.195249,0.194889,2,3,0,28.6623,1.51497,16.1566,2.95042,1.69402
-23.5004,0.874784,0.194889,3,15,0,24.4629,1.66949,15.2501,4.18195,1.16887
-23.128,0.990699,0.194889,3,15,0,25.6375,1.82267,15.6103,3.71886,1.30926
-26.0884,0.9428,0.194889,3,7,0,26.5588,2.35098,15.841,3.76143,5.11345
-27.2095,0.938921,0.194889,2,3,0,27.7491,2.3175,15.8991,3.8628,6.13613
-25.2354,0.844962,0.194889,3,11,0,31.6983,3.0475,16.744,3.39455,1.88387
-24.4871,0.921507,0.194889,4,15,0,27.1761,2.28285,16.538,2.89501,2.17271
-25.8915,0.484179,0.194889,4,23,0,28.2284,2.60538,14.6851,2.03569,1.73107
-28.8525,0.871248,0.194889,3,15,0,32.877,3.86029,14.4337,5.92858,1.30589
-23.6006,1,0.194889,2,3,0,29.0891,3.29457,13.8669,2.52238,2.38532
-24.7261,0.900949,0.194889,4,23,0,26.0033,4.94626,13.5352,2.45872,5.62216
-25.1259,0.986621,0.194889,4,31,0,26.4434,4.48645,14.5519,3.48523,1.59013
-23.4749,0.995841,0.194889,5,47,0,26.128,1.11049,14.867,3.91337,0.696889
-24.5373,0.98878,0.194889,4,31,0,27.5387,1.32555,13.4162,3.6079,1.08234
-23.4064,0.924987,0.194889,3,15,0,28.8338,3.09915,14.9122,3.68902,1.8992
-24.4695,0.96581,0.194889,3,7,0,24.681,3.41901,14.7203,2.36019,3.64366
-23.4667,0.901012,0.194889,5,35,0,25.1601,0.732367,15.1572,3.8905,1.70264
-23.457,0.935773,0.194889,4,31,0,24.2654,1.79921,15.1587,2.98727,0.943475
-23.3579,0.923327,0.194889,4,31,0,26.4496,4.21335,14.1327,3.36261,3.25305
-23.5713,0.978617,0.194889,5,63,0,24.2655,6.5556,12.3736,2.20472,4.47744
-22.9894,0.990828,0.194889,4,31,0,24.6872,5.15945,13.5826,3.01554,2.98925
-23.4355,0.976694,0.194889,5,47,0,24.5539,7.97859,11.4128,2.96603,4.61099
-24.3321,0.933768,0.194889,5,39,0,26.1972,9.78045,10.9804,1.91593,4.1791
-23.6768,0.98591,0.194889,5,55,0,25.4789,4.18684,14.3477,3.47809,3.49605
-25.5157,0.869698,0.194889,5,55,0,26.7987,2.79653,13.7993,2.25287,1.51716
-23.8022,0.998242,0.194889,4,23,0,25.8756,1.88184,14.2925,3.40882,2.60968
-23.4496,0.990988,0.194889,4,19,0,25.1784,-0.397273,17.5266,3.52781,0.405117
-22.6153,0.905377,0.194889,4,15,0,24.3193,-0.182496,16.9258,3.57003,0.408779
-23.0417,0.962067,0.194889,2,7,0,23.3604,-0.334631,16.8973,4.05004,0.43526
-22.8006,0.920795,0.194889,3,7,0,24.5619,-0.104339,16.5107,2.98178,0.367548
-22.4448,0.918846,0.194889,3,11,0,23.5887,0.0570158,16.1521,4.29956,0.171103
-22.3249,0.613686,0.194889,4,15,0,25.4012,0.107317,16.6663,3.76553,0.371413
-23.8246,0.858377,0.194889,2,7,0,24.1442,-0.122951,16.6772,5.29671,0.298058
-26.9768,0.830173,0.194889,2,3,0,27.9738,0.450496,16.4687,6.95194,0.284367
-24.1971,1,0.194889,2,3,0,27.0004,0.10347,16.6422,2.48329,0.358219
-25.1941,0.988169,0.194889,4,23,0,26.968,0.036513,19.1593,3.68722,0.155358
-25.1444,0.404616,0.194889,4,15,0,30.1218,0.132249,17.7295,5.9424,0.480124
-23.6273,0.9398,0.194889,4,15,0,26.7294,0.452605,17.1817,4.35837,1.03466
-22.6589,0.67433,0.194889,3,15,0,24.7966,0.195521,16.6808,3.02743,0.294793
-22.8743,0.842021,0.194889,2,3,0,24.0916,0.280524,16.745,3.25693,0.230483
-22.4244,0.758918,0.194889,2,7,0,24.5103,-0.0155793,16.6334,3.7203,0.47938
-22.5802,0.994766,0.194889,4,31,0,22.8616,0.545304,15.6255,3.40604,0.82006
-22.641,0.990673,0.194889,4,31,0,23.5172,-0.0404532,15.1049,3.66403,0.16616
-23.2334,0.435838,0.194889,2,5,1,26.9455,0.303206,14.9088,3.17102,0.428497
-24.3302,0.766982,0.194889,4,31,0,25.5994,-0.131479,16.468,2.85719,1.65712
-23.5424,0.964242,0.194889,4,31,0,25.0848,0.050557,15.6959,4.7808,0.799345
-22.9219,0.897528,0.194889,2,7,0,24.7612,0.130705,15.7591,3.13645,0.825578
-23.806,0.982663,0.194889,3,15,0,24.2236,-0.417618,16.4925,3.02906,1.12471
-23.3511,0.992529,0.194889,3,11,0,26.6803,2.52908,15.4851,2.74076,1.90405
-24.0748,0.705726,0.194889,3,15,0,27.7389,2.57086,15.1998,4.08911,1.32516
-24.1421,0.992864,0.194889,3,15,0,24.8583,2.63806,14.9147,2.43994,2.85981
-23.1779,0.898797,0.194889,3,11,0,25.3109,2.60675,14.744,3.4802,2.42398
-24.292,0.921361,0.194889,3,7,0,24.6301,3.11615,14.9785,4.10847,1.53308
-24.6151,0.9691,0.194889,3,15,0,25.8091,1.9918,13.8129,4.5277,2.28749
-24.2125,0.972896,0.194889,4,31,0,25.4463,1.88289,13.9118,2.91884,1.15415
-24.221,0.717007,0.194889,5,43,0,27.1979,5.03084,14.1435,3.74258,2.35778
-25.7721,0.965502,0.194889,5,47,0,26.3231,6.96297,11.0026,3.99463,2.60805
-27.7128,0.851416,0.194889,3,7,0,29.2187,6.30538,11.437,2.22844,7.67765
-24.7895,1,0.194889,3,7,0,28.0588,6.11993,11.277,3.5435,4.28202
-24.9709,0.965093,0.194889,4,23,0,26.7822,5.24909,11.779,4.0435,2.57918
-23.7917,0.977076,0.194889,3,15,0,26.068,6.119,13.1729,3.4873,3.85771
-24.3957,0.937748,0.194889,5,43,0,25.5522,1.41438,14.3091,4.72446,1.76825
