# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = laplacian_prior_model
# start_datetime = 2021-05-27 03:54:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 50
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./laplacian_prior/psi0.json
# init = 2 (Default)
# random
#   seed = 3005149479 (Default)
# output
#   file = ./laplacian_prior/output0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,s
-1.2238,0.99237,0.548388,3,11,0,2.04014,-4.77071,3.63828
-1.18728,0.998777,0.548388,3,11,0,1.5672,-5.18193,4.17768
-1.0771,1,0.548388,2,3,0,1.17699,-5.23664,4.78801
-1.05811,0.903055,0.548388,3,15,0,2.51825,-4.50157,9.44399
-1.40035,0.918994,0.548388,3,11,0,2.53459,-6.15436,12.8571
-2.52556,0.879174,0.548388,5,39,0,3.52594,-21.4719,18.571
-2.52556,0.204411,0.548388,2,3,0,4.1297,-21.4719,18.571
-2.52556,0.468426,0.548388,1,1,0,3.40998,-21.4719,18.571
-0.7695,0.990991,0.548388,5,47,0,3.03091,-3.6706,5.02349
-1.3753,0.990914,0.548388,4,25,0,1.89435,-8.58867,10.2228
-2.75089,0.89505,0.548388,2,3,0,3.01319,-8.96539,4.14793
-2.75089,0.380389,0.548388,2,7,0,5.65279,-8.96539,4.14793
-1.33554,0.640754,0.548388,3,15,1,4.99111,-6.89263,11.5844
-1.18455,0.994994,0.548388,1,3,0,1.43771,-7.01498,7.99174
-1.17242,0.998478,0.548388,3,7,0,1.1965,-6.87342,8.26449
-0.781871,0.78555,0.548388,5,39,0,3.78215,3.42408,3.83947
-0.665091,0.999217,0.548388,3,7,0,0.837514,2.39151,5.79874
-0.773337,0.9192,0.548388,3,7,0,2.3604,-0.544175,7.70715
-1.33578,0.906608,0.548388,2,7,0,2.25144,0.926026,13.333
-0.301353,0.558583,0.548388,2,7,1,1.76951,0.693419,2.6734
-0.569657,0.993642,0.548388,2,5,0,0.659705,0.676795,5.62234
-0.0898972,0.982338,0.548388,3,15,0,1.02825,-0.0998937,0.810719
-0.129418,0.999687,0.548388,3,7,0,0.138743,0.166058,1.18808
-3.1127,0.874522,0.548388,2,7,0,3.54038,1.4358,31.116
-2.24213,1,0.548388,2,3,0,3.19871,1.07099,22.4094
-0.610918,0.714286,0.548388,2,7,0,2.22369,0.645352,6.05065
-0.452007,0.871832,0.548388,3,15,0,0.713367,1.30846,3.97608
-2.18521,0.922224,0.548388,5,57,0,3.69522,-14.8805,18.678
-2.74672,0.856791,0.548388,2,3,0,3.62615,-14.7944,25.826
-2.64718,0.967989,0.548388,3,15,0,3.16784,-13.4271,6.76324
-1.39729,0.9928,0.548388,5,35,0,3.19926,-8.28751,11.2666
-1.31918,0.999132,0.548388,2,3,0,1.41509,-8.10765,9.69153
-1.51682,0.954801,0.548388,1,3,0,1.70882,-8.00382,5.86969
-1.71074,0.977646,0.548388,2,7,0,1.84677,-8.26252,5.40012
-2.46106,0.283097,0.548388,3,11,1,5.74642,-12.8014,6.77899
-2.49094,0.113229,0.548388,2,7,1,5.06472,-11.9804,23.623
-1.57227,0.993776,0.548388,5,59,0,3.15669,7.82588,14.2043
-1.46106,0.999526,0.548388,2,7,0,1.63456,7.18609,5.25353
-1.46106,0.0870688,0.548388,1,1,0,3.28884,7.18609,5.25353
-1.22111,0.998563,0.548388,3,11,0,1.6581,5.98686,10.6217
-0.544304,0.985966,0.548388,5,35,0,2.10674,0.251695,5.43046
-0.630599,0.992839,0.548388,3,7,0,1.04737,0.831524,6.21488
-0.828025,0.993187,0.548388,2,3,0,0.902596,0.975858,8.20837
-1.30222,0.975986,0.548388,3,7,0,1.95961,0.312325,13.0185
-0.577294,0.851756,0.548388,2,7,0,1.28232,0.137465,5.76837
-1.5604,0.982255,0.548388,4,23,0,2.19712,-6.90516,14.4637
-1.22633,0.999507,0.548388,2,3,0,1.59581,-6.66772,10.0703
-1.42804,0.971509,0.548388,3,15,0,1.99253,-4.70302,3.15302
-0.771205,0.987793,0.548388,3,15,0,2.18011,-0.452196,7.69348
-0.758819,0.994717,0.548388,3,15,0,1.59606,0.24635,7.5816
-0.262866,0.997683,0.548388,3,7,0,0.79336,0.590293,2.29291
-0.235643,0.999911,0.548388,1,3,0,0.283758,0.507701,2.04265
-0.225787,0.999995,0.548388,2,3,0,0.237289,0.457976,1.9873
-2.24553,0.843038,0.548388,4,19,0,3.19258,12.9224,7.46302
-2.18742,1,0.548388,2,3,0,2.29354,13.1207,19.6428
-1.57395,0.927148,0.548388,4,27,0,2.22657,9.0954,13.4535
-1.15268,0.982943,0.548388,3,15,0,1.90705,6.69064,8.18285
-1.39316,0.920548,0.548388,2,3,0,2.3748,6.77603,5.09866
-1.13434,0.9864,0.548388,2,3,0,1.51363,6.5611,7.84341
-1.2531,0.968455,0.548388,4,23,0,2.53467,-2.63162,1.79651
-1.02343,0.809727,0.548388,3,7,0,2.17243,-2.7615,9.83939
-0.44802,0.659413,0.548388,3,11,0,2.66282,-0.778453,4.31516
-0.783608,0.997543,0.548388,3,7,0,0.825507,-2.16063,2.00089
-2.85846,0.609957,0.548388,2,3,0,3.07707,-2.18219,0.928031
-1.90687,0.978589,0.548388,4,15,0,2.30533,-0.846502,19.0584
-1.23061,0.856939,0.548388,2,7,0,2.28122,-0.352688,12.3012
-1.04748,0.99534,0.548388,3,7,0,1.33666,-1.18303,0.853349
-0.558191,1,0.548388,2,3,0,0.909545,-1.03145,1.08924
-2.51551,0.954329,0.548388,4,21,0,3.01233,-6.94926,3.32611
-1.51786,1,0.548388,2,7,0,2.20611,-6.87726,13.9653
-2.48833,0.967997,0.548388,2,7,0,2.8912,-7.32638,24.4333
-1.74162,0.767808,0.548388,4,19,0,3.88289,-12.4559,10.9755
-1.81409,0.957503,0.548388,2,3,0,1.98895,-12.4665,9.46394
-1.87503,0.87993,0.548388,2,3,0,2.42323,-11.8698,15.9968
-2.20259,0.836483,0.548388,3,11,0,2.75805,-12.5425,20.0733
-2.9611,0.924358,0.548388,3,15,0,3.28923,-15.7647,28.029
-2.61771,0.889941,0.548388,5,35,0,3.61927,-17.9121,9.94014
-2.49647,0.985517,0.548388,3,11,0,2.93572,-19.9271,20.0011
-3.0427,0.962852,0.548388,4,19,0,3.1676,-21.0527,27.4953
-2.92166,0.89766,0.548388,2,3,0,3.45077,-21.2875,11.2212
-2.60327,0.998944,0.548388,3,11,0,2.8819,-20.1765,12.0774
-2.71119,0.980955,0.548388,2,3,0,2.76974,-19.7196,23.6292
-3.27944,0.985827,0.548388,5,33,0,3.49574,-25.1327,12.4641
-2.81056,1,0.548388,3,11,0,3.16485,-24.3758,21.9247
-6.06327,0.481476,0.548388,4,23,0,7.57423,-30.5259,9.55041
-3.36057,0.48627,0.548388,3,11,1,5.45601,-32.4916,19.0312
-3.36057,0.954522,0.548388,1,1,0,3.44387,-32.4916,19.0312
-6.46605,0.0832664,0.548388,1,3,0,7.05894,-33.0143,63.3003
-3.85795,0.459566,0.548388,3,11,1,5.63645,-36.5242,18.006
-4.56341,0.670567,0.548388,4,19,0,5.12186,-39.8808,16.5302
-3.3307,0.774502,0.548388,4,23,0,6.87056,-27.8085,28.5695
-2.9861,0.883546,0.548388,5,55,0,4.30404,-24.4787,25.1081
-2.9414,0.983176,0.548388,2,3,0,3.24568,-24.9098,24.0494
-3.38737,0.835494,0.548388,4,23,0,3.96851,-27.8263,13.9347
-2.80403,0.381699,0.548388,4,19,0,4.65506,-25.1061,16.593
-2.81971,0.730902,0.548388,4,29,0,4.69717,-19.1816,25.3292
-2.54249,0.794013,0.548388,4,23,0,3.35125,-17.0749,22.5603
-3.27145,0.744121,0.548388,4,19,0,4.06467,-14.1274,6.1266
-1.89616,1,0.548388,2,3,0,2.73956,-14.1915,12.247
-0.687584,0.977972,0.548388,5,39,0,2.3986,-3.05767,4.12161
-0.613708,0.996632,0.548388,2,7,0,0.751736,-2.54765,3.53023
-0.726096,0.98812,0.548388,4,15,0,0.874464,2.18832,2.16958
-1.09594,0.990097,0.548388,4,23,0,1.82049,6.15142,8.00735
-1.22203,0.99483,0.548388,3,15,0,1.34538,7.02886,6.6755
-1.10697,0.978675,0.548388,4,19,0,1.82328,5.87095,5.62918
-0.435669,0.917144,0.548388,3,15,0,2.5284,0.859283,1.05971
-0.247175,0.322582,0.548388,2,3,0,2.54291,0.00701641,2.46765
-0.784722,0.994739,0.548388,3,7,0,0.850703,0.617144,7.81476
-0.35344,0.611938,0.548388,2,7,1,1.73554,0.30949,3.49227
-1.2022,1,0.548388,2,3,0,1.49498,1.28982,0.863864
-2.6341,0.698068,0.548388,5,39,0,3.04887,-22.8974,15.6853
-0.621562,0.888105,0.548388,5,43,0,3.46514,-2.51881,3.30049
-1.07901,0.969618,0.548388,4,23,0,1.8242,3.79802,3.05404
-1.22667,0.999308,0.548388,4,19,0,1.75017,6.20163,10.5322
-0.227035,0.998878,0.548388,4,23,0,1.43927,-0.0537696,2.26311
-0.541634,0.995693,0.548388,3,15,0,0.77674,1.9397,2.57477
-1.15434,0.917386,0.548388,2,7,0,3.25942,-0.0771384,11.5423
-1.76277,0.960717,0.548388,2,3,0,1.95413,-0.0334079,17.6271
-2.04744,0.96056,0.548388,1,1,0,2.08922,-0.0448743,20.4738
-1.43378,1,0.548388,2,3,0,2.0236,0.121668,14.3367
-1.55464,0.986584,0.548388,1,1,0,1.59425,0.143848,15.5453
-0.599383,0.687084,0.548388,2,7,1,2.41113,0.127519,5.9899
-1.01138,0.965739,0.548388,2,7,0,1.48039,-0.252337,10.1097
-1.30578,0.434158,0.548388,3,7,0,2.78553,-1.4106,0.905219
-0.432412,0.297698,0.548388,3,7,0,3.47645,-1.36104,3.61105
-0.304364,0.996347,0.548388,3,15,0,1.14067,0.68313,2.72597
-1.08417,0.994465,0.548388,4,23,0,1.7139,5.89288,8.35058
-1.21266,0.999466,0.548388,3,11,0,1.27882,6.96531,6.66606
-1.24846,0.965903,0.548388,2,7,0,1.45837,6.87781,10.2184
-0.981374,0.999443,0.548388,4,19,0,1.29619,4.94507,7.80575
-2.2208,0.838021,0.548388,3,7,0,2.41194,5.0612,2.55296
-1.04175,0.334118,0.548388,2,3,0,4.26823,4.34272,9.33414
-0.78437,0.994841,0.548388,2,7,0,1.18911,3.59464,6.11337
-2.03962,0.968897,0.548388,4,23,0,2.08808,8.45798,19.4501
-1.16409,0.873508,0.548388,4,23,0,2.73452,2.71107,11.355
-0.722246,0.987043,0.548388,1,3,0,1.43419,2.64953,6.35055
-0.651221,1,0.548388,2,3,0,0.723556,2.74242,5.01509
-1.08458,0.976535,0.548388,2,7,0,1.11688,2.83833,2.15322
-1.08458,4.99234e-05,0.548388,1,1,0,4.39472,2.83833,2.15322
-1.51459,0.900072,0.548388,3,7,0,1.78538,3.04765,14.9371
-0.625478,0.909116,0.548388,3,11,0,2.58628,0.914649,6.14228
-0.623578,0.344896,0.548388,2,3,0,3.539,1.74886,1.87348
-0.849468,0.664313,0.548388,3,11,0,2.66439,3.48955,7.37346
-0.815352,0.999382,0.548388,2,7,0,0.886309,3.70681,6.55124
-1.47957,0.953661,0.548388,3,7,0,1.82484,4.41067,14.3207
-1.5357,0.982014,0.548388,3,15,0,2.45769,3.68746,15.0564
-1.03997,0.998451,0.548388,4,29,0,1.83184,-4.96314,4.61518
-1.25892,0.994495,0.548388,3,11,0,1.31234,-6.09483,11.0736
-1.68959,0.95791,0.548388,2,7,0,1.91656,-5.60864,16.3035
-0.885363,0.993838,0.548388,3,15,0,1.78567,-4.15603,7.17435
-0.84258,0.993914,0.548388,2,7,0,1.00034,-3.76317,6.9646
-0.354397,0.997522,0.548388,4,27,0,0.854981,-0.528869,3.42159
-1.10491,0.970567,0.548388,3,15,0,1.88348,-2.84538,10.6942
-0.381227,0.899794,0.548388,2,7,0,2.96568,-0.794844,3.56025
-0.79605,0.978967,0.548388,3,15,0,1.99624,-3.81065,4.77786
-0.710843,0.99157,0.548388,4,23,0,1.51292,3.25726,4.86532
-0.799309,0.991021,0.548388,3,7,0,0.8857,2.83374,7.22189
-0.995979,0.995904,0.548388,3,15,0,1.12627,4.36968,4.00486
-0.827849,0.983204,0.548388,3,15,0,1.12979,2.66159,7.67605
-1.97581,0.956855,0.548388,2,3,0,2.16135,3.65183,1.93446
-1.53444,0.571362,0.548388,2,7,0,3.30115,2.29648,15.2301
-0.969586,1,0.548388,2,3,0,1.6421,2.77304,9.24492
-1.18693,0.991751,0.548388,2,7,0,1.34203,3.19178,11.4821
-0.408784,0.991666,0.548388,3,15,0,1.63725,1.39256,3.02474
-0.644825,0.99853,0.548388,3,13,0,0.86298,2.6951,3.52867
-0.41584,0.984478,0.548388,3,9,0,0.928387,1.38977,3.22918
-0.272456,0.997516,0.548388,3,7,0,0.482904,0.65376,2.3249
-0.245173,0.974636,0.548388,3,11,0,0.524791,0.655245,1.5397
-0.7763,0.982756,0.548388,4,15,0,0.886167,1.52877,7.55705
-0.15395,0.918788,0.548388,3,7,0,1.19187,-0.264904,0.624863
-0.108509,0.929493,0.548388,3,7,0,0.584855,0.17245,0.883093
-0.31018,0.818983,0.548388,3,9,0,0.481993,0.355527,3.02964
-0.261422,0.99337,0.548388,3,15,0,0.70415,-0.26065,0.393355
-0.346905,0.480591,0.548388,3,7,0,1.1054,0.617734,0.8565
-0.517555,0.419382,0.548388,3,7,0,1.60006,0.846564,5.03205
-1.66638,0.988555,0.548388,4,27,0,2.45807,-7.20451,15.5962
-1.18136,0.9944,0.548388,2,7,0,1.71867,-6.68497,6.46344
-1.71404,0.818054,0.548388,4,23,0,2.45109,-10.256,14.7088
-2.08188,0.864744,0.548388,4,25,0,2.92945,-15.2568,10.7537
-2.62922,0.993908,0.548388,5,39,0,2.82199,-22.2557,14.4805
-2.62922,0.103853,0.548388,1,1,0,3.84081,-22.2557,14.4805
-1.6238,0.919334,0.548388,5,47,0,3.16754,-10.8952,9.15422
-1.28147,0.665519,0.548388,3,15,0,3.72701,-5.2972,11.8075
-0.440139,0.974889,0.548388,4,31,0,2.83896,-1.35324,1.92482
-1.58293,0.744028,0.548388,2,7,0,1.84852,-2.33027,15.7188
-1.12877,0.922271,0.548388,3,15,0,3.4537,-6.12759,5.90872
-1.00654,0.999925,0.548388,2,7,0,1.19594,-5.34125,7.58401
-0.529772,0.995456,0.548388,4,23,0,1.58552,-2.0229,4.04435
-3.44455,0.884161,0.548388,2,3,0,3.79575,-1.39571,34.437
-0.462116,0.506124,0.548388,3,7,0,4.03593,-1.58013,2.34324
-0.917486,0.957343,0.548388,2,3,0,1.71182,-1.19771,0.933516
-0.929197,0.936315,0.548388,3,15,0,2.76745,2.05624,1.6656
-0.610233,0.99865,0.548388,3,15,0,1.21499,2.56893,4.38025
-1.05658,0.958305,0.548388,3,15,0,1.69799,0.772059,10.538
-1.50857,0.995152,0.548388,3,15,0,2.82776,-3.35893,2.08331
-0.965737,0.645821,0.548388,3,15,0,3.02153,1.05254,9.59618
-0.817824,1,0.548388,2,3,0,0.967064,1.12813,8.07953
-0.892131,0.989894,0.548388,2,7,0,1.18096,0.714366,8.88788
-0.559405,0.990672,0.548388,4,23,0,2.10991,-1.01504,5.41662
-0.889354,0.983502,0.548388,3,7,0,1.74107,-2.29112,8.5318
-1.39446,0.860268,0.548388,3,15,0,2.25088,-6.36389,4.6742
-0.933896,1,0.548388,3,11,0,1.52173,-4.40489,7.70239
-1.41012,0.939513,0.548388,3,7,0,1.89276,-3.90274,13.6944
-1.43043,0.981965,0.548388,3,7,0,1.90432,-3.35618,14.0169
-0.776169,0.9679,0.548388,4,19,0,2.94338,3.52418,4.14517
-0.874952,0.975217,0.548388,3,15,0,1.30682,4.42323,5.43049
-0.549102,0.993159,0.548388,3,15,0,1.13403,2.00964,4.48483
-0.473829,0.972537,0.548388,3,11,0,1.52126,-1.75581,2.89263
-0.619807,0.987255,0.548388,4,15,0,0.92147,-1.56226,1.63675
-1.98159,0.86583,0.548388,4,19,0,3.24733,-7.91169,4.52439
-1.60027,0.998161,0.548388,2,7,0,2.01367,-7.6375,5.19534
-1.33945,0.897076,0.548388,5,35,0,2.39325,5.94291,12.2089
-0.850002,0.763689,0.548388,4,19,0,3.44495,-2.57954,2.32129
-0.636626,0.991469,0.548388,3,15,0,0.863043,-1.08493,6.21214
-1.5382,0.931398,0.548388,4,23,0,2.57084,-3.50768,2.15718
-0.651233,1,0.548388,3,15,0,1.90706,-1.3563,6.27732
-2.39712,0.938416,0.548388,4,27,0,3.38891,7.70604,23.4299
-1.75186,1,0.548388,2,3,0,2.34601,7.97444,5.05029
-1.75186,0.662177,0.548388,1,1,0,2.31481,7.97444,5.05029
-1.6451,0.371401,0.548388,4,17,0,6.37408,-2.08633,1.19471
-0.525351,1,0.548388,2,7,0,2.09149,-1.24642,1.42588
-0.587373,0.959463,0.548388,3,7,0,1.14154,1.41024,1.51085
-0.381162,0.521575,0.548388,2,3,0,2.41,0.686621,3.62997
-1.25982,0.993434,0.548388,4,19,0,1.54184,-5.61604,11.3795
-1.81261,0.883327,0.548388,3,11,0,3.53981,-9.36073,16.5202
-1.53382,0.994337,0.548388,3,7,0,1.80512,-8.18727,13.4979
-1.42732,0.820721,0.548388,2,3,0,4.98325,-9.2104,10.1763
-1.79826,0.995014,0.548388,4,31,0,1.84319,-12.745,13.5739
-1.85157,0.877289,0.548388,4,27,0,3.42678,-11.2198,7.59082
-0.956877,0.990216,0.548388,5,51,0,2.95884,4.63882,4.70376
-0.919935,0.984253,0.548388,1,3,0,1.12606,4.66626,6.93279
-0.936459,0.989154,0.548388,2,3,0,1.06713,4.65363,4.95848
-0.844315,0.999789,0.548388,3,9,0,0.994968,3.90037,6.79358
-1.212,0.968132,0.548388,3,7,0,1.58428,2.97202,11.8021
-1.08418,1,0.548388,1,1,0,1.20393,2.98937,10.4302
-0.14439,0.994626,0.548388,3,15,0,1.6851,0.0797873,1.4211
-0.461869,0.995052,0.548388,3,15,0,0.710386,1.07842,4.30219
-0.0524547,0.470835,0.548388,3,7,0,1.62942,-0.0213487,0.495026
-0.511047,0.589144,0.548388,3,7,0,1.77919,-0.712973,5.0071
-0.146985,0.682596,0.548388,2,5,0,1.31262,-0.29656,1.09175
-0.694427,0.765254,0.548388,2,3,0,1.16274,-0.604549,0.534735
-0.458525,0.226109,0.548388,3,7,0,2.80803,1.48234,2.10795
-0.494,1,0.548388,2,7,0,0.610449,1.87449,3.05796
-0.316306,0.735019,0.548388,2,3,0,2.84384,0.8811,1.55847
-0.379411,0.993354,0.548388,4,15,0,0.457404,-1.21759,2.08631
-1.56531,0.954291,0.548388,4,31,0,2.75666,-5.92357,14.8577
-1.87804,0.861946,0.548388,3,15,0,3.17729,-11.8276,16.0719
-1.70735,0.995265,0.548388,2,3,0,1.85264,-12.0006,10.348
-4.10477,0.718618,0.548388,5,33,0,5.47657,-20.2742,39.7465
-2.34378,0.53741,0.548388,2,3,0,5.18299,-19.4874,15.0155
-2.45384,0.992674,0.548388,3,15,0,2.55987,-20.6157,17.9216
-3.08958,0.567952,0.548388,4,23,1,5.33849,-28.3117,16.957
-3.08958,0.0697616,0.548388,2,3,0,4.09328,-28.3117,16.957
-2.88616,0.95021,0.548388,4,23,0,3.39143,-26.557,18.1153
-2.89349,1,0.548388,2,7,0,2.89851,-26.686,20.257
-3.07899,0.683907,0.548388,4,17,0,4.3814,-22.2682,27.5145
-2.60563,0.913162,0.548388,2,3,0,3.68779,-22.633,18.8391
-2.96968,0.949424,0.548388,5,47,0,3.74914,-27.726,20.8808
-3.02745,0.991396,0.548388,3,11,0,3.05198,-28.083,22.4505
-1.8798,0.949353,0.548388,5,47,0,3.62829,-12.1938,15.831
-1.4804,0.822718,0.548388,4,23,0,3.036,-8.02761,12.8527
-0.274145,0.732754,0.548388,3,15,0,4.95214,-0.601396,1.03123
-0.542163,0.881,0.548388,1,3,0,0.908617,-0.593772,0.606077
-0.167908,0.944267,0.548388,2,3,0,0.949953,-0.37124,1.14109
-0.174255,0.990677,0.548388,2,7,0,0.270489,-0.33719,0.769514
-0.110312,0.943967,0.548388,4,15,0,0.817101,0.15879,0.954161
-0.0636587,0.595055,0.548388,2,7,1,0.441203,0.0257657,0.611335
-0.197769,0.791881,0.548388,2,5,0,0.668536,-0.28836,1.85093
-0.98674,0.918462,0.548388,3,7,0,1.39916,1.03494,9.81074
-1.20285,0.968897,0.548388,4,23,0,1.95961,6.61788,6.05598
-0.31561,0.996936,0.548388,4,23,0,1.36822,0.845143,2.63983
-1.10879,0.981411,0.548388,2,7,0,1.5126,2.20555,1.60177
-1.06063,0.94224,0.548388,2,7,0,2.20206,3.56101,9.96711
-1.15814,0.962772,0.548388,4,23,0,2.38721,-5.68749,9.94519
-0.341404,0.997341,0.548388,4,23,0,1.40432,0.817232,3.05234
-0.333806,0.989876,0.548388,3,15,0,0.790791,-0.750244,3.02776
-0.275822,0.984248,0.548388,2,7,0,0.974465,-0.370069,0.560467
-0.112984,0.416286,0.548388,3,7,0,0.821645,-0.135034,1.03508
-0.82985,0.90694,0.548388,4,15,0,1.18694,-2.91841,7.55011
-1.47549,0.953351,0.548388,2,7,0,2.22825,-4.18978,14.3266
-1.11176,0.996168,0.548388,2,3,0,1.63437,-3.75652,10.4734
-1.52059,0.9728,0.548388,2,7,0,1.7994,-4.14569,14.8136
-0.792076,0.93259,0.548388,3,15,0,2.75066,-3.54083,6.37831
-0.394638,0.987337,0.548388,4,23,0,1.38629,-1.29792,2.19736
-1.1358,0.991477,0.548388,2,3,0,1.78915,-1.82623,1.2873
-0.652435,1,0.548388,1,1,0,1.01848,-1.62568,1.64703
-1.28878,0.977401,0.548388,3,13,0,1.67859,1.25923,0.810645
-0.573755,1,0.548388,2,3,0,1.09428,0.94025,0.963268
-0.339462,0.287444,0.548388,1,2,1,5.01544,0.209678,0.266706
-0.0327222,1,0.548388,1,1,0,0.118,0.0140241,0.278593
-0.0327222,0.0114576,0.548388,1,1,0,0.550991,0.0140241,0.278593
-0.130321,0.502533,0.548388,1,3,0,0.283884,0.15695,0.368373
-0.438952,0.78894,0.548388,2,7,0,2.96094,-0.780498,4.21577
-1.35515,0.98011,0.548388,3,7,0,1.71044,-0.00601928,13.5508
-0.527912,0.855029,0.548388,2,7,0,1.34956,-0.169415,5.27206
-1.99303,0.625432,0.548388,2,7,1,2.12403,0.261939,19.9289
-0.399375,1,0.548388,2,3,0,2.06305,-0.25849,3.97004
-0.83826,0.991555,0.548388,3,15,0,1.37778,-1.3677,8.24376
-1.70263,0.894628,0.548388,2,7,0,1.82801,-0.870836,17.0126
-2.30405,0.924955,0.548388,3,11,0,3.23557,-4.17765,2.03863
-0.916608,1,0.548388,2,3,0,1.94891,-3.92346,7.94571
-1.83758,0.982573,0.548388,4,27,0,2.75385,-13.2345,10.6419
-0.832655,0.997115,0.548388,5,39,0,2.29267,-4.11021,5.19624
-1.12423,0.980066,0.548388,4,27,0,2.23434,-6.44345,6.97979
-1.09906,0.996567,0.548388,3,7,0,1.1582,-5.91989,8.64469
-1.31664,0.970142,0.548388,5,35,0,2.45258,3.5139,2.39448
-0.824594,0.980137,0.548388,4,23,0,1.99733,-0.268889,8.2394
-1.00569,0.956972,0.548388,3,11,0,2.62726,-2.89133,9.60258
-1.46086,0.797452,0.548388,2,7,0,3.09662,-1.45644,14.5578
-1.77187,0.958965,0.548388,2,3,0,2.30655,-0.945747,17.7038
-0.847843,0.952524,0.548388,3,13,0,3.17296,-2.83286,7.8212
-0.710958,0.986069,0.548388,3,11,0,1.0575,-2.48314,6.34133
-2.26654,0.976956,0.548388,5,35,0,2.72356,-17.3187,18.074
-1.9317,0.780363,0.548388,4,23,0,3.41829,-12.545,8.54891
-1.33773,0.989371,0.548388,5,35,0,2.36917,-8.40125,9.26487
-1.92223,0.929416,0.548388,2,3,0,1.94642,-8.28429,18.184
-2.2367,0.890125,0.548388,3,15,0,3.30756,-5.96707,3.03489
-1.76079,1,0.548388,2,3,0,2.44544,-5.60497,3.31552
-1.91469,0.93681,0.548388,3,11,0,2.44002,-3.9713,18.9262
-1.78843,0.94001,0.548388,3,7,0,3.17557,-1.78129,0.968745
-0.519134,1,0.548388,3,7,0,1.61448,-0.581052,5.12512
-0.377207,0.997329,0.548388,2,7,0,0.76206,0.537384,3.66165
-1.42363,0.996131,0.548388,4,23,0,1.81943,8.84212,7.7851
-1.44027,0.973339,0.548388,1,3,0,1.60352,8.77511,11.4808
-2.055,0.946795,0.548388,2,7,0,2.98438,7.69491,4.26395
-1.77161,0.99654,0.548388,3,11,0,2.23992,8.91137,16.2031
-1.40578,0.870624,0.548388,5,43,0,3.60312,5.81951,4.13056
-2.95814,0.616536,0.548388,2,3,0,5.38321,7.67691,29.2363
-1.9989,1,0.548388,2,3,0,2.78083,7.69592,19.1838
-1.33169,0.95105,0.548388,3,11,0,2.49977,5.0915,12.4845
-1.03043,0.994397,0.548388,2,3,0,1.48571,5.67604,6.56335
-0.285419,0.986546,0.548388,4,19,0,1.22164,0.816237,2.07769
-0.849198,0.986629,0.548388,4,23,0,1.33121,-3.66825,7.18865
-0.882259,0.998553,0.548388,2,7,0,0.935383,-3.93365,7.41354
-0.864913,0.986049,0.548388,4,23,0,1.87076,2.59234,2.30156
-0.597796,1,0.548388,2,3,0,0.843765,2.48,3.59274
-0.683908,1,0.548388,3,11,0,0.816852,3.07712,4.54457
-1.15145,0.677906,0.548388,3,15,0,6.24838,-4.99096,4.09892
-0.477108,0.976574,0.548388,4,25,0,1.40583,-0.53918,4.70324
-0.855307,0.976963,0.548388,1,3,0,1.21967,-0.554605,8.53077
-0.124175,0.974688,0.548388,2,7,0,2.04151,0.00557661,1.23354
-0.455208,0.56317,0.548388,1,3,1,1.87158,0.396559,0.438416
-0.758358,0.298138,0.548388,4,15,0,1.79614,-2.06695,7.16623
-1.24881,0.975992,0.548388,3,13,0,2.33898,-0.0790025,12.4871
-0.559085,0.527025,0.548388,3,15,0,5.6597,1.40745,5.22632
-1.04409,0.962173,0.548388,1,3,0,1.51255,1.39027,10.3497
-1.14407,0.995249,0.548388,3,7,0,1.40048,0.938597,11.406
-0.684126,0.983473,0.548388,2,5,0,1.35855,1.70114,6.49692
-1.29508,0.986936,0.548388,3,11,0,3.26163,4.83608,12.159
-1.70719,0.961921,0.548388,2,3,0,1.91394,4.77922,16.6599
-2.29697,0.9841,0.548388,4,23,0,2.89132,11.5133,6.30719
-2.12153,1,0.548388,2,7,0,2.28566,10.6539,19.7615
-0.995552,0.993167,0.548388,4,27,0,2.45515,4.82616,4.71511
-0.912624,1,0.548388,2,3,0,1.01268,4.68404,5.50651
-0.998955,0.994276,0.548388,3,7,0,1.00443,4.77231,8.35836
-0.971824,0.996168,0.548388,2,7,0,1.10817,5.14834,7.0517
-1.20479,0.976909,0.548388,2,7,0,1.44205,5.3825,10.8066
-1.2361,0.964377,0.548388,3,15,0,1.73645,4.29234,3.16572
-0.952828,1,0.548388,2,3,0,1.18233,4.14951,3.91834
