# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = laplacian_prior_model
# start_datetime = 2021-05-27 03:54:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 50
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./laplacian_prior/psi2.json
# init = 2 (Default)
# random
#   seed = 3005167328 (Default)
# output
#   file = ./laplacian_prior/output2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,s
# Adaptation terminated
# Step size = 0.169025
# Diagonal elements of inverse mass matrix:
# 1, 1
-2.22472,0.333333,0.169025,2,3,0,2.84133,-0.140332,0.0849984
-1.21068,0.904827,0.169025,2,3,0,1.32386,-0.0692116,0.0911129
-1.35231,0.546699,0.169025,2,5,0,1.54815,0.0668361,0.118469
-1.17254,0.780702,0.169025,2,3,0,1.61372,-0.0361859,0.11104
-1.98493,0.349485,0.169025,3,15,0,2.11941,0.14013,0.100729
-1.33374,0.343628,0.169025,2,6,1,2.84225,0.00406285,0.132569
-1.2247,0.790611,0.169025,2,5,0,1.80167,-0.0294225,0.118542
-1.02955,1,0.169025,3,7,0,1.2604,-0.0171898,0.100492
-1.20236,0.892779,0.169025,1,1,0,1.20304,0.0603969,0.101565
-1.83845,0.784113,0.169025,1,3,0,1.88677,-0.131318,0.105655
-1.25331,0.575408,0.169025,2,7,0,1.69131,0.0445334,0.117263
-2.11877,0.629279,0.169025,2,7,0,3.53185,0.114485,0.193936
-2.04321,0.99562,0.169025,3,7,0,2.15156,0.109681,0.186487
-2.1892,0.906109,0.169025,1,3,0,3.0078,-0.165652,0.171912
-2.02564,1,0.169025,1,1,0,2.21487,-0.13837,0.168083
-1.42637,0.590634,0.169025,2,5,0,2.59429,0.089149,0.10697
-2.12697,0.164167,0.169025,3,7,0,2.84395,-0.165185,0.126094
-1.50547,1,0.169025,1,1,0,1.9321,-0.0862698,0.126499
-1.31402,1,0.169025,3,7,0,1.61666,-0.0334446,0.127153
-1.18348,1,0.169025,2,3,0,1.32663,0.0314056,0.113645
-1.6345,0.981094,0.169025,2,7,0,1.92251,-0.0475218,0.158311
-1.68645,0.99123,0.169025,2,3,0,1.78471,-0.0384854,0.165329
-2.42992,0.980232,0.169025,3,7,0,2.53442,-0.0267576,0.241966
-2.00726,0.994319,0.169025,3,7,0,2.83662,0.0340978,0.19875
-1.51192,0.99534,0.169025,2,7,0,2.34718,-0.0651586,0.139576
-2.86293,0.586902,0.169025,2,7,0,3.3056,0.17668,0.0892578
-1.98782,0.333371,0.169025,2,3,0,3.24066,0.136492,0.0954188
-2.02971,0.333399,0.169025,1,3,0,2.88617,-0.119531,0.0751556
-2.02971,1.67777e-16,0.169025,1,1,0,4.44369,-0.119531,0.0751556
-1.23223,0.333333,0.169025,2,3,0,2.13113,0.0708587,0.0933153
-2.13536,0.735605,0.169025,2,7,0,4.13714,-0.120344,0.193723
-0.836084,0.600005,0.169025,2,5,1,3.17405,0.0275381,0.0756527
-0.977119,0.523544,0.169025,2,5,0,1.15155,-0.0419426,0.0840703
-0.902802,0.899527,0.169025,1,3,0,0.918264,0.0298125,0.0825381
-0.902802,0.415686,0.169025,1,1,0,1.24402,0.0298125,0.0825381
-1.50858,0.419272,0.169025,2,5,0,1.85248,0.0995108,0.104943
-2.3416,0.326599,0.169025,2,3,0,2.8663,0.162852,0.0996707
-1.19154,1,0.169025,1,1,0,1.78158,0.0538122,0.105087
-0.975152,0.907594,0.169025,2,7,0,1.21045,0.00500709,0.0963367
-2.3153,0.205369,0.169025,3,15,0,2.62984,-0.168557,0.107371
-2.8244,0.120603,0.169025,3,7,0,5.9989,0.242272,0.148274
-3.90327,0.925876,0.169025,2,7,0,4.33582,-0.255464,0.107611
-1.4954,1,0.169025,1,1,0,2.876,-0.0976977,0.106598
-1.00566,0.401882,0.169025,1,3,1,3.547,0.052733,0.0733544
-1.00566,2.20618e-06,0.169025,1,1,0,1.7667,0.052733,0.0733544
-1.00566,0.00461761,0.169025,1,3,0,2.83432,0.052733,0.0733544
-0.932113,1,0.169025,1,1,0,1.18799,0.0435425,0.0750303
-0.932113,0.646326,0.169025,1,1,0,0.933433,0.0435425,0.0750303
-1.09351,0.54686,0.169025,2,5,0,1.18381,-0.0568948,0.0866166
-1.09351,1.84958e-08,0.169025,1,1,0,5.20671,-0.0568948,0.0866166
-1.14825,0.839657,0.169025,3,11,0,1.46274,-0.0301322,0.110173
-1.06886,0.98386,0.169025,2,3,0,1.15826,0.0107154,0.105417
-1.06886,0.36102,0.169025,1,1,0,1.65399,0.0107154,0.105417
-1.41483,0.62954,0.169025,2,5,0,2.59564,0.0261191,0.138995
-0.998479,0.549012,0.169025,2,7,1,1.848,-0.0237336,0.0957241
-0.998479,0.0392247,0.169025,1,1,0,2.48866,-0.0237336,0.0957241
-1.27323,0.536083,0.169025,2,5,0,1.47104,0.0769589,0.0814522
-1.27323,0.00247002,0.169025,1,3,0,3.11332,0.0769589,0.0814522
-1.27323,0.0296315,0.169025,1,1,0,1.55556,0.0769589,0.0814522
-1.27323,0.0474302,0.169025,3,7,0,2.87494,0.0769589,0.0814522
-0.930005,0.449946,0.169025,2,5,0,1.47456,-0.0464253,0.0687034
-0.930005,7.22238e-05,0.169025,1,1,0,2.76237,-0.0464253,0.0687034
-0.961002,0.138917,0.169025,2,7,0,1.32128,-0.0493098,0.0694282
-0.762729,0.180143,0.169025,3,11,0,0.891711,-0.00655779,0.0745351
-0.762729,2.76569e-10,0.169025,1,1,0,3.14831,-0.00655779,0.0745351
-0.762729,0.00404383,0.169025,1,1,0,1.61754,-0.00655779,0.0745351
-1.50044,0.263062,0.169025,1,3,0,2.09003,0.0969201,0.087383
-0.949845,0.468468,0.169025,1,3,0,1.12212,-0.0144185,0.0926899
-0.949845,0.00888952,0.169025,2,3,0,3.8123,-0.0144185,0.0926899
-2.1178,0.790516,0.169025,3,7,0,2.85305,0.0873512,0.201927
-2.21518,0.953414,0.169025,3,7,0,3.69557,0.0189989,0.220694
-1.6104,0.977758,0.169025,3,7,0,2.3701,-0.085208,0.142445
-1.23741,0.941631,0.169025,4,15,0,1.92218,0.0235769,0.121013
-1.23741,0.971015,0.169025,1,1,0,1.31145,0.0235769,0.121013
-1.27923,0.266894,0.169025,3,7,0,2.02344,0.0733654,0.100013
-1.08109,0.9147,0.169025,2,7,0,1.25916,0.0417381,0.0980175
-1.08109,0.783122,0.169025,1,3,0,1.27735,0.0417381,0.0980175
-1.08109,0.0136454,0.169025,2,3,0,3.01399,0.0417381,0.0980175
-1.08109,0.146278,0.169025,1,1,0,1.74745,0.0417381,0.0980175
-1.47114,0.732065,0.169025,2,7,0,1.83006,-0.0866765,0.120341
-1.47114,0.673046,0.169025,2,5,0,2.42258,-0.0866765,0.120341
-1.47114,0.413971,0.169025,1,1,0,2.36559,-0.0866765,0.120341
-1.22362,0.62459,0.169025,2,5,0,1.72916,-0.0584567,0.106294
-1.22362,0.43224,0.169025,2,3,0,1.73233,-0.0584567,0.106294
-2.44972,0.570181,0.169025,2,7,0,2.64767,0.202109,0.139897
-1.94225,0.582229,0.169025,2,3,0,4.73371,0.0773089,0.184947
-1.46554,0.420965,0.169025,4,15,0,2.24134,-0.0504781,0.139264
-1.40407,1,0.169025,2,3,0,1.45268,-0.0262253,0.13787
-1.94869,0.788535,0.169025,2,3,0,2.41345,-0.145885,0.139345
-2.89413,0.903252,0.169025,3,15,0,4.66192,-0.18947,0.263102
-2.00224,0.513814,0.169025,2,7,0,5.62688,0.103062,0.183991
-3.00445,0.999463,0.169025,2,7,0,3.51641,0.121222,0.291452
-4.3232,0.914831,0.169025,2,5,0,5.05227,-0.478389,0.320861
-3.61523,0.9668,0.169025,3,7,0,4.58604,0.328424,0.16659
-2.7592,1,0.169025,2,7,0,3.61192,-0.219856,0.128288
-2.58461,1,0.169025,2,3,0,3.59344,0.185539,0.1069
-2.58461,0.0377161,0.169025,2,3,0,4.97684,0.185539,0.1069
-1.24775,0.905536,0.169025,2,3,0,2.08466,-0.0578003,0.110076
-1.79393,0.99649,0.169025,3,7,0,2.00022,-0.0805753,0.167178
-2.8212,0.738573,0.169025,2,7,0,2.89214,0.174241,0.259126
-3.00628,0.746709,0.169025,3,7,0,4.31576,0.181991,0.088618
-1.32985,1,0.169025,2,5,0,1.98007,-0.0667142,0.115405
-1.3615,0.587981,0.169025,2,7,0,1.45057,0.0815684,0.105046
-2.26199,0.685273,0.169025,2,7,0,2.37888,-0.167018,0.109984
-1.51784,0.719934,0.169025,2,7,1,2.87976,-0.0623619,0.14134
-0.745672,0.93515,0.169025,3,11,0,1.33031,-0.0232863,0.0670296
-0.745672,0.21917,0.169025,2,5,0,1.39438,-0.0232863,0.0670296
-0.600803,0.159824,0.169025,3,9,1,1.05732,-0.00532958,0.0579151
-0.600803,5.41789e-42,0.169025,1,1,0,3.84416,-0.00532958,0.0579151
-0.606379,0.466064,0.169025,1,3,0,0.811678,-0.0169455,0.0538017
-0.606379,0.125223,0.169025,1,3,0,0.695103,-0.0169455,0.0538017
-0.606379,4.08374e-13,0.169025,1,1,0,2.28033,-0.0169455,0.0538017
-0.606379,0.217581,0.169025,1,3,0,0.624314,-0.0169455,0.0538017
-0.606379,3.77615e-12,0.169025,1,1,0,2.29357,-0.0169455,0.0538017
-0.606379,5.96324e-09,0.169025,1,1,0,1.8093,-0.0169455,0.0538017
-0.606379,0.0129364,0.169025,1,1,0,0.688279,-0.0169455,0.0538017
-0.606379,4.96671e-10,0.169025,1,1,0,1.9455,-0.0169455,0.0538017
-0.595873,0.333836,0.169025,1,3,0,0.645457,0.0161809,0.0530281
-0.595873,1.40752e-05,0.169025,2,7,0,3.41307,0.0161809,0.0530281
-0.595873,9.42873e-07,0.169025,1,1,0,0.78022,0.0161809,0.0530281
-0.595873,0.000425366,0.169025,1,1,0,0.671925,0.0161809,0.0530281
-0.472567,0.333891,0.169025,1,3,1,1.13827,-0.00580481,0.0440964
-0.472567,8.59681e-10,0.169025,1,1,0,1.53864,-0.00580481,0.0440964
-0.472567,1.04555e-05,0.169025,1,1,0,1.12717,-0.00580481,0.0440964
-0.472567,9.81307e-31,0.169025,1,1,0,1.21669,-0.00580481,0.0440964
-0.472567,1.88301e-16,0.169025,1,1,0,0.847603,-0.00580481,0.0440964
-0.472567,6.03295e-08,0.169025,1,1,0,0.628463,-0.00580481,0.0440964
-0.472567,3.30865e-09,0.169025,1,3,1,1.52599,-0.00580481,0.0440964
-0.472567,1.30679e-22,0.169025,1,1,0,1.57408,-0.00580481,0.0440964
-0.472567,6.74957e-06,0.169025,1,1,0,0.839909,-0.00580481,0.0440964
-0.472567,0.19213,0.169025,1,3,0,0.493087,-0.00580481,0.0440964
-0.472567,2.07391e-49,0.169025,1,1,0,1.92601,-0.00580481,0.0440964
-0.472567,1.78514e-09,0.169025,1,1,0,1.01027,-0.00580481,0.0440964
-0.472567,2.8181e-35,0.169025,1,1,0,1.51529,-0.00580481,0.0440964
-0.472567,5.64382e-06,0.169025,1,1,0,0.913064,-0.00580481,0.0440964
-0.472567,0.0825083,0.169025,3,8,1,2.21289,-0.00580481,0.0440964
-0.472567,9.36806e-12,0.169025,1,1,0,0.784639,-0.00580481,0.0440964
-0.773539,0.192485,0.169025,1,3,1,1.47888,0.0355098,0.0487312
-0.773539,1.08608e-61,0.169025,1,1,0,1.81894,0.0355098,0.0487312
-0.976261,0.333333,0.169025,1,3,1,3.62215,-0.0503195,0.0713355
-1.10218,0.271517,0.169025,1,3,0,1.21745,0.061507,0.0688445
-1.10218,0.00174605,0.169025,1,1,0,1.22088,0.061507,0.0688445
-1.10218,9.4568e-41,0.169025,1,1,0,4.20963,0.061507,0.0688445
-1.10218,0.286206,0.169025,2,7,1,1.65967,0.061507,0.0688445
-0.789818,0.337178,0.169025,1,3,0,1.00506,-0.0342268,0.0622433
-0.789818,6.46506e-29,0.169025,1,1,0,3.69337,-0.0342268,0.0622433
-0.781199,0.333333,0.169025,1,3,1,1.43364,0.00971092,0.0759782
-0.781199,0.000446882,0.169025,1,1,0,1.73518,0.00971092,0.0759782
-2.655,0.556098,0.169025,2,5,1,4.66694,-0.0713544,0.261391
-2.52353,0.997223,0.169025,2,3,0,2.73957,-0.114642,0.240583
-1.64812,0.832261,0.169025,3,15,0,2.53765,0.0840699,0.148001
-1.44532,0.86821,0.169025,3,7,0,1.70201,0.0850032,0.117518
-1.51113,0.977447,0.169025,2,3,0,1.6078,0.0999273,0.103868
-2.87416,1,0.169025,3,7,0,3.26719,-0.0631295,0.284604
-2.73491,0.984286,0.169025,3,7,0,3.74214,0.163944,0.251918
-2.57069,0.973167,0.169025,2,5,0,3.16044,-0.223557,0.172862
-3.55477,0.910665,0.169025,3,9,0,3.66166,-0.213932,0.0936861
-3.74076,0.995716,0.169025,3,7,0,3.92622,-0.316717,0.32681
-5.07225,0.905703,0.169025,3,7,0,5.94626,0.44021,0.461518
-1.16001,0.904742,0.169025,3,7,0,3.78236,0.0186073,0.113781
-1.11646,0.578355,0.169025,2,5,0,1.49221,0.0594031,0.0873955
-1.11646,0.146465,0.169025,2,7,0,1.49096,0.0594031,0.0873955
-1.11646,0.0125296,0.169025,3,15,1,2.1784,0.0594031,0.0873955
-1.82966,0.998623,0.169025,2,7,0,2.33596,-0.101466,0.162968
-2.56487,0.789946,0.169025,2,3,0,3.20285,0.197296,0.213197
-1.93926,0.984999,0.169025,3,7,0,2.79252,-0.0602179,0.188279
-2.39182,0.878368,0.169025,1,3,0,2.93783,0.179323,0.197421
-3.77931,0.880038,0.169025,2,3,0,4.32989,0.398764,0.244245
-3.13171,0.98825,0.169025,2,3,0,4.04284,0.277381,0.252374
-3.74218,0.98338,0.169025,2,3,0,3.79474,0.390928,0.265165
-4.39147,0.854144,0.169025,2,7,0,4.94148,-0.357261,0.148301
-4.78177,0.61438,0.169025,3,7,0,6.36869,-0.449961,0.186456
-3.19697,1,0.169025,1,1,0,4.43795,-0.305685,0.190709
-2.59113,1,0.169025,2,3,0,3.29202,0.226141,0.175929
-1.85157,0.980787,0.169025,1,3,0,2.6715,0.0183195,0.184117
-1.28473,0.996015,0.169025,2,7,0,2.18623,0.00954345,0.127405
-2.25529,0.193766,0.169025,2,6,1,4.36247,0.170527,0.180192
-2.51229,0.953765,0.169025,1,1,0,2.55486,0.213268,0.18209
-2.99484,0.954088,0.169025,2,3,0,3.10467,0.27468,0.173314
-2.08355,1,0.169025,2,3,0,3.20864,0.0785712,0.200149
-1.67487,0.796719,0.169025,2,7,0,2.28489,0.0668255,0.157896
-1.93489,0.919624,0.169025,2,3,0,2.30291,0.119935,0.167146
-1.90044,1,0.169025,2,3,0,2.04196,-0.112972,0.166392
-2.27126,0.803258,0.169025,2,3,0,2.99866,0.185464,0.153037
-3.95191,0.591143,0.169025,3,7,0,4.32782,0.207406,0.0831902
-2.67379,0.975647,0.169025,4,15,0,3.4819,0.214572,0.218861
-2.81754,0.961703,0.169025,3,7,0,2.95808,0.253428,0.204403
-4.18415,0.762051,0.169025,2,7,0,6.15561,-0.27507,0.39376
-3.14334,0.869975,0.169025,2,7,0,6.04394,0.031502,0.31351
-2.088,0.992887,0.169025,3,7,0,3.5764,-0.0833484,0.199577
-1.12479,0.515696,0.169025,2,5,1,3.14172,0.0108782,0.111095
-2.049,0.604644,0.169025,3,7,0,2.58682,0.136696,0.173163
-2.35243,0.937143,0.169025,1,1,0,2.37423,0.191547,0.174244
-4.33361,0.673294,0.169025,2,3,0,4.47714,-0.316193,0.128141
-2.63778,0.883602,0.169025,1,3,0,4.42228,-0.230262,0.16144
-2.38034,1,0.169025,2,3,0,2.6501,0.197168,0.145394
-1.27576,1,0.169025,2,7,0,2.48641,0.0287469,0.124083
-1.28233,0.992599,0.169025,2,3,0,1.35165,0.0255753,0.125351
-1.32574,0.996734,0.169025,2,3,0,1.34299,-0.0331606,0.12846
-1.33207,0.704568,0.169025,2,5,0,1.84834,0.0740046,0.109416
-1.33207,0.677612,0.169025,2,7,0,1.8433,0.0740046,0.109416
-3.46079,0.375793,0.169025,4,15,0,4.3868,0.23705,0.109097
-1.31125,1,0.169025,2,3,0,2.48265,-0.0700816,0.109866
-1.52089,1,0.169025,2,5,0,1.62798,0.0742927,0.136554
-1.55441,0.640658,0.169025,2,5,0,2.24478,-0.104476,0.102037
-1.44352,0.641674,0.169025,2,7,0,2.69996,0.0644018,0.131619
-1.40732,1,0.169025,2,3,0,1.46653,-0.0455031,0.13424
-1.39215,0.982565,0.169025,2,7,0,1.68668,0.0721217,0.120457
-1.38566,1,0.169025,2,3,0,1.46924,0.0679689,0.122302
-1.90597,0.967429,0.169025,3,7,0,2.11274,-0.0356917,0.188267
-1.45459,1,0.169025,2,7,0,2.02553,0.0198878,0.143805
-1.34952,0.720416,0.169025,2,7,0,1.62025,0.0401924,0.129349
-1.58167,0.628603,0.169025,2,3,0,2.73934,-0.0914716,0.134185
-1.33749,0.895731,0.169025,2,3,0,1.71367,0.055605,0.122654
-2.30486,0.665391,0.169025,2,7,0,3.0045,-0.18353,0.174781
-2.30486,0.0220589,0.169025,1,1,0,8.3035,-0.18353,0.174781
-1.90738,0.933086,0.169025,1,3,0,2.76767,0.0623157,0.18449
-2.34775,0.894479,0.169025,3,11,0,2.64124,0.185846,0.127124
-1.85363,0.969588,0.169025,3,7,0,2.56282,-0.10345,0.165133
-2.42064,0.885699,0.169025,2,5,0,2.89284,-0.187526,0.195588
-2.32293,0.999643,0.169025,2,3,0,2.77045,0.0453247,0.229914
-2.90686,0.99133,0.169025,2,3,0,2.94906,-0.0161286,0.290186
-3.75995,0.990702,0.169025,3,7,0,3.85231,-0.128294,0.369703
-3.11977,1,0.169025,3,7,0,3.81687,-0.177237,0.293389
-1.77968,0.575626,0.169025,2,7,1,3.71679,0.126437,0.129616
-3.36858,0.502875,0.169025,2,3,0,4.13849,0.23302,0.109496
-3.33149,0.773341,0.169025,2,3,0,4.48952,-0.257943,0.127402
-2.924,0.791797,0.169025,3,11,0,3.46011,0.231177,0.248845
-2.93461,0.992448,0.169025,2,3,0,3.45308,0.148039,0.279028
-2.88318,0.960029,0.169025,3,7,0,3.7261,-0.261335,0.211518
-3.26617,0.945553,0.169025,1,1,0,3.2982,-0.320398,0.212809
-2.64941,1,0.169025,2,7,0,3.44646,-0.0321554,0.263819
-2.4139,0.999662,0.169025,3,7,0,2.77074,0.0385103,0.239681
-2.12968,0.634019,0.169025,2,6,1,4.29132,0.166668,0.129957
-1.15202,0.88934,0.169025,2,7,0,1.69409,0.0101309,0.113925
-1.02292,0.358187,0.169025,2,6,1,2.50635,0.0468074,0.0864823
-3.17043,0.0709599,0.169025,2,3,0,4.26073,0.211688,0.102406
-2.03872,0.976466,0.169025,2,5,0,2.8446,-0.152457,0.1546
-2.03872,0.550436,0.169025,1,1,0,3.16812,-0.152457,0.1546
-5.19338,0.357866,0.169025,2,3,0,6.3843,0.295497,0.102458
-1.37331,1,0.169025,1,3,0,3.59477,0.0529924,0.127972
-2.56071,0.525293,0.169025,2,7,1,3.8798,-0.10567,0.246474
-1.69676,0.603827,0.169025,2,5,0,3.51087,0.119014,0.117698
-1.71418,1,0.169025,2,7,0,1.85638,-0.0881918,0.15447
-1.577,1,0.169025,2,3,0,1.70375,-0.0581684,0.149455
-1.91803,0.969017,0.169025,2,7,0,2.14729,-0.0801186,0.181508
-2.33976,0.958067,0.169025,2,3,0,2.4952,-0.163602,0.200027
-2.03454,0.970311,0.169025,3,11,0,2.53784,-0.145665,0.10356
-2.08734,0.959635,0.169025,2,3,0,2.63638,0.163271,0.14047
-1.74938,0.856919,0.169025,2,7,0,2.54027,-0.123965,0.124798
-1.92425,0.890919,0.169025,1,3,0,2.25898,-0.143123,0.117934
-1.71951,0.299381,0.169025,1,3,0,2.94569,-0.118572,0.0985483
-1.51818,0.725462,0.169025,2,7,0,1.70495,0.0945196,0.119918
-2.12429,0.740267,0.169025,2,7,0,2.5674,-0.166583,0.131827
-2.26595,0.999222,0.169025,2,7,0,2.47027,0.182232,0.164993
-1.71013,0.976969,0.169025,2,3,0,2.34139,-0.0149897,0.170035
-1.71888,0.500818,0.169025,2,7,0,2.54831,-0.112012,0.138423
-1.56801,1,0.169025,1,3,0,1.78882,-0.0516081,0.150233
-1.87994,0.680194,0.169025,2,3,0,3.69216,-0.0924325,0.17317
-1.53915,1,0.169025,2,7,0,2.1793,-0.0465379,0.148316
-1.05398,0.981208,0.169025,3,7,0,1.65954,-0.00552531,0.104294
-2.67568,0.286517,0.169025,2,3,0,2.78007,0.192797,0.108361
-1.58944,1,0.169025,1,1,0,2.35991,0.106259,0.11645
-1.86204,0.859368,0.169025,2,3,0,2.15265,-0.137401,0.123396
-1.86204,0.0405418,0.169025,2,7,0,8.64973,-0.137401,0.123396
-1.86204,0.0962604,0.169025,3,7,0,5.07202,-0.137401,0.123396
-2.14665,1,0.169025,3,7,0,2.35044,0.0881613,0.204922
-2.18895,0.970532,0.169025,3,7,0,2.46577,-0.154204,0.182745
-4.03646,1,0.169025,3,7,0,4.36738,0.11255,0.399425
-3.36001,0.99705,0.169025,1,3,0,4.31902,0.0598268,0.334098
-3.38406,0.999455,0.169025,1,1,0,3.4133,0.0625295,0.33638
-1.7803,0.963113,0.169025,3,7,0,3.90008,-0.122751,0.0971172
-1.7803,0.244856,0.169025,1,1,0,3.08629,-0.122751,0.0971172
-1.39681,1,0.169025,2,7,0,1.74438,-0.0249863,0.137294
-1.51086,0.556444,0.169025,3,11,0,1.91866,-0.0994738,0.0938858
-1.71463,0.806747,0.169025,3,9,0,2.04113,0.0257342,0.169723
-2.17045,0.987707,0.169025,2,7,0,2.80973,0.0714322,0.21083
-1.40202,0.794957,0.169025,2,7,0,2.42608,-0.0602104,0.128431
-2.18939,0.830904,0.169025,2,5,0,2.30772,-0.174919,0.138751
-1.75202,1,0.169025,1,1,0,2.11267,-0.116396,0.139848
-3.10209,0.576834,0.169025,3,10,1,4.2212,-0.0265876,0.309516
-2.74219,1,0.169025,2,3,0,3.1761,-0.123405,0.262814
-2.3942,0.979469,0.169025,1,3,0,3.23011,0.0585737,0.235913
-1.81989,0.986287,0.169025,2,7,0,2.8216,0.0987483,0.16303
-2.68035,0.8277,0.169025,1,3,0,2.76562,0.230104,0.150522
-2.25328,0.921505,0.169025,2,3,0,4.04566,0.12615,0.206112
-2.59381,0.873931,0.169025,4,15,0,2.64499,-0.190382,0.222236
-3.45926,0.66534,0.169025,2,7,0,3.92875,-0.0758892,0.343189
-5.27691,0.936074,0.169025,3,7,0,5.71832,0.59713,0.431872
-4.35343,0.975951,0.169025,3,7,0,5.69617,-0.417629,0.187956
-2.83871,1,0.169025,2,3,0,4.70501,0.0935397,0.277844
-1.67466,0.969486,0.169025,3,7,0,2.96577,-0.0686873,0.157294
-1.27599,0.602578,0.169025,2,5,0,2.82977,0.0758461,0.0939233
-2.25423,0.448673,0.169025,1,3,0,2.61012,-0.163013,0.10582
-0.612075,0.5,0.169025,2,4,1,2.86042,0.016049,0.0551418
-1.11051,0.25299,0.169025,1,3,1,3.68679,0.0618117,0.0797624
-1.48519,1,0.169025,2,7,0,1.99499,-0.0144105,0.14736
-1.41631,0.979607,0.169025,3,7,0,1.59264,0.0534447,0.132774
-1.40409,1,0.169025,1,1,0,1.44866,0.0524661,0.131713
-1.70022,0.67206,0.169025,3,9,1,2.41544,0.0529734,0.164208
-1.24433,0.592591,0.169025,2,5,0,3.04084,-0.0715754,0.0949806
-1.00965,0.509814,0.169025,2,5,0,1.6289,-0.0479872,0.0830683
-1.00965,0.112268,0.169025,2,3,0,1.35961,-0.0479872,0.0830683
-1.16037,0.421453,0.169025,2,6,1,1.42344,0.0303696,0.111421
-1.17108,0.965508,0.169025,2,5,0,1.30507,-0.0588488,0.0980841
-1.13934,0.96754,0.169025,2,5,0,1.27741,0.0165946,0.111938
-1.73466,0.65248,0.169025,2,7,1,2.24706,-0.0314989,0.171187
-2.45343,0.905942,0.169025,2,3,0,2.65624,0.141991,0.224981
-1.56014,0.614267,0.169025,2,7,0,2.71676,-0.0125963,0.155037
-2.58741,0.811467,0.169025,2,7,0,2.80748,0.221416,0.19108
-0.943657,0.581065,0.169025,2,5,1,3.28384,-0.0445894,0.0756775
-1.06695,0.311595,0.169025,1,3,0,1.34246,-0.057277,0.0794266
-1.06695,0.0238138,0.169025,1,1,0,1.37014,-0.057277,0.0794266
-1.71966,0.669781,0.169025,2,7,0,2.23369,-0.107578,0.142945
-1.52932,0.568827,0.169025,2,5,0,2.27109,-0.092698,0.0748042
-1.52932,0.013232,0.169025,1,3,1,3.12647,-0.092698,0.0748042
-1.82016,0.0813252,0.169025,3,11,0,2.21851,0.101305,0.0673307
-1.82016,2.95266e-05,0.169025,1,1,0,1.89944,0.101305,0.0673307
-1.82016,0.00129034,0.169025,1,3,0,1.95566,0.101305,0.0673307
-0.85595,0.474421,0.169025,1,3,0,0.916392,-0.0405892,0.0637355
-0.85595,0.0890897,0.169025,2,3,0,0.864323,-0.0405892,0.0637355
-1.34675,0.333333,0.169025,1,3,1,6.24449,-0.0775164,0.107975
-1.72353,0.732512,0.169025,2,3,0,1.90641,-0.121862,0.10944
-1.7336,0.611002,0.169025,2,7,0,1.85242,0.120335,0.129229
-3.64689,0.691063,0.169025,2,3,0,3.7967,0.257238,0.115408
-1.43913,1,0.169025,1,1,0,2.66376,0.0701581,0.128141
-1.90626,0.623649,0.169025,2,7,0,3.29374,0.102843,0.172212
-2.42225,0.936778,0.169025,2,7,0,2.54943,-0.203189,0.150877
-2.18668,1,0.169025,2,7,0,2.60328,0.165751,0.116374
-2.41255,0.961906,0.169025,2,3,0,2.48951,-0.179683,0.112257
-2.41255,0.0671361,0.169025,2,3,0,4.22565,-0.179683,0.112257
-3.44956,0.126902,0.169025,3,7,0,5.20363,0.335111,0.191802
-2.30989,1,0.169025,2,3,0,3.43709,0.0485741,0.228287
-3.52409,0.981713,0.169025,3,7,0,3.69245,0.143476,0.343389
-4.38755,0.988316,0.169025,2,3,0,4.40359,0.1277,0.4342
-3.20846,0.736022,0.169025,2,7,0,4.53462,-0.0856677,0.316875
-3.35814,0.95983,0.169025,3,7,0,4.97566,-0.22283,0.309587
-3.42852,0.787805,0.169025,3,15,0,5.54754,-0.343856,0.218036
-3.33401,0.900788,0.169025,2,7,0,4.64268,0.138712,0.323923
-2.59576,0.992296,0.169025,1,3,0,4.01898,0.0460689,0.257587
-2.64189,0.999579,0.169025,1,1,0,2.6532,0.0334407,0.263
-1.54997,0.999611,0.169025,2,7,0,2.75106,0.0055007,0.154283
-1.1105,0.669899,0.169025,2,7,1,1.86648,0.00852745,0.109834
-1.54818,0.904547,0.169025,3,7,0,1.66957,0.0443475,0.149764
-1.17102,0.709686,0.169025,2,7,1,1.93916,-0.0490373,0.105305
-1.79192,0.366264,0.169025,1,3,0,2.20964,0.119324,0.0898112
-1.79192,0.194615,0.169025,1,1,0,2.04242,0.119324,0.0898112
-1.75934,0.335638,0.169025,2,3,0,2.46382,0.119828,0.0945334
