# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = laplacian_prior_model
# start_datetime = 2021-05-27 03:54:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 50
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./laplacian_prior/psi1.json
# init = 2 (Default)
# random
#   seed = 3005158512 (Default)
# output
#   file = ./laplacian_prior/output1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,s
-1.31717,0.238859,0.35255,3,7,0,4.98927,0.821189,0.896921
-2.07915,0.973528,0.35255,2,7,0,2.42409,1.63104,1.38605
-2.03872,0.939696,0.35255,2,7,0,3.05475,0.401548,2.01843
-1.06494,1,0.35255,2,3,0,2.08358,0.199054,1.04587
-2.75054,0.650871,0.35255,2,5,0,6.00357,0.712554,0.323634
-1.98689,0.988554,0.35255,3,15,0,3.0099,-1.49869,1.45766
-3.38179,0.987909,0.35255,3,15,0,3.7025,1.19028,0.49559
-5.35974,0.234247,0.35255,1,1,0,6.55387,1.29904,0.413103
-1.97167,1,0.35255,2,3,0,4.76399,1.28686,0.865712
-1.67371,0.972957,0.35255,2,3,0,2.22339,1.12337,0.909048
-0.687338,0.994342,0.35255,2,7,0,2.78967,-0.201029,0.635774
-0.129448,0.665319,0.35255,2,6,1,1.53534,-0.0132324,0.113876
-0.129448,0.0675317,0.35255,1,1,0,0.345175,-0.0132324,0.113876
-0.129448,4.50269e-05,0.35255,1,1,0,0.353655,-0.0132324,0.113876
-0.129448,1.62735e-15,0.35255,1,1,0,0.775928,-0.0132324,0.113876
-0.129448,2.78241e-07,0.35255,2,3,0,1.77327,-0.0132324,0.113876
-0.129448,0.000161515,0.35255,2,3,0,0.862149,-0.0132324,0.113876
-0.129448,0.000209411,0.35255,1,1,0,0.378664,-0.0132324,0.113876
-0.129448,0.0536805,0.35255,2,3,0,0.247105,-0.0132324,0.113876
-0.129448,0.000833913,0.35255,2,3,0,0.93429,-0.0132324,0.113876
-0.443126,0.74193,0.35255,3,11,0,0.617555,0.152333,0.339527
-1.0492,0.913613,0.35255,3,7,0,1.56212,0.572096,0.61525
-0.815224,0.895567,0.35255,2,3,0,2.18982,0.359609,0.392099
-0.328178,0.443249,0.35255,3,7,0,0.792947,-0.0983149,0.192374
-0.358581,0.607926,0.35255,2,5,0,0.529576,0.0963241,0.305644
-0.741427,0.99985,0.35255,2,7,0,0.928692,0.0412605,0.738511
-0.552643,0.997016,0.35255,2,7,0,1.03139,-0.0515701,0.546357
-0.243369,0.998313,0.35255,3,7,0,0.562562,-0.0514315,0.20797
-0.243369,0.387948,0.35255,1,3,0,0.768474,-0.0514315,0.20797
-0.309133,0.98182,0.35255,2,7,0,0.411043,0.0531284,0.288735
-0.309133,0.16287,0.35255,1,1,0,1.68633,0.0531284,0.288735
-2.04239,0.37217,0.35255,2,5,0,4.14774,-1.02074,1.89712
-2.18821,0.995976,0.35255,3,7,0,2.19208,-1.04432,2.05911
-1.71053,0.995327,0.35255,2,3,0,2.35372,-1.1261,1.37391
-1.17302,0.969277,0.35255,2,7,0,2.4555,-0.147236,1.16416
-1.06179,1,0.35255,2,3,0,1.21534,-0.238646,1.0342
-2.09469,0.966946,0.35255,2,7,0,2.47564,-1.62326,1.24801
-2.18672,0.93115,0.35255,2,7,0,3.303,-0.236835,2.18036
-1.16903,1,0.35255,2,3,0,2.22532,-0.427148,1.09155
-0.422159,0.850628,0.35255,2,7,0,1.6433,-0.142431,0.319929
-0.680489,0.70008,0.35255,2,7,0,0.849424,0.0026549,0.679008
-0.978507,0.956688,0.35255,2,7,0,1.08079,0.448724,0.831792
-1.03894,0.963589,0.35255,2,7,0,1.40522,0.504849,0.477185
-0.839872,0.957437,0.35255,2,3,0,1.36412,-0.364434,0.381872
-1.60294,0.405686,0.35255,2,3,0,4.05506,0.845736,1.42649
-0.822006,0.990854,0.35255,3,7,0,1.89333,0.242554,0.771256
-1.14771,0.996653,0.35255,3,7,0,1.15422,0.632159,0.899803
-0.566227,0.995954,0.35255,3,7,0,1.32691,-0.122539,0.538475
-1.30041,0.988405,0.35255,3,7,0,2.4927,-0.646579,1.13817
-0.938161,0.996237,0.35255,2,7,0,1.83083,-0.421394,0.797202
-1.13692,0.782064,0.35255,2,5,0,1.74504,0.267603,0.195563
-1.14633,0.978486,0.35255,2,7,0,3.83596,-0.243591,1.12186
-0.501557,0.997008,0.35255,3,7,0,1.20972,0.191173,0.320198
-0.542494,0.952263,0.35255,2,3,0,0.862549,-0.197957,0.438144
-1.75057,0.820445,0.35255,2,7,0,2.79206,-1.0576,0.747005
-1.26723,1,0.35255,2,3,0,1.82001,-0.769569,0.783162
-1.3513,0.98816,0.35255,2,7,0,1.65377,-0.731226,0.595354
-1.38245,1,0.35255,1,1,0,1.45123,-0.761478,0.61548
-1.44835,0.976972,0.35255,1,1,0,1.523,-0.766374,0.583185
-0.590924,0.897661,0.35255,1,3,0,2.24586,-0.226651,0.474954
-1.16801,0.876239,0.35255,3,7,0,1.96924,0.577635,1.00027
-2.34968,0.947424,0.35255,3,7,0,4.15742,0.789991,0.400354
-4.22336,0.252057,0.35255,3,15,0,6.51781,-4.55149,2.35452
-4.05691,0.993407,0.35255,2,3,0,4.26918,-4.44705,2.72098
-6.2773,0.914641,0.35255,3,13,0,7.2806,-6.96243,5.46582
-5.20437,0.981248,0.35255,2,7,0,6.48966,-6.28137,2.97489
-5.40703,0.99989,0.35255,2,7,0,5.60108,-6.76047,3.91847
-5.94646,0.845087,0.35255,3,11,0,6.77037,-5.69033,2.03447
-3.88497,1,0.35255,3,11,0,5.75743,-3.87229,1.98862
-3.79524,0.981528,0.35255,2,3,0,4.08559,-4.02396,2.52883
-4.61343,0.752997,0.35255,3,15,0,6.25044,-5.1685,3.55815
-2.95165,0.866524,0.35255,3,11,0,5.05071,-2.60023,2.32681
-5.51963,0.872488,0.35255,3,15,0,6.27698,1.84829,5.4622
-1.48519,1,0.35255,2,7,0,6.43003,0.858872,1.24732
-0.941479,0.996728,0.35255,2,7,0,2.006,-0.473905,0.72854
-1.26438,0.927825,0.35255,2,7,0,2.08145,0.427884,1.19997
-0.57986,0.998117,0.35255,2,7,0,1.60617,0.021351,0.577443
-1.48054,0.746873,0.35255,2,3,0,2.36487,-0.535503,0.357809
-0.936317,1,0.35255,1,1,0,1.35905,-0.421629,0.413144
-1.5897,0.860446,0.35255,3,7,0,2.09544,0.619063,1.50437
-1.88846,0.980331,0.35255,3,7,0,2.75244,1.25711,0.89018
-1.807,1,0.35255,3,7,0,2.08442,1.17289,1.50105
-2.61028,0.918404,0.35255,2,5,0,3.16115,1.24351,2.48464
-3.15718,0.814245,0.35255,2,7,0,3.58426,1.57917,3.02015
-2.49139,0.823859,0.35255,2,5,0,5.29971,2.06805,1.40063
-2.65048,1,0.35255,2,3,0,2.67853,2.15537,2.14532
-4.22853,0.815651,0.35255,3,7,0,5.53612,1.82092,0.684053
-3.54772,1,0.35255,3,11,0,4.48247,-2.84398,1.35977
-3.14253,1,0.35255,1,1,0,3.44539,-2.78777,1.57458
-3.30436,0.94944,0.35255,1,1,0,3.35112,-2.7764,1.43688
-1.89244,1,0.35255,3,11,0,4.49469,-0.629871,1.83285
-0.436769,0.98726,0.35255,3,7,0,1.89489,0.154934,0.279099
-0.701323,1,0.35255,2,7,0,1.36879,0.0927559,0.690861
-0.948523,0.995332,0.35255,2,3,0,0.964115,0.345657,0.868097
-1.53884,0.961745,0.35255,3,7,0,2.02412,-0.450555,0.284908
-2.59791,0.950178,0.35255,3,7,0,3.47685,0.226788,2.5937
-1.98412,0.971503,0.35255,2,7,0,3.96844,0.802783,1.89374
-2.15538,0.957013,0.35255,3,11,0,5.05647,-1.71012,1.53038
-2.5956,0.934823,0.35255,1,3,0,2.9696,-1.73553,2.31387
-4.48823,0.700844,0.35255,2,3,0,5.39206,-1.45926,4.43384
-2.37528,1,0.35255,2,3,0,4.54628,-1.10317,2.25519
-1.80957,0.811874,0.35255,2,7,0,2.56989,-0.95423,1.6396
-0.833004,0.999779,0.35255,3,7,0,1.99249,0.407008,0.500953
-2.57126,0.708257,0.35255,3,11,0,3.13711,-1.22661,2.44501
-2.0025,0.989065,0.35255,4,15,0,3.28389,0.967046,0.572096
-2.42923,0.838307,0.35255,1,1,0,2.62763,1.00415,0.513223
-1.1329,1,0.35255,2,3,0,2.28584,0.602507,0.567448
-1.49974,0.855416,0.35255,2,5,0,4.2222,0.659932,1.3856
-0.704224,0.982519,0.35255,3,7,0,1.92591,-0.312678,0.524879
-1.43292,0.936273,0.35255,2,7,0,2.24631,0.240669,0.150678
-1.43292,3.37091e-08,0.35255,1,1,0,2.08277,0.240669,0.150678
-1.03047,0.333396,0.35255,2,3,0,1.28503,-0.229451,0.17612
-0.280345,1,0.35255,1,1,0,0.3915,0.0784371,0.182745
-0.280345,0.0757711,0.35255,1,1,0,0.66108,0.0784371,0.182745
-0.944289,0.758585,0.35255,4,15,0,0.990787,0.434545,0.792819
-0.462564,0.354865,0.35255,3,7,0,1.68972,-0.169427,0.305443
-0.246098,0.596487,0.35255,1,3,0,0.68366,0.0312286,0.232796
-0.351317,0.975901,0.35255,2,7,0,0.445276,-0.0640864,0.329344
-0.506837,0.939386,0.35255,2,7,0,1.65791,0.108015,0.12491
-0.276231,0.333333,0.35255,2,3,0,1.87244,-0.0644563,0.234016
-0.276231,0.947361,0.35255,1,3,0,0.340317,-0.0644563,0.234016
-0.486074,0.48871,0.35255,1,3,0,2.0327,-0.1255,0.443842
-1.62856,0.906564,0.35255,3,7,0,1.6724,0.607232,0.385524
-2.14243,1,0.35255,2,7,0,5.35187,1.56395,1.7361
-2.17716,1,0.35255,2,3,0,2.23597,1.70951,1.61926
-4.24369,0.876735,0.35255,3,7,0,4.41129,1.96931,4.12975
-3.02923,0.984106,0.35255,2,3,0,4.56487,1.77282,2.8331
-1.27811,0.988677,0.35255,2,7,0,3.43891,0.676083,1.08195
-1.79809,0.999568,0.35255,3,7,0,1.96424,1.21153,1.44678
-1.74984,0.902495,0.35255,3,7,0,3.33956,0.352804,1.72843
-1.29361,0.904567,0.35255,3,7,0,3.23881,0.456543,1.22313
-1.56915,0.976931,0.35255,2,7,0,2.28651,0.063848,1.56769
-0.825646,1,0.35255,2,3,0,1.56961,-0.107246,0.815778
-1.12499,0.995417,0.35255,3,7,0,1.15762,-0.645108,0.792008
-0.815288,0.932824,0.35255,4,15,0,2.056,-0.381196,0.631537
-1.29506,0.946986,0.35255,2,3,0,1.47852,-0.612366,0.48034
-0.689299,1,0.35255,2,3,0,1.33815,-0.282473,0.56054
-1.19646,0.969701,0.35255,3,7,0,1.56376,0.0262629,1.19539
-0.318861,0.963851,0.35255,3,7,0,1.21836,-0.0394949,0.307346
-0.318861,0.000362452,0.35255,1,1,0,3.46773,-0.0394949,0.307346
-0.620317,0.753301,0.35255,2,3,0,1.30387,0.210171,0.2434
-0.336718,1,0.35255,1,1,0,0.55595,0.104012,0.231087
-1.11037,0.603625,0.35255,2,5,0,1.87304,0.135381,1.10192
-0.540076,0.577708,0.35255,1,3,0,4.01797,0.193366,0.442208
-1.53811,0.88922,0.35255,2,7,0,1.80923,-0.73495,0.514032
-3.80107,1,0.35255,3,7,0,3.96051,-1.46914,3.72293
-4.56443,0.900416,0.35255,1,1,0,4.6383,-1.3649,4.51859
-2.62122,1,0.35255,2,3,0,4.61244,-1.64729,2.38159
-2.26683,0.996267,0.35255,3,7,0,2.79642,-1.71443,1.14503
-1.75074,0.807822,0.35255,2,7,0,5.96519,-0.745496,1.64779
-1.7759,0.991491,0.35255,2,3,0,1.99665,-0.507101,1.73249
-1.2213,0.994446,0.35255,2,3,0,2.02518,-0.0138108,1.22041
-1.29637,0.977524,0.35255,3,7,0,1.66802,-0.618994,0.487195
-0.672621,0.984625,0.35255,2,7,0,1.40998,0.294563,0.402968
-0.670161,0.654665,0.35255,2,7,0,2.14783,-0.182718,0.625959
-3.37062,0.81814,0.35255,2,7,0,4.09619,1.2634,0.530254
-2.64496,1,0.35255,2,3,0,3.38806,1.25537,0.624793
-1.0555,0.725057,0.35255,3,15,0,4.64522,0.419421,0.958769
-0.838376,0.99281,0.35255,3,7,0,1.17518,-0.414474,0.525881
-0.98713,0.99827,0.35255,3,7,0,1.19117,0.267512,0.946098
-0.908393,0.874045,0.35255,1,3,0,3.46759,-0.469966,0.601741
-0.284778,0.968672,0.35255,2,3,0,1.28117,0.0582724,0.254664
-1.06973,0.551418,0.35255,2,5,0,2.62061,0.496212,0.924655
-2.61212,0.810597,0.35255,2,7,0,3.37151,-0.826286,2.55962
-2.65833,0.981637,0.35255,2,7,0,3.57701,-1.29143,2.52739
-2.37023,0.916079,0.35255,2,7,0,5.05475,-1.91315,1.32143
-2.59555,0.772445,0.35255,1,3,0,4.74736,-1.37606,2.43553
-1.25799,1,0.35255,3,7,0,2.38075,0.365325,0.25895
-0.393336,0.946522,0.35255,2,3,0,1.19015,0.130691,0.283693
-0.80784,0.904553,0.35255,2,3,0,0.891044,0.264194,0.251321
-1.32174,0.47202,0.35255,2,7,0,2.24962,0.103825,1.31787
-1.02726,0.996273,0.35255,3,7,0,1.38859,-0.295602,0.235549
-0.401595,0.873368,0.35255,2,5,0,1.08548,-0.12096,0.332351
-0.264219,0.69507,0.35255,2,5,0,0.625205,0.0211396,0.256935
-0.403483,0.945812,0.35255,2,7,0,0.518923,-0.116474,0.342859
-0.828715,0.97725,0.35255,2,7,0,1.37207,0.120853,0.816537
-0.345373,0.693274,0.35255,3,10,1,0.966706,-0.0983456,0.280206
-0.439723,0.856727,0.35255,2,3,0,0.72988,0.14908,0.236061
-0.371549,0.875354,0.35255,2,3,0,0.870942,-0.101048,0.317871
-1.32147,0.419434,0.35255,3,7,0,2.2116,0.743805,0.635977
-1.49904,0.999444,0.35255,2,7,0,1.70822,0.756611,1.33853
-2.9821,0.936618,0.35255,2,3,0,5.55363,1.71037,0.823374
-2.8403,0.999287,0.35255,3,7,0,3.30846,0.974426,2.77845
-3.03821,0.975904,0.35255,2,3,0,3.62779,1.28731,2.94215
-2.96548,1,0.35255,2,3,0,3.14866,1.38442,2.84689
-0.94281,0.982996,0.35255,4,15,0,4.16779,-0.442851,0.780602
-1.2013,0.999629,0.35255,2,3,0,1.2131,-0.649641,0.981023
-0.835855,0.999086,0.35255,2,5,0,2.03128,-0.175651,0.811177
-0.947317,0.997666,0.35255,2,3,0,1.01102,-0.301294,0.888724
-0.629894,0.973772,0.35255,2,5,0,2.21268,-0.258948,0.48573
-0.356183,0.992447,0.35255,3,7,0,0.595115,-0.0791548,0.323068
-0.183363,0.579708,0.35255,3,11,1,0.47969,0.0273617,0.163152
-0.183363,0.428765,0.35255,1,1,0,0.284285,0.0273617,0.163152
-0.183363,0.000195968,0.35255,2,3,0,2.68293,0.0273617,0.163152
-0.503264,0.330264,0.35255,1,3,0,0.661652,0.139714,0.173588
-0.503264,0.000833282,0.35255,1,1,0,1.0754,0.139714,0.173588
-0.256733,0.340019,0.35255,2,3,0,0.523732,0.0679236,0.158106
-0.145823,0.333663,0.35255,1,3,1,0.481297,0.0209538,0.123213
-0.376005,0.234233,0.35255,1,3,0,0.668868,0.0941324,0.138798
-0.258153,0.348345,0.35255,2,3,0,0.287788,-0.0641792,0.131591
-0.656496,0.210913,0.35255,1,3,0,0.944331,0.144395,0.143541
-0.346348,0.33337,0.35255,2,3,0,0.383368,-0.0945328,0.155777
-0.352482,0.393301,0.35255,2,5,1,1.10884,0.0250975,0.34698
-1.34899,0.268493,0.35255,3,7,0,2.83079,-0.774247,1.10068
-1.1538,0.975137,0.35255,2,5,0,2.13053,0.169919,1.14185
-0.864648,0.99793,0.35255,3,7,0,1.3713,0.164184,0.844568
-0.646343,0.919251,0.35255,2,7,0,2.71547,-0.279581,0.457105
-0.499891,0.964414,0.35255,1,3,0,1.02415,0.113611,0.468328
-0.865013,0.997594,0.35255,2,7,0,1.04022,0.172491,0.842887
-0.836571,0.988122,0.35255,2,5,0,1.52069,-0.249034,0.784972
-2.5714,0.969735,0.35255,3,7,0,2.92986,-1.34295,0.693167
-1.64614,0.99919,0.35255,2,3,0,2.78853,-1.14843,1.11048
-1.87259,0.900022,0.35255,3,15,0,3.99331,1.05663,1.6724
-1.90304,1,0.35255,2,3,0,1.94058,1.14076,1.6688
-2.97361,0.967299,0.35255,3,11,0,3.1256,2.79047,1.979
-3.02675,0.99612,0.35255,2,3,0,3.03033,2.84314,1.86827
-3.00464,0.971659,0.35255,3,7,0,3.27754,2.80871,2.15413
-1.83539,0.980916,0.35255,3,11,0,3.23072,1.31125,1.38923
-1.57092,0.98658,0.35255,2,7,0,2.18754,0.978434,1.27626
-1.7452,0.992056,0.35255,3,7,0,2.3322,1.2222,1.00558
-1.48838,0.985842,0.35255,2,7,0,1.84443,0.987397,0.99183
-2.42701,0.982461,0.35255,3,7,0,3.04691,2.0573,1.61221
-2.68982,0.995725,0.35255,3,7,0,2.73565,2.3997,1.82066
-3.12219,0.909128,0.35255,3,7,0,3.8702,2.27861,1.14657
-2.29043,0.994408,0.35255,3,13,0,3.86612,1.73855,1.15326
-2.90289,0.913726,0.35255,2,3,0,3.16416,1.53582,2.74614
-4.49366,0.704555,0.35255,3,13,0,9.01725,4.8281,2.31113
-4.67016,0.971371,0.35255,2,3,0,4.75725,4.86075,3.88869
-3.76511,0.998837,0.35255,3,11,0,4.72914,3.77459,2.02169
-1.23374,0.985592,0.35255,3,15,0,3.95143,0.738697,0.881392
-1.0856,0.998245,0.35255,3,7,0,1.68268,0.56648,0.874789
-1.30283,0.995117,0.35255,1,3,0,1.49555,0.655306,1.13539
-0.707084,0.858966,0.35255,2,7,0,1.56857,0.263474,0.613119
-0.874529,0.969319,0.35255,2,5,0,1.17382,-0.428923,0.665035
-0.872407,0.974368,0.35255,2,5,0,1.43125,0.431893,0.650375
-1.0991,0.974116,0.35255,2,7,0,1.22025,0.562464,0.526453
-0.296376,0.333334,0.35255,2,3,0,3.47882,-0.0571038,0.270365
-0.809258,0.830459,0.35255,2,7,0,1.56561,-0.366359,0.647787
-2.13006,0.984171,0.35255,2,7,0,3.36097,-1.22462,1.92776
-1.75031,0.987808,0.35255,1,3,0,2.37062,-1.20362,1.35514
-1.58055,0.908327,0.35255,3,7,0,3.09543,1.02277,0.842502
-5.31496,0.732663,0.35255,4,27,0,8.08899,4.84203,4.80756
-5.93103,0.954818,0.35255,2,3,0,6.14579,4.67918,5.57915
-3.06927,0.955183,0.35255,3,9,0,6.00668,2.88268,1.83559
-2.28734,0.961251,0.35255,3,7,0,3.37066,1.81812,1.28391
-2.35228,0.970779,0.35255,3,7,0,2.72481,1.92926,1.72961
-3.6746,0.935804,0.35255,2,3,0,4.9531,2.33669,1.01296
-1.63734,0.66078,0.35255,3,11,0,3.87376,0.334801,1.61524
-2.19221,0.956935,0.35255,2,7,0,2.75242,-0.384651,2.17613
-1.22322,0.975011,0.35255,3,7,0,1.70083,-0.233775,0.160851
-0.647011,1,0.35255,2,3,0,1.23236,-0.212815,0.235926
-0.202343,0.48629,0.35255,1,3,0,0.556029,-0.0107475,0.195713
-0.129933,0.614854,0.35255,2,5,1,0.462947,0.0130662,0.114685
-0.526022,0.81115,0.35255,3,9,0,0.955097,-0.0499487,0.519472
-1.0385,0.951378,0.35255,2,7,0,1.53938,0.321326,0.257793
-1.63504,1,0.35255,3,7,0,1.76548,-0.875885,1.45255
-1.76426,0.988248,0.35255,3,7,0,2.2012,0.528454,0.310233
-0.821106,1,0.35255,2,3,0,1.48258,-0.358379,0.384794
-1.48094,0.667335,0.35255,2,6,1,2.71424,-0.554291,1.40208
-1.39573,0.997076,0.35255,2,3,0,1.60314,-0.330824,1.36565
-0.45714,0.977504,0.35255,3,7,0,1.30027,-0.158558,0.246938
-2.71662,0.265202,0.35255,1,1,0,2.79635,0.43326,0.193052
-0.317591,0.679041,0.35255,2,3,0,1.2372,0.0948739,0.220359
-0.317591,0.00359576,0.35255,1,1,0,1.76492,0.0948739,0.220359
-0.848836,0.326481,0.35255,2,3,0,1.24526,0.302387,0.285865
-1.28258,1,0.35255,3,7,0,1.60749,-0.269266,1.25891
-1.23208,1,0.35255,2,3,0,1.28706,-0.24472,1.21083
-0.92934,0.996732,0.35255,2,7,0,1.81829,0.0985613,0.922549
-1.49895,0.983159,0.35255,2,3,0,1.57737,-0.1855,1.49054
-1.25671,0.999785,0.35255,2,3,0,1.54119,-0.244342,1.23637
-2.89507,1,0.35255,2,3,0,3.87811,1.40469,0.665417
-2.32302,0.960937,0.35255,2,7,0,4.59227,0.915953,0.476961
-2.45233,0.891166,0.35255,3,7,0,3.24445,-0.0706024,2.45151
-2.45233,0.650967,0.35255,1,3,0,7.28675,-0.0706024,2.45151
-3.11991,0.962479,0.35255,3,7,0,3.77893,1.11688,0.486895
-1.835,1,0.35255,2,7,0,3.45042,1.0645,1.61795
-2.02752,0.95232,0.35255,2,7,0,3.00428,1.56465,1.28229
-2.05601,0.937664,0.35255,2,7,0,2.94946,1.32329,0.853816
-1.02183,1,0.35255,3,7,0,2.13468,0.0732335,1.01826
-2.5724,0.972073,0.35255,3,7,0,3.37687,1.63574,0.892764
-2.2403,0.982711,0.35255,3,11,0,3.50106,-1.82001,1.4325
-2.15864,0.999159,0.35255,2,3,0,2.25354,-1.71857,1.5122
-2.39426,0.971908,0.35255,2,3,0,2.68399,-1.98902,1.44119
-0.884646,0.997965,0.35255,3,9,0,2.34683,0.442664,0.654162
-0.946838,0.960113,0.35255,2,7,0,1.38316,-0.208134,0.92017
-1.34477,0.985114,0.35255,2,5,0,2.50425,-0.764301,1.1044
-0.936427,0.997999,0.35255,2,7,0,1.5704,-0.153108,0.921539
-0.391897,0.906947,0.35255,2,5,0,1.79141,-0.124853,0.304607
-0.220523,0.636242,0.35255,1,3,0,1.32414,0.0461552,0.183381
-0.723996,0.298558,0.35255,1,3,0,1.30467,-0.246341,0.255583
-0.723996,0.0182084,0.35255,2,3,0,2.21451,-0.246341,0.255583
-0.321612,0.960578,0.35255,2,7,0,0.632271,-0.051688,0.303847
-1.29338,0.275139,0.35255,2,3,0,1.82256,-0.296011,0.200698
-1.29338,9.77444e-32,0.35255,1,1,0,4.84161,-0.296011,0.200698
-1.29338,0.414666,0.35255,1,3,0,3.01883,-0.296011,0.200698
-1.29338,0.0401311,0.35255,3,7,0,2.78086,-0.296011,0.200698
-0.652685,1,0.35255,2,3,0,0.834825,0.226512,0.255364
-1.27666,0.163686,0.35255,2,3,0,2.82735,-0.477278,0.351391
-1.27666,0.061511,0.35255,2,3,0,2.82478,-0.477278,0.351391
-0.32139,0.893207,0.35255,2,3,0,1.4679,-0.0480895,0.305744
-0.41462,0.591019,0.35255,2,3,0,1.92843,0.105038,0.372083
-0.517909,0.982299,0.35255,3,11,0,0.57491,0.168044,0.219036
-0.736167,0.921327,0.35255,2,3,0,0.760058,-0.2251,0.223221
-1.17037,0.288865,0.35255,2,4,1,3.44358,0.630496,0.948276
# 
#  Elapsed Time: 0.001 seconds (Warm-up)
#                0.035 seconds (Sampling)
#                0.036 seconds (Total)
# 
