# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = normal_model
# start_datetime = 2021-05-27 01:27:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./ex_toy01/inputs.json
# init = 2 (Default)
# random
#   seed = 2996315998 (Default)
# output
#   file = ./ex_toy01/output.txt
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma
# Adaptation terminated
# Step size = 0.723008
# Diagonal elements of inverse mass matrix:
# 0.00279455, 0.0110958
24.7504,1,0.723008,3,7,0,-24.0124,-0.991998,0.363016
22.9761,0.85391,0.723008,3,7,0,-22.6398,-0.913988,0.414809
22.6494,0.924234,0.723008,3,7,0,-21.3518,-1.08643,0.419768
22.5799,0.996639,0.723008,2,3,0,-22.3548,-1.09633,0.410282
22.1573,0.966642,0.723008,2,3,0,-21.3337,-1.08649,0.437647
23.998,0.988451,0.723008,3,7,0,-21.9523,-0.989644,0.322933
23.632,0.961036,0.723008,3,7,0,-23.1386,-1.01793,0.423421
23.3366,0.992244,0.723008,3,7,0,-22.8586,-0.928438,0.333337
23.6099,1,0.723008,1,1,0,-23.2409,-0.929576,0.341522
21.5046,0.903641,0.723008,2,3,0,-20.5662,-1.08196,0.310909
21.427,0.983258,0.723008,1,1,0,-20.7358,-1.08612,0.312499
24.0703,1,0.723008,2,3,0,-21.0481,-1.04885,0.389
22.8836,0.895036,0.723008,2,3,0,-22.2187,-1.03892,0.4406
23.3948,1,0.723008,3,7,0,-22.352,-0.967676,0.314184
24.3664,0.968513,0.723008,2,3,0,-22.9842,-0.998416,0.333488
24.3664,0.67603,0.723008,1,3,0,-21.1171,-0.998416,0.333488
21.7085,0.730655,0.723008,2,3,0,-21.3252,-1.0968,0.443973
22.5769,1,0.723008,2,3,0,-21.6107,-1.06347,0.439327
21.7936,0.936547,0.723008,1,1,0,-21.7594,-1.06579,0.460111
21.5915,0.985906,0.723008,1,1,0,-21.3972,-1.06865,0.464115
22.3963,0.99415,0.723008,3,7,0,-21.4589,-1.08016,0.43456
23.9996,0.802844,0.723008,1,3,0,-17.6057,-0.944302,0.394839
24.254,0.995317,0.723008,3,7,0,-23.6506,-1.01035,0.401632
23.9883,0.939797,0.723008,3,7,0,-22.9492,-1.05059,0.392475
23.6887,0.95732,0.723008,3,7,0,-22.9699,-0.925332,0.351575
22.9988,0.862077,0.723008,1,1,0,-22.9056,-0.914705,0.336852
21.6182,0.940408,0.723008,3,7,0,-20.3497,-0.946497,0.471478
24.0166,1,0.723008,2,3,0,-21.553,-0.933154,0.368671
24.4153,0.989289,0.723008,2,3,0,-23.7764,-0.965896,0.3868
24.2973,0.984405,0.723008,2,3,0,-24.1077,-0.957069,0.387948
24.2655,0.872498,0.723008,1,3,0,-22.475,-1.03933,0.385827
24.3804,0.874595,0.723008,2,3,0,-22.6098,-1.01566,0.337294
24.3274,0.955538,0.723008,2,3,0,-23.6555,-1.04362,0.36641
22.9933,0.86805,0.723008,2,3,0,-22.7602,-0.9099,0.409379
24.7273,0.986937,0.723008,3,7,0,-22.7314,-0.985114,0.36037
24.4959,0.978998,0.723008,2,3,0,-24.4716,-1.00422,0.339309
24.583,0.903626,0.723008,1,3,0,-23.5265,-0.973258,0.378426
24.3941,0.957635,0.723008,3,7,0,-23.8621,-0.957833,0.380995
24.7453,0.987511,0.723008,1,3,0,-24.1827,-0.991743,0.366903
24.3748,0.968045,0.723008,2,3,0,-24.3681,-0.972272,0.338702
24.0627,0.960032,0.723008,2,7,0,-23.6866,-1.05676,0.370084
24.5928,1,0.723008,2,3,0,-23.9875,-0.975053,0.37882
24.1959,0.969756,0.723008,2,3,0,-24.1223,-0.9428,0.376014
24.0261,0.931627,0.723008,2,3,0,-23.0556,-0.975751,0.409833
24.1544,0.993157,0.723008,3,7,0,-23.8468,-1.01206,0.328488
24.6803,0.984129,0.723008,2,3,0,-23.9417,-0.98491,0.35227
23.9279,0.784542,0.723008,1,3,0,-22.4902,-0.977467,0.41391
24.0416,0.990835,0.723008,3,7,0,-23.5974,-1.01054,0.325065
23.7728,0.946381,0.723008,3,7,0,-23.0446,-0.9235,0.36693
23.2813,0.983434,0.723008,2,3,0,-22.8646,-0.914218,0.399757
23.7983,1,0.723008,2,3,0,-23.2809,-0.938645,0.400518
23.9437,0.977533,0.723008,3,7,0,-23.1504,-1.0464,0.338702
23.9667,0.985224,0.723008,3,7,0,-23.0769,-0.971916,0.325384
23.7091,0.968967,0.723008,3,7,0,-23.0026,-0.960245,0.416937
23.9723,0.978454,0.723008,3,7,0,-23.1828,-0.986295,0.413617
23.9734,0.965066,0.723008,2,3,0,-23.3018,-1.02794,0.328364
24.5301,1,0.723008,2,3,0,-23.9356,-1.02515,0.351898
24.6426,1,0.723008,3,7,0,-24.4472,-0.980572,0.350797
24.6112,0.976408,0.723008,3,7,0,-24.344,-1.0131,0.37948
24.344,0.985952,0.723008,3,7,0,-24.3228,-0.962049,0.343329
23.5301,0.857468,0.723008,3,7,0,-22.4616,-0.91463,0.373211
24.0006,1,0.723008,2,3,0,-23.1992,-0.957237,0.404043
23.9606,0.981046,0.723008,3,7,0,-23.2743,-1.05049,0.394303
24.1033,0.980452,0.723008,3,7,0,-23.2808,-0.983435,0.326375
23.905,0.939324,0.723008,2,3,0,-23.1758,-1.02287,0.324663
23.5678,0.932469,0.723008,1,1,0,-23.4695,-1.03739,0.322268
24.0417,1,0.723008,3,7,0,-23.5741,-0.97387,0.408754
24.2445,0.997322,0.723008,3,7,0,-23.6193,-1.02798,0.395878
23.9232,0.966763,0.723008,1,1,0,-23.9221,-1.03468,0.407412
23.0682,0.946665,0.723008,2,3,0,-22.3785,-1.05081,0.318404
24.503,0.766472,0.723008,2,3,0,-20.0681,-0.972534,0.384789
24.7259,0.986753,0.723008,2,3,0,-24.3046,-0.995096,0.37203
24.2872,0.931725,0.723008,3,7,0,-23.8101,-1.0323,0.342221
24.2442,0.977977,0.723008,3,7,0,-23.588,-0.943918,0.368639
24.3832,0.956532,0.723008,3,7,0,-23.3039,-1.04013,0.3693
24.2067,0.97835,0.723008,3,7,0,-23.8837,-0.952677,0.390025
24.5621,0.999574,0.723008,2,3,0,-24.1434,-0.987508,0.386297
24.6247,0.999659,0.723008,3,7,0,-24.4502,-1.01898,0.355448
24.7187,0.969539,0.723008,1,3,0,-24.2937,-0.982761,0.365595
24.6199,0.982456,0.723008,3,7,0,-24.4878,-1.00602,0.346674
24.6396,0.853847,0.723008,2,3,0,-23.025,-1.01146,0.350547
24.6428,0.94053,0.723008,1,3,0,-24.0616,-0.974497,0.371993
24.6868,0.991248,0.723008,3,7,0,-24.4938,-1.01257,0.357543
23.602,0.905293,0.723008,2,3,0,-23.506,-0.994101,0.314277
22.4224,0.754951,0.723008,3,7,0,-20.6158,-0.894047,0.344634
24.7115,1,0.723008,2,3,0,-22.5856,-0.992151,0.353378
24.5575,0.934776,0.723008,2,3,0,-23.9989,-1.0224,0.351557
23.2464,0.85819,0.723008,2,3,0,-22.8244,-1.04914,0.321114
20.9962,0.865242,0.723008,2,3,0,-20.5167,-1.10882,0.323605
23.009,1,0.723008,2,3,0,-21.0229,-1.0917,0.362353
23.2086,0.992212,0.723008,3,7,0,-22.0359,-0.942265,0.426403
21.8935,0.931653,0.723008,2,3,0,-21.7047,-1.08824,0.321567
21.549,0.976644,0.723008,3,7,0,-19.2401,-0.939755,0.471212
21.2382,0.997357,0.723008,2,3,0,-20.9547,-0.918612,0.471032
20.1145,0.908289,0.723008,3,7,0,-17.9675,-1.15441,0.428833
21.5296,0.943211,0.723008,2,7,0,-18.805,-1.03796,0.475384
19.2312,0.8776,0.723008,2,3,0,-18.8444,-0.924185,0.281142
23.0025,1,0.723008,2,3,0,-17.5687,-1.06526,0.326102
23.4815,1,0.723008,1,1,0,-22.9723,-1.05968,0.334268
23.8282,0.988822,0.723008,3,7,0,-22.4378,-0.925458,0.369013
23.0963,0.951281,0.723008,3,7,0,-22.4627,-0.998922,0.441254
22.7615,0.976933,0.723008,3,7,0,-21.2511,-0.892301,0.368134
22.7551,0.992621,0.723008,2,7,0,-21.9148,-0.89987,0.407531
22.4335,0.994076,0.723008,2,3,0,-22.2846,-0.900993,0.423718
21.7882,0.953341,0.723008,3,7,0,-20.7235,-1.10728,0.338427
21.7882,0.444166,0.723008,1,1,0,-19.0932,-1.10728,0.338427
22.0772,1,0.723008,3,7,0,-20.4838,-0.874501,0.37442
23.1221,0.998719,0.723008,3,7,0,-21.2876,-0.914354,0.341353
23.1697,1,0.723008,3,7,0,-22.4328,-1.08152,0.400574
22.8586,0.975857,0.723008,1,1,0,-22.7981,-1.08954,0.405863
24.5064,1,0.723008,2,3,0,-22.9592,-1.00581,0.38959
24.5321,0.915089,0.723008,1,3,0,-23.3647,-0.977543,0.344251
23.593,0.885995,0.723008,2,3,0,-23.1763,-1.07218,0.387134
23.0829,0.953309,0.723008,3,7,0,-22.5456,-0.904239,0.356748
21.9342,0.844575,0.723008,1,1,0,-21.8502,-0.874845,0.360909
22.9118,0.95224,0.723008,2,7,0,-20.3473,-1.09272,0.357612
23.8309,1,0.723008,3,7,0,-22.7296,-0.946204,0.404962
24.1022,0.996846,0.723008,3,7,0,-23.6477,-0.984012,0.408407
24.6337,1,0.723008,2,3,0,-24.0889,-1.01516,0.375717
23.9196,0.819494,0.723008,1,3,0,-22.631,-0.945961,0.400573
23.8138,0.993485,0.723008,3,7,0,-23.4786,-1.05104,0.337817
23.8265,0.999268,0.723008,3,7,0,-23.1733,-0.9414,0.401518
24.3405,0.994431,0.723008,2,7,0,-23.6015,-0.952391,0.354048
24.4973,1,0.723008,3,7,0,-24.2652,-0.971072,0.345734
24.5866,1,0.723008,2,3,0,-24.4664,-0.968971,0.355719
23.8401,0.704183,0.723008,1,3,0,-21.5324,-1.03869,0.408831
19.3757,0.685889,0.723008,2,3,0,-18.692,-1.12342,0.312814
22.8922,1,0.723008,2,3,0,-19.0371,-1.09696,0.375035
24.5657,0.99816,0.723008,3,7,0,-23.001,-0.998354,0.386797
24.5824,0.998673,0.723008,3,7,0,-24.5234,-0.993818,0.343043
23.9587,0.923848,0.723008,2,3,0,-23.7221,-1.03192,0.329737
23.532,0.940888,0.723008,3,7,0,-22.7148,-0.958031,0.320036
23.803,1,0.723008,2,3,0,-23.4662,-0.970251,0.321856
23.779,1,0.723008,3,7,0,-23.5783,-1.01984,0.418058
23.1905,0.961757,0.723008,3,7,0,-22.7377,-1.04124,0.430656
20.476,0.858009,0.723008,2,3,0,-19.5125,-0.912477,0.297124
22.2564,1,0.723008,2,7,0,-20.4359,-1.09848,0.422488
24.6463,0.992179,0.723008,2,3,0,-22.1711,-0.99526,0.347075
23.3821,0.75698,0.723008,2,3,0,-21.9622,-1.0796,0.358263
24.6596,0.881446,0.723008,1,3,0,-21.7923,-0.989115,0.378943
22.6746,0.824019,0.723008,2,3,0,-22.6311,-1.0305,0.448629
23.4076,0.997488,0.723008,2,3,0,-22.1365,-1.06856,0.404865
23.302,0.95166,0.723008,3,7,0,-22.0765,-0.918884,0.342329
20.9761,0.763981,0.723008,3,7,0,-20.1965,-0.888994,0.318258
21.3565,1,0.723008,3,7,0,-19.9945,-1.09582,0.455418
21.8928,0.980847,0.723008,3,7,0,-21.0754,-1.07697,0.451916
22.1708,1,0.723008,1,1,0,-21.7786,-1.07353,0.445862
23.9255,0.91641,0.723008,2,3,0,-20.5201,-0.989247,0.415556
24.7514,0.983647,0.723008,3,7,0,-23.6568,-0.995073,0.361093
23.4701,0.900288,0.723008,2,3,0,-23.444,-1.06026,0.334428
23.7257,1,0.723008,1,1,0,-23.3616,-1.04667,0.33149
21.5631,0.697091,0.723008,2,3,0,-19.8591,-0.979209,0.288334
23.8683,0.959589,0.723008,3,7,0,-20.6785,-1.02014,0.414806
23.8028,0.997349,0.723008,2,3,0,-23.7164,-1.01608,0.418051
21.8783,0.811351,0.723008,2,3,0,-19.4405,-0.997227,0.290684
22.856,1,0.723008,1,1,0,-21.9024,-1.00862,0.302941
24.523,0.94205,0.723008,3,7,0,-22.0628,-1.00785,0.341399
24.3026,0.950811,0.723008,3,7,0,-23.8964,-0.971587,0.396399
23.3034,0.921222,0.723008,2,3,0,-23.0274,-0.982921,0.434803
23.9864,1,0.723008,3,7,0,-22.8635,-1.05009,0.393159
23.633,0.943116,0.723008,3,7,0,-22.8264,-0.921983,0.388489
24.7002,0.935962,0.723008,1,3,0,-22.659,-0.996149,0.375555
24.5572,0.986964,0.723008,2,3,0,-24.5237,-0.988803,0.386848
24.341,0.978314,0.723008,2,3,0,-24.2244,-0.980143,0.397216
23.8113,0.954906,0.723008,2,3,0,-23.4894,-1.0632,0.353466
24.1623,1,0.723008,3,7,0,-23.714,-1.05168,0.373034
24.1124,0.916875,0.723008,3,7,0,-22.8504,-0.937439,0.367954
22.8557,0.935978,0.723008,3,7,0,-22.8485,-1.09753,0.370238
24.6091,1,0.723008,2,3,0,-22.8779,-0.972625,0.353839
24.4282,0.981647,0.723008,2,3,0,-24.2962,-1.03499,0.355433
23.6674,0.678955,0.723008,2,3,0,-20.4841,-0.919633,0.367424
24.1392,0.995136,0.723008,3,7,0,-23.3025,-1.04391,0.345298
23.4184,0.960704,0.723008,2,3,0,-23.3719,-1.07145,0.344929
23.7413,0.88916,0.723008,2,3,0,-22.0082,-1.05364,0.337513
23.6582,0.995408,0.723008,3,7,0,-22.9617,-0.935353,0.404487
24.4391,0.858628,0.723008,1,3,0,-21.1294,-1.03451,0.375281
24.4724,0.99339,0.723008,3,7,0,-24.1584,-1.00328,0.3381
24.6502,0.995452,0.723008,2,3,0,-24.3948,-0.989496,0.348019
23.83,0.927478,0.723008,2,3,0,-23.6906,-1.04412,0.332943
24.5135,1,0.723008,2,3,0,-23.7455,-0.980707,0.387725
24.7484,1,0.723008,2,3,0,-24.5424,-0.997503,0.36685
24.4945,0.951959,0.723008,1,3,0,-24.2114,-0.965482,0.350171
23.1485,0.904729,0.723008,2,7,0,-22.9175,-0.909732,0.400686
24.2865,1,0.723008,2,3,0,-23.0413,-0.987615,0.401122
24.7219,0.980776,0.723008,2,3,0,-23.9747,-1.00097,0.371974
24.7085,0.913721,0.723008,3,7,0,-23.6507,-0.980672,0.364849
24.7079,0.998062,0.723008,2,3,0,-24.6711,-0.981721,0.359328
24.6314,0.963974,0.723008,2,3,0,-24.3315,-0.971097,0.367826
24.6737,0.999908,0.723008,3,7,0,-24.6186,-1.01635,0.365811
24.6509,0.956378,0.723008,1,3,0,-24.186,-0.97346,0.368231
24.6456,0.994791,0.723008,3,7,0,-24.5206,-0.987932,0.379949
24.4008,0.955684,0.723008,2,3,0,-24.052,-0.960294,0.348373
24.6094,0.955845,0.723008,2,3,0,-23.8156,-1.01757,0.352073
24.723,0.975956,0.723008,3,7,0,-24.3089,-1.00759,0.367155
24.6704,0.920386,0.723008,3,7,0,-23.6911,-0.978149,0.371699
23.9182,0.886518,0.723008,2,3,0,-23.2414,-0.95748,0.329854
21.0702,0.748175,0.723008,2,3,0,-20.9155,-1.05093,0.482866
20.5581,0.982437,0.723008,2,7,0,-19.2912,-1.11431,0.464725
23.4489,0.950517,0.723008,3,7,0,-17.8393,-1.00167,0.431057
23.6728,0.984415,0.723008,3,7,0,-22.314,-0.919842,0.367238
24.3426,1,0.723008,2,3,0,-23.5094,-0.954096,0.351491
24.6517,0.910908,0.723008,1,3,0,-23.3291,-1.01862,0.367714
24.689,0.970671,0.723008,2,3,0,-24.321,-1.01002,0.355246
24.1445,0.856095,0.723008,1,3,0,-23.2437,-1.02009,0.403913
24.3299,0.990608,0.723008,3,7,0,-23.9282,-1.02523,0.392677
24.4162,1,0.723008,1,1,0,-24.3171,-1.02616,0.386675
21.697,0.869605,0.723008,3,7,0,-21.6923,-1.11984,0.416347
22.3321,0.898121,0.723008,3,7,0,-19.7035,-0.893312,0.418979
23.9117,0.999993,0.723008,2,3,0,-22.2697,-0.933539,0.387072
24.0321,0.975964,0.723008,2,3,0,-23.3722,-0.937335,0.353932
24.1299,0.985071,0.723008,2,3,0,-23.5751,-0.941683,0.381741
23.8743,0.9745,0.723008,2,3,0,-23.5063,-0.972609,0.414785
24.3021,0.98324,0.723008,2,3,0,-23.5038,-0.991366,0.331394
24.4555,1,0.723008,3,7,0,-24.296,-1.00043,0.337062
24.7097,0.991338,0.723008,2,3,0,-24.315,-1.00968,0.358947
24.5967,0.963662,0.723008,2,3,0,-24.3288,-1.02276,0.37201
24.4308,0.847978,0.723008,2,3,0,-22.7109,-1.02254,0.342885
22.1282,0.733324,0.723008,2,3,0,-21.3,-0.992786,0.293405
24.7474,1,0.723008,2,3,0,-22.5232,-0.994843,0.367286
24.7493,0.991232,0.723008,3,7,0,-24.6446,-0.996919,0.360086
24.6585,0.984924,0.723008,2,3,0,-24.5946,-0.973659,0.365338
24.6627,0.98847,0.723008,3,7,0,-24.4571,-1.01786,0.363096
23.4335,0.906618,0.723008,2,3,0,-23.3554,-0.976505,0.312938
24.1649,1,0.723008,3,7,0,-23.5204,-1.01643,0.40411
22.9977,0.888478,0.723008,2,3,0,-22.3894,-0.897992,0.377363
23.0049,0.978272,0.723008,3,7,0,-22.0539,-0.909728,0.408587
24.092,1,0.723008,2,3,0,-22.8456,-0.97456,0.406907
23.3691,0.928327,0.723008,3,7,0,-22.2555,-0.91068,0.384516
23.4734,0.970376,0.723008,3,7,0,-22.2882,-1.04801,0.32559
24.5419,1,0.723008,2,3,0,-23.406,-1.02701,0.3738
24.6709,1,0.723008,2,3,0,-24.5054,-1.0033,0.377731
23.9598,0.838152,0.723008,2,5,0,-22.836,-0.932944,0.357172
23.8905,0.977861,0.723008,2,3,0,-23.3147,-0.931698,0.385491
24.3733,0.996583,0.723008,3,7,0,-23.7675,-1.02391,0.340783
24.008,0.95542,0.723008,2,3,0,-23.6106,-1.0591,0.371261
24.2454,0.862394,0.723008,3,7,0,-21.2636,-0.998932,0.403352
24.21,0.986403,0.723008,3,7,0,-23.6441,-0.956032,0.392662
23.1626,0.779343,0.723008,3,7,0,-20.7125,-1.01148,0.307785
24.0908,1,0.723008,2,3,0,-23.2257,-0.988082,0.325436
22.9123,0.830952,0.723008,2,3,0,-22.097,-1.06785,0.425802
23.6885,0.849304,0.723008,2,3,0,-20.2084,-1.06577,0.349979
23.2001,0.867701,0.723008,3,7,0,-21.9227,-0.909889,0.39763
23.9689,0.900515,0.723008,2,3,0,-21.4716,-0.93752,0.388878
24.6446,0.98902,0.723008,2,3,0,-23.7375,-0.998856,0.347066
23.7076,0.915768,0.723008,3,7,0,-23.5409,-0.936291,0.33822
24.1906,1,0.723008,2,3,0,-23.7626,-0.956023,0.340489
23.3,0.934764,0.723008,3,7,0,-23.2213,-1.04924,0.423547
24.2017,0.978629,0.723008,2,7,0,-22.5204,-0.987727,0.404819
23.2442,0.932356,0.723008,2,3,0,-22.9612,-0.910587,0.395885
24.7122,0.877121,0.723008,1,3,0,-20.862,-1.00916,0.358884
24.6497,0.995154,0.723008,2,3,0,-24.6183,-1.0138,0.37483
22.987,0.861102,0.723008,2,3,0,-22.9862,-1.09037,0.395846
24.1168,0.989571,0.723008,2,5,0,-23.1093,-0.939203,0.358454
24.1085,0.998913,0.723008,3,7,0,-23.994,-0.941342,0.352695
24.002,0.920973,0.723008,2,3,0,-22.4134,-1.00988,0.323936
23.0987,0.811835,0.723008,3,7,0,-21.62,-1.00558,0.44089
23.838,0.997749,0.723008,3,7,0,-22.1032,-1.01636,0.32128
24.269,0.996422,0.723008,3,7,0,-23.4508,-1.03641,0.388528
24.6639,0.97731,0.723008,2,3,0,-23.8915,-1.00703,0.377211
24.5533,0.970832,0.723008,3,7,0,-24.2349,-0.9799,0.384704
23.559,0.773111,0.723008,2,5,0,-21.5353,-1.07632,0.374159
24.5183,0.993829,0.723008,2,3,0,-23.4615,-1.02798,0.354368
22.7319,0.838128,0.723008,2,3,0,-22.5426,-1.09367,0.406256
24.0653,0.994144,0.723008,2,3,0,-22.3289,-1.05663,0.370307
23.8817,0.858359,0.723008,3,7,0,-22.2832,-1.0452,0.335432
24.6452,1,0.723008,2,3,0,-23.872,-1.01969,0.366472
23.4424,0.872923,0.723008,2,7,0,-22.548,-1.06102,0.410492
22.9644,0.870452,0.723008,2,7,0,-20.7579,-0.968238,0.442202
24.6094,0.99329,0.723008,3,7,0,-22.773,-1.02248,0.35881
24.6094,0.739108,0.723008,1,3,0,-21.7598,-1.02248,0.35881
23.14,0.883724,0.723008,3,7,0,-23.0229,-0.904755,0.39073
24.7341,0.934325,0.723008,2,3,0,-22.2427,-0.988974,0.358289
24.4761,0.95707,0.723008,3,7,0,-24.2037,-1.03277,0.357544
24.5945,1,0.723008,1,1,0,-24.4888,-1.02312,0.357158
24.6748,1,0.723008,3,7,0,-24.5429,-0.998411,0.378172
24.7166,0.999267,0.723008,3,7,0,-24.6317,-1.00752,0.357995
23.7254,0.86942,0.723008,2,7,0,-22.9823,-1.07043,0.370694
23.6201,0.921896,0.723008,2,7,0,-22.5208,-0.927031,0.397651
23.3031,0.941492,0.723008,2,3,0,-22.5683,-0.909178,0.360759
24.7469,1,0.723008,2,3,0,-23.4933,-0.990497,0.364851
24.5155,0.922371,0.723008,3,7,0,-23.784,-1.01524,0.343653
24.7079,0.994905,0.723008,2,3,0,-24.4331,-0.997107,0.37458
23.0135,0.888816,0.723008,3,7,0,-22.9488,-1.09315,0.370074
23.6589,1,0.723008,1,1,0,-23.0842,-1.07278,0.368964
23.9224,0.999924,0.723008,2,3,0,-23.2263,-1.04211,0.403229
21.9078,0.534922,0.723008,1,3,0,-16.6385,-0.904424,0.444797
22.7305,1,0.723008,2,3,0,-21.2989,-0.958295,0.446356
24.105,1,0.723008,2,3,0,-22.5148,-0.937919,0.361118
23.6109,0.978786,0.723008,2,3,0,-23.3604,-0.919634,0.38485
24.5278,1,0.723008,2,3,0,-23.5007,-0.969988,0.34866
24.5568,0.93876,0.723008,2,3,0,-23.7748,-1.01776,0.347701
24.3313,0.829224,0.723008,1,3,0,-22.9225,-0.985352,0.39874
23.6873,0.895403,0.723008,2,3,0,-22.3079,-0.921805,0.359975
23.8722,0.991004,0.723008,3,7,0,-23.3895,-1.06424,0.376073
23.8016,0.928909,0.723008,3,7,0,-22.3964,-0.924426,0.371186
24.4061,0.994008,0.723008,3,7,0,-23.4632,-1.02435,0.38855
24.5501,0.998721,0.723008,3,7,0,-24.2262,-0.993223,0.34133
23.4419,0.861676,0.723008,3,7,0,-22.8295,-0.914426,0.357754
24.5453,0.999855,0.723008,2,3,0,-23.2849,-0.985974,0.342122
24.6079,0.995017,0.723008,3,7,0,-24.3822,-0.968235,0.364378
24.3713,0.958837,0.723008,2,3,0,-24.0368,-1.02037,0.338847
22.5856,0.795287,0.723008,2,3,0,-22.0767,-0.985303,0.454373
23.2808,0.973698,0.723008,3,7,0,-21.1847,-1.0214,0.311453
23.6694,1,0.723008,1,1,0,-23.2502,-1.0114,0.316733
23.283,0.976987,0.723008,2,3,0,-22.8762,-0.972929,0.310995
24.6568,1,0.723008,3,7,0,-23.3048,-0.996097,0.347855
24.3511,0.968381,0.723008,2,3,0,-24.2712,-0.974467,0.336788
24.0063,0.94075,0.723008,2,3,0,-23.5995,-1.02169,0.409143
23.1477,0.946182,0.723008,2,3,0,-22.9846,-1.0062,0.439484
22.3035,0.940931,0.723008,2,3,0,-21.1958,-0.881552,0.365742
24.4157,1,0.723008,2,3,0,-22.1844,-1.03066,0.348361
24.5862,0.993859,0.723008,2,3,0,-24.197,-0.967484,0.358458
21.8139,0.564536,0.723008,3,7,0,-17.7698,-1.05764,0.462828
21.3766,0.990616,0.723008,2,3,0,-21.2445,-1.06691,0.470265
22.4256,1,0.723008,3,7,0,-20.7503,-0.904657,0.331824
21.2676,0.881359,0.723008,2,3,0,-18.7403,-1.04978,0.293158
23.3889,1,0.723008,1,1,0,-21.7172,-1.03595,0.317872
23.8069,0.999362,0.723008,3,7,0,-22.7389,-0.936475,0.397932
24.7288,0.954714,0.723008,1,3,0,-23.1869,-0.989057,0.3699
23.7542,0.809988,0.723008,1,3,0,-22.7356,-1.03148,0.415389
24.7322,0.995286,0.723008,3,7,0,-23.6904,-0.987877,0.358647
24.0447,0.902492,0.723008,2,3,0,-23.6574,-1.05755,0.370367
24.0658,1,0.723008,1,1,0,-23.9659,-1.05658,0.370598
23.8909,0.957681,0.723008,3,7,0,-23.1211,-1.02013,0.413982
24.4251,0.996312,0.723008,2,3,0,-23.6849,-1.02658,0.345338
23.4969,0.872251,0.723008,3,7,0,-22.9345,-1.03077,0.318118
24.6856,1,0.723008,3,7,0,-23.5017,-1.00927,0.37336
24.5676,0.993902,0.723008,3,7,0,-24.5577,-0.969091,0.353149
24.7256,0.993258,0.723008,2,3,0,-24.466,-1.00744,0.360693
24.1123,0.944398,0.723008,3,7,0,-24.0238,-0.945671,0.389098
23.6939,0.918665,0.723008,3,7,0,-22.6482,-1.04264,0.412605
24.7016,0.959697,0.723008,2,5,0,-23.1098,-1.00018,0.375009
24.4786,0.965557,0.723008,3,7,0,-24.2103,-0.957815,0.364386
23.7861,0.952354,0.723008,2,3,0,-23.5586,-1.02482,0.322401
24.6987,0.867629,0.723008,2,3,0,-22.5951,-0.993898,0.375638
24.2602,0.960679,0.723008,2,3,0,-24.2376,-0.992821,0.402699
24.0361,0.971969,0.723008,2,3,0,-23.742,-0.981046,0.410518
24.7249,0.935133,0.723008,1,3,0,-23.1232,-0.988002,0.356895
24.7305,0.986926,0.723008,2,3,0,-24.5883,-0.994474,0.355727
24.4832,0.923411,0.723008,1,3,0,-24.0023,-1.02679,0.380835
23.735,0.944373,0.723008,2,3,0,-23.6279,-1.06957,0.376961
23.4182,0.983696,0.723008,2,3,0,-23.357,-1.08103,0.370757
22.6694,0.918311,0.723008,1,1,0,-22.6297,-1.1031,0.377199
24.2592,1,0.723008,2,3,0,-22.6542,-0.955834,0.389431
24.1893,0.93042,0.723008,3,7,0,-22.906,-0.941156,0.365817
22.6323,0.626178,0.723008,3,7,0,-18.5388,-0.887986,0.382883
21.0575,0.956469,0.723008,3,7,0,-20.3368,-1.10736,0.323325
23.0265,1,0.723008,1,1,0,-21.4479,-1.07361,0.333848
22.2271,0.84918,0.723008,1,1,0,-22.0574,-1.09288,0.332741
21.3526,0.945332,0.723008,2,3,0,-21.0436,-1.11153,0.333168
24.6317,1,0.723008,2,7,0,-21.7539,-0.970614,0.364042
24.67,0.955329,0.723008,3,7,0,-23.9876,-1.0157,0.369082
24.4974,0.985361,0.723008,2,3,0,-24.4524,-1.02345,0.382512
24.7412,0.980678,0.723008,1,3,0,-24.2045,-0.989213,0.36646
24.6978,0.986499,0.723008,1,3,0,-24.5997,-1.00923,0.371429
24.6766,0.996973,0.723008,2,3,0,-24.6347,-1.01576,0.361086
24.6485,0.971754,0.723008,3,7,0,-24.3172,-0.974875,0.371476
# 
#  Elapsed Time: 0.044 seconds (Warm-up)
