# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = normal_model
# start_datetime = 2021-05-27 01:27:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 50
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./ex_toy01/inputs.json
# init = ./ex_toy01/init.json
# random
#   seed = 2996367183 (Default)
# output
#   file = ./ex_toy01/output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma
# Adaptation terminated
# Step size = 0.048678
# Diagonal elements of inverse mass matrix:
# 1, 1
22.8559,0.761444,0.048678,2,3,0,-21.1892,-1.06129,0.320282
21.4614,0.654414,0.048678,1,1,0,-21.2615,-1.09436,0.319027
22.0593,1,0.048678,1,1,0,-21.0678,-1.08778,0.324288
20.2159,0.818684,0.048678,3,7,0,-19.8417,-1.11745,0.319046
23.6643,0.845847,0.048678,2,7,0,-18.7197,-0.944298,0.330401
24.2069,0.965622,0.048678,2,3,0,-23.1864,-1.04929,0.373525
24.3286,1,0.048678,1,1,0,-24.1744,-1.04162,0.375945
24.0477,0.91868,0.048678,2,3,0,-23.2444,-0.940809,0.349114
23.9322,1,0.048678,2,7,0,-23.6703,-1.03484,0.330439
21.6319,0.811296,0.048678,2,7,0,-20.4519,-0.929044,0.465448
19.6359,0.947234,0.048678,2,7,0,-17.9621,-0.965039,0.518357
23.795,1,0.048678,3,7,0,-19.7765,-1.00993,0.419343
22.9573,0.955459,0.048678,2,3,0,-22.885,-1.04358,0.436866
23.2662,0.998856,0.048678,2,3,0,-22.7097,-1.01092,0.43568
24.6467,0.980973,0.048678,2,7,0,-22.0536,-1.01545,0.354381
23.8396,0.902502,0.048678,1,3,0,-22.122,-0.99178,0.319154
23.8983,1,0.048678,1,1,0,-23.7993,-1.00026,0.32046
24.5812,0.96211,0.048678,2,7,0,-22.8691,-0.986336,0.384711
23.7464,0.798029,0.048678,1,3,0,-23.0399,-1.0693,0.37587
23.7464,0.858285,0.048678,1,1,0,-23.1153,-1.0693,0.37587
24.139,1,0.048678,2,3,0,-23.6043,-0.947232,0.389018
23.8693,0.969251,0.048678,2,3,0,-23.6891,-1.05995,0.387947
24.7049,1,0.048678,2,3,0,-23.9301,-1.0007,0.374484
23.6875,0.803699,0.048678,3,7,0,-22.855,-0.94849,0.4124
23.9167,0.993465,0.048678,3,7,0,-23.4294,-0.964456,0.410713
22.924,0.864677,0.048678,2,7,0,-22.0752,-0.896085,0.381595
23.0838,1,0.048678,1,1,0,-22.671,-0.900654,0.379611
23.5607,1,0.048678,2,3,0,-22.7252,-1.06531,0.400579
23.1035,0.9152,0.048678,2,3,0,-22.6646,-0.905944,0.396684
23.8747,0.945318,0.048678,1,3,0,-22.0637,-0.98853,0.417287
24.3934,0.911058,0.048678,2,7,0,-22.6663,-1.0385,0.358564
23.9619,0.971078,0.048678,2,7,0,-23.8114,-1.06113,0.367848
24.0408,0.929169,0.048678,3,7,0,-22.9508,-1.03385,0.402695
22.5587,0.891245,0.048678,2,3,0,-22.2395,-1.08969,0.419994
23.5145,1,0.048678,2,3,0,-22.3466,-1.06755,0.40042
24.5688,0.909262,0.048678,2,3,0,-22.4846,-0.964875,0.366943
24.384,0.986518,0.048678,2,3,0,-24.2947,-1.03477,0.350681
23.5223,0.891742,0.048678,3,7,0,-22.9778,-0.933577,0.409184
24.5143,0.998077,0.048678,2,7,0,-22.558,-1.0147,0.343336
23.9193,0.874137,0.048678,2,3,0,-23.452,-0.940142,0.342982
24.355,0.994959,0.048678,2,3,0,-23.8295,-1.01334,0.335519
24.5739,0.985266,0.048678,2,7,0,-24.1031,-0.974836,0.380456
24.5794,1,0.048678,2,3,0,-24.5057,-0.995435,0.385938
24.7292,0.993318,0.048678,1,3,0,-24.3763,-0.996988,0.371459
24.6105,0.989444,0.048678,2,7,0,-24.4584,-0.982053,0.347395
24.5504,0.972817,0.048678,1,3,0,-24.3602,-0.965067,0.357007
24.4233,0.922644,0.048678,3,7,0,-22.8572,-0.955044,0.371989
24.5568,0.715528,0.048678,2,3,0,-21.5637,-1.0225,0.351596
24.4376,0.99498,0.048678,3,7,0,-24.3861,-1.03045,0.381243
24.3009,0.928933,0.048678,1,3,0,-23.5902,-0.97237,0.396788
24.4067,0.993664,0.048678,3,7,0,-24.1655,-1.02999,0.34709
24.6358,0.974314,0.048678,3,7,0,-23.1404,-1.01433,0.352108
23.8927,0.85192,0.048678,1,3,0,-23.71,-1.06241,0.359288
24.1555,1,0.048678,1,1,0,-23.8593,-1.05042,0.356839
23.7643,0.98406,0.048678,2,7,0,-23.6781,-0.931967,0.395242
23.6623,1,0.048678,2,3,0,-23.5095,-0.93425,0.403287
21.2515,0.821359,0.048678,3,7,0,-19.472,-1.11841,0.438348
22.7506,0.970842,0.048678,2,3,0,-20.7935,-1.03322,0.445922
22.5895,0.998294,0.048678,2,3,0,-22.1606,-0.961617,0.450915
23.5214,0.888363,0.048678,2,3,0,-21.0695,-0.940408,0.41414
23.8917,0.987282,0.048678,2,7,0,-22.9309,-1.04096,0.332792
24.0355,0.990629,0.048678,2,3,0,-23.5124,-0.988103,0.323998
23.9959,0.99589,0.048678,3,7,0,-23.9029,-0.97222,0.326062
23.7437,0.983853,0.048678,2,3,0,-23.7157,-0.962561,0.32303
23.9119,1,0.048678,1,1,0,-23.7318,-0.975323,0.323096
24.3953,0.971171,0.048678,2,7,0,-23.4194,-1.02086,0.391117
24.3807,0.977343,0.048678,2,5,0,-23.8817,-0.978366,0.336623
22.477,0.852157,0.048678,2,3,0,-22.2714,-1.06015,0.31289
23.437,1,0.048678,1,1,0,-22.6991,-1.02237,0.314466
24.6278,0.983719,0.048678,2,3,0,-23.2214,-1.00975,0.348648
24.4954,0.927936,0.048678,1,3,0,-24.1557,-0.961322,0.355994
22.8025,0.871908,0.048678,2,3,0,-22.7794,-1.08831,0.344121
24.3622,0.972331,0.048678,2,7,0,-21.774,-1.02863,0.388588
23.9443,0.993187,0.048678,3,7,0,-23.803,-0.971138,0.411799
23.2467,0.96728,0.048678,2,3,0,-23.1722,-1.03141,0.432205
21.8113,0.907956,0.048678,2,3,0,-21.341,-0.921779,0.45766
23.3247,1,0.048678,3,7,0,-21.2614,-0.944367,0.321966
23.275,0.98513,0.048678,1,1,0,-23.0361,-0.942428,0.321956
24.4497,0.890189,0.048678,2,3,0,-22.5572,-0.972177,0.342337
24.3439,0.984684,0.048678,2,3,0,-24.1443,-0.989207,0.333009
24.2078,0.86624,0.048678,2,3,0,-23.6488,-0.948927,0.348424
22.9006,0.973298,0.048678,2,7,0,-22.4575,-1.01708,0.304665
22.4548,0.957917,0.048678,2,3,0,-22.2222,-0.967464,0.300001
21.3864,0.748009,0.048678,1,1,0,-21.3044,-0.939137,0.295467
23.557,0.95179,0.048678,2,7,0,-19.9356,-1.07644,0.371766
24.5487,1,0.048678,2,7,0,-23.1911,-1.02491,0.353559
24.3082,0.980287,0.048678,3,7,0,-24.1669,-0.958816,0.388704
24.2265,0.972413,0.048678,2,3,0,-23.9747,-1.0469,0.377664
24.5788,0.922088,0.048678,2,7,0,-23.1779,-0.966236,0.360114
24.3829,0.983065,0.048678,2,3,0,-24.3132,-1.03313,0.383177
24.3577,0.993468,0.048678,2,3,0,-24.2383,-0.951927,0.375289
23.0338,0.873924,0.048678,2,7,0,-22.9509,-1.0902,0.392286
23.5598,1,0.048678,2,3,0,-23.0657,-1.07075,0.392849
22.8946,0.985819,0.048678,2,7,0,-22.6097,-0.926922,0.323582
22.5241,1,0.048678,2,3,0,-22.1389,-1.05821,0.312639
20.4986,0.867491,0.048678,2,3,0,-19.8812,-0.893545,0.308317
24.3116,1,0.048678,2,3,0,-20.6698,-1.04449,0.365658
24.5478,1,0.048678,1,1,0,-24.3507,-1.02871,0.367976
24.095,0.890211,0.048678,2,7,0,-23.4343,-1.047,0.346401
23.4769,0.951255,0.048678,2,7,0,-23.1516,-1.07665,0.358305
24.6025,1,0.048678,2,3,0,-23.2263,-1.01212,0.380782
24.2849,0.893765,0.048678,1,3,0,-23.8436,-0.948296,0.377299
23.9096,0.963937,0.048678,2,7,0,-23.6282,-1.05765,0.350196
24.0429,1,0.048678,2,7,0,-23.6336,-0.94066,0.387758
23.3479,0.812439,0.048678,3,7,0,-21.4984,-0.977905,0.43289
23.7753,0.960371,0.048678,2,7,0,-22.3795,-1.06759,0.378952
24.4636,0.939158,0.048678,2,3,0,-23.0422,-1.03217,0.354624
24.6378,0.997976,0.048678,2,7,0,-24.3194,-0.981473,0.378292
23.7338,0.939735,0.048678,2,3,0,-23.5579,-0.956972,0.414737
24.3457,0.976646,0.048678,2,3,0,-23.3523,-1.00018,0.398772
24.5039,0.86734,0.048678,2,5,0,-23.0738,-1.00989,0.341002
24.2213,0.961842,0.048678,2,3,0,-24.1174,-0.954031,0.343663
22.7139,0.853059,0.048678,2,3,0,-22.5287,-1.09565,0.352738
23.9416,0.772195,0.048678,2,7,0,-20.4465,-0.939951,0.344265
24.3325,0.841251,0.048678,2,3,0,-23.1418,-1.0328,0.345064
23.6593,0.962189,0.048678,2,7,0,-23.646,-0.942006,0.331861
23.6855,0.979665,0.048678,2,7,0,-23.2299,-1.06531,0.349044
24.3101,0.97742,0.048678,2,5,0,-22.7588,-1.01618,0.397518
23.5336,0.943304,0.048678,2,3,0,-23.4278,-1.05127,0.41384
23.4118,0.999731,0.048678,2,7,0,-23.042,-0.981284,0.431428
18.8426,0.824331,0.048678,2,3,0,-18.4147,-0.926252,0.52739
22.5745,1,0.048678,3,7,0,-18.6109,-1.07433,0.432824
23.6234,0.968361,0.048678,2,7,0,-21.3178,-1.06667,0.395062
23.7951,0.927151,0.048678,1,3,0,-22.2503,-0.994919,0.420266
23.6588,0.933829,0.048678,2,3,0,-22.8686,-0.956539,0.417307
23.7994,0.955992,0.048678,2,3,0,-23.0752,-0.935584,0.3974
24.3409,0.910358,0.048678,2,7,0,-20.286,-0.95874,0.345978
23.8794,0.967664,0.048678,2,3,0,-23.8382,-0.941793,0.339578
22.3791,0.66733,0.048678,1,1,0,-22.3174,-0.895893,0.340635
23.9422,1,0.048678,2,3,0,-22.017,-1.05521,0.389776
24.5445,0.99917,0.048678,3,7,0,-23.6637,-0.965006,0.373438
24.5529,0.9862,0.048678,3,7,0,-24.2473,-0.968001,0.352863
24.3135,0.944527,0.048678,1,1,0,-24.3069,-0.952051,0.352044
22.2713,0.929446,0.048678,2,3,0,-21.918,-1.02602,0.298021
24.4826,1,0.048678,2,7,0,-22.3332,-0.960637,0.374988
23.8674,0.771357,0.048678,1,3,0,-22.6168,-1.06236,0.383212
24.1585,1,0.048678,1,1,0,-23.8751,-1.04945,0.380349
24.4511,0.954668,0.048678,1,3,0,-23.6142,-0.988704,0.393159
24.73,0.962237,0.048678,2,7,0,-24.0742,-0.984929,0.364365
24.0626,0.873289,0.048678,2,3,0,-23.866,-0.935453,0.372554
23.4279,0.939026,0.048678,2,7,0,-23.0794,-1.07151,0.400168
23.7565,1,0.048678,3,7,0,-23.3649,-0.929677,0.348323
23.4827,0.974472,0.048678,2,3,0,-23.2718,-1.06911,0.344537
22.8584,0.694463,0.048678,2,3,0,-20.6412,-1.00813,0.302928
22.8584,0.757155,0.048678,1,1,0,-21.9313,-1.00813,0.302928
22.1832,0.984066,0.048678,2,3,0,-22.1599,-1.0013,0.294079
23.9157,0.71621,0.048678,2,7,0,-18.4753,-0.942076,0.340806
24.0473,1,0.048678,2,3,0,-23.7855,-1.04607,0.342877
24.2355,0.999611,0.048678,2,7,0,-23.985,-0.943506,0.365037
24.6322,0.997767,0.048678,2,7,0,-24.1468,-0.976339,0.375494
24.6322,0.634568,0.048678,2,7,0,-19.3275,-0.976339,0.375494
24.5633,0.96598,0.048678,1,3,0,-24.3202,-1.01825,0.380661
23.7778,0.967618,0.048678,2,3,0,-23.5837,-1.01121,0.419747
24.3353,0.975648,0.048678,2,3,0,-23.4348,-1.00912,0.398101
22.9609,0.698702,0.048678,1,3,0,-21.3066,-0.896935,0.377804
23.1008,1,0.048678,2,3,0,-22.899,-1.08777,0.358095
23.3221,0.555147,0.048678,2,7,0,-18.8786,-0.908042,0.369217
22.515,0.819096,0.048678,1,1,0,-22.3157,-0.887434,0.362807
24.6909,0.975034,0.048678,1,3,0,-22.4613,-0.981754,0.371778
24.7356,0.999422,0.048678,2,7,0,-24.6225,-0.986335,0.363998
24.5264,0.977135,0.048678,2,7,0,-23.9769,-0.978486,0.343499
24.1582,0.920057,0.048678,2,3,0,-24.0576,-1.04536,0.348175
22.9059,0.913656,0.048678,2,3,0,-22.8051,-1.07989,0.336907
23.6862,1,0.048678,2,3,0,-22.7693,-1.06593,0.35012
23.5964,0.858823,0.048678,2,3,0,-21.594,-1.02164,0.317366
23.8846,0.961909,0.048678,3,7,0,-22.9402,-1.05092,0.398201
24.1073,0.85841,0.048678,2,3,0,-22.1973,-1.00538,0.408533
24.3226,0.986701,0.048678,2,7,0,-23.8702,-0.973618,0.396147
23.3665,0.958515,0.048678,2,3,0,-23.2651,-0.965983,0.430005
24.7511,0.907278,0.048678,3,7,0,-22.4953,-0.992866,0.364389
24.6624,0.994297,0.048678,2,7,0,-24.6446,-1.00006,0.348572
23.5072,0.855267,0.048678,2,7,0,-22.6592,-0.949343,0.323422
24.5423,0.932668,0.048678,2,3,0,-23.0059,-0.974416,0.346563
24.2016,0.927165,0.048678,2,7,0,-23.2423,-0.941934,0.37084
24.559,1,0.048678,2,3,0,-24.204,-0.96951,0.377549
24.1903,0.970613,0.048678,3,7,0,-23.7093,-1.04228,0.388141
24.4784,0.99143,0.048678,2,3,0,-24.0574,-0.998683,0.392065
24.7352,0.997099,0.048678,2,7,0,-24.4029,-0.999175,0.356849
22.5622,0.625417,0.048678,2,3,0,-22.1714,-0.887942,0.365065
24.272,0.984943,0.048678,2,3,0,-21.9492,-0.961574,0.392941
24.2385,0.972381,0.048678,2,3,0,-23.9029,-0.955608,0.390574
23.8257,0.989473,0.048678,2,7,0,-23.2717,-0.966158,0.414737
24.033,1,0.048678,1,1,0,-23.8403,-0.97411,0.409162
24.1392,0.941661,0.048678,2,7,0,-22.9812,-0.939515,0.360948
23.3508,0.933302,0.048678,2,7,0,-22.7644,-0.922206,0.340115
22.7127,0.992051,0.048678,2,7,0,-22.1322,-1.07244,0.429498
23.4754,1,0.048678,2,3,0,-22.5598,-1.01636,0.428678
23.4462,0.995828,0.048678,2,3,0,-23.3472,-1.03062,0.426218
23.3282,0.889268,0.048678,2,3,0,-22.0881,-0.911917,0.39222
24.1312,0.936268,0.048678,1,3,0,-22.4714,-0.99631,0.40811
23.9821,0.959102,0.048678,2,7,0,-23.5055,-1.05742,0.382444
24.2158,0.947585,0.048678,2,3,0,-23.2957,-0.9492,0.34861
24.0314,0.976892,0.048678,2,7,0,-23.078,-0.93409,0.37293
24.2738,0.900055,0.048678,2,3,0,-22.6817,-1.0192,0.398284
24.3374,0.851303,0.048678,2,7,0,-22.4911,-0.988814,0.332825
23.0299,0.776453,0.048678,2,3,0,-22.3985,-1.07613,0.336547
22.1646,0.89614,0.048678,2,3,0,-21.4969,-0.879748,0.361347
24.7418,0.96825,0.048678,2,3,0,-21.8239,-0.998055,0.358029
23.3196,0.862124,0.048678,2,3,0,-22.9515,-1.0586,0.32883
23.7341,1,0.048678,1,1,0,-23.3232,-1.04086,0.328114
24.4211,1,0.048678,2,3,0,-23.8319,-0.969237,0.342502
24.5566,1,0.048678,2,3,0,-24.413,-1.01787,0.347757
24.6645,0.98356,0.048678,2,7,0,-24.3313,-0.978726,0.373254
24.6273,0.984893,0.048678,1,3,0,-24.4638,-1.00619,0.380964
24.2558,0.92574,0.048678,2,5,0,-23.9803,-1.04702,0.361944
24.6476,0.938662,0.048678,1,3,0,-23.7718,-0.97233,0.36422
24.0663,0.935339,0.048678,2,7,0,-24.0188,-1.05462,0.37935
22.7436,0.861239,0.048678,2,7,0,-22.6257,-0.891456,0.370349
24.3092,1,0.048678,2,3,0,-22.5357,-0.988632,0.400203
24.1492,0.983761,0.048678,2,3,0,-23.8814,-0.994438,0.407379
21.8275,0.7116,0.048678,2,3,0,-20.0484,-1.12389,0.38967
22.3977,1,0.048678,2,3,0,-21.5174,-1.10564,0.40345
24.6941,1,0.048678,2,7,0,-22.5029,-0.978492,0.365676
24.7231,0.999592,0.048678,3,7,0,-24.6407,-0.983451,0.364721
24.7231,0.586326,0.048678,1,3,0,-22.1849,-0.983451,0.364721
22.4718,0.835586,0.048678,2,3,0,-22.0183,-1.07658,0.323345
24.4566,0.815358,0.048678,2,3,0,-21.0147,-1.03125,0.352453
24.523,0.925741,0.048678,2,3,0,-23.6349,-0.975626,0.384995
22.8102,0.957661,0.048678,3,7,0,-22.7184,-1.0002,0.448895
24.0965,0.975854,0.048678,2,3,0,-22.3843,-1.03245,0.400855
23.2989,0.942609,0.048678,2,7,0,-23.1952,-0.926872,0.413163
23.2989,0.543047,0.048678,1,3,0,-17.5634,-0.926872,0.413163
23.7883,1,0.048678,1,1,0,-23.3631,-0.95248,0.410522
23.7521,0.998829,0.048678,3,7,0,-23.6794,-0.948577,0.409852
24.6318,0.995237,0.048678,2,7,0,-22.9485,-1.00652,0.347694
22.7273,0.692502,0.048678,2,7,0,-22.0724,-0.90633,0.338152
23.7773,1,0.048678,2,5,0,-20.7895,-1.00264,0.420656
23.2059,0.954858,0.048678,2,3,0,-23.0697,-0.940876,0.425798
23.5729,1,0.048678,3,7,0,-22.842,-1.04776,0.414443
24.7511,0.957423,0.048678,2,7,0,-20.8376,-0.99684,0.36572
24.5295,0.96137,0.048678,2,5,0,-23.6742,-0.99093,0.340481
24.0027,0.911061,0.048678,2,3,0,-23.7426,-0.952382,0.335639
24.3769,0.989874,0.048678,3,7,0,-23.8261,-1.04072,0.365111
24.1089,0.973403,0.048678,3,7,0,-23.9956,-1.05453,0.371331
24.6788,1,0.048678,2,3,0,-24.1846,-0.977268,0.359149
24.6681,0.993715,0.048678,1,3,0,-24.4835,-0.993019,0.34891
24.2781,0.94309,0.048678,2,3,0,-24.1813,-0.961869,0.340218
24.349,0.975767,0.048678,2,7,0,-23.7676,-1.03997,0.376731
24.7513,0.981828,0.048678,3,7,0,-23.8938,-0.997215,0.36557
23.6528,0.897413,0.048678,2,7,0,-23.3317,-1.05277,0.407864
23.9588,1,0.048678,1,1,0,-23.6569,-1.04239,0.401318
23.2075,0.974739,0.048678,2,7,0,-22.2402,-1.0263,0.434711
22.81,0.971819,0.048678,1,1,0,-22.8091,-1.04106,0.442005
24.3162,0.994456,0.048678,2,7,0,-22.6079,-1.02663,0.392686
23.2517,0.846353,0.048678,2,7,0,-22.364,-1.08475,0.362209
22.2874,0.875536,0.048678,2,3,0,-21.7595,-0.879,0.380717
23.3483,0.85315,0.048678,1,3,0,-19.038,-0.926965,0.335044
24.6285,1,0.048678,2,3,0,-23.5213,-1.0204,0.35847
22.1541,0.694908,0.048678,2,3,0,-20.7536,-1.09153,0.329674
24.3693,0.95341,0.048678,2,3,0,-21.7319,-0.973404,0.33797
24.5091,0.99803,0.048678,2,3,0,-24.2381,-1.01985,0.345794
23.6403,0.879578,0.048678,2,7,0,-22.6685,-0.937487,0.407102
24.267,0.929919,0.048678,2,7,0,-22.1579,-0.954634,0.345594
23.7855,0.773574,0.048678,2,3,0,-22.4778,-0.924742,0.362205
23.3568,0.973511,0.048678,2,5,0,-22.3019,-0.911812,0.389435
22.3172,0.875227,0.048678,2,3,0,-20.9487,-0.894241,0.420824
24.7126,0.971952,0.048678,3,11,0,-22.1772,-0.981696,0.361208
24.701,0.997857,0.048678,2,7,0,-24.6617,-1.0073,0.372341
24.1386,0.983244,0.048678,3,7,0,-23.9998,-0.984231,0.406983
24.0975,0.970922,0.048678,2,3,0,-23.666,-1.02657,0.40359
24.5399,0.987483,0.048678,2,7,0,-23.3541,-0.972139,0.347904
24.2706,0.936462,0.048678,1,1,0,-24.2662,-0.953509,0.347
23.383,0.654213,0.048678,1,3,0,-21.507,-1.07939,0.357762
23.3239,0.994036,0.048678,2,7,0,-22.2456,-1.08331,0.38242
23.189,0.995996,0.048678,2,7,0,-21.9675,-0.987821,0.438464
23.7146,0.985049,0.048678,2,3,0,-22.8525,-1.04916,0.407774
23.649,0.99751,0.048678,3,7,0,-23.2763,-1.00825,0.424364
23.5768,0.994922,0.048678,2,3,0,-23.3553,-0.977769,0.425864
24.4473,0.987693,0.048678,2,5,0,-23.1552,-1.02402,0.34478
24.6186,0.999194,0.048678,2,7,0,-24.2494,-1.02108,0.357772
24.3165,0.932143,0.048678,1,1,0,-24.3164,-1.04224,0.356742
23.9293,0.977365,0.048678,2,5,0,-23.1134,-0.968304,0.411533
24.5325,0.960842,0.048678,2,3,0,-23.1059,-1.01437,0.385245
22.5988,0.703693,0.048678,2,3,0,-22.0851,-1.10363,0.391609
22.6417,0.986011,0.048678,2,7,0,-22.4397,-0.892807,0.356548
23.373,0.607453,0.048678,2,3,0,-18.8863,-0.950986,0.319696
23.1925,0.988162,0.048678,2,3,0,-22.5884,-1.01274,0.308427
24.5923,0.936635,0.048678,2,3,0,-22.6612,-0.966798,0.365193
23.09,0.859062,0.048678,2,7,0,-22.7876,-1.0566,0.426743
24.4425,0.994381,0.048678,2,7,0,-23.0815,-1.01355,0.391315
24.3102,0.93058,0.048678,2,7,0,-23.6198,-0.95062,0.378857
23.5462,0.706337,0.048678,1,3,0,-21.7396,-1.07641,0.377932
23.8806,0.997144,0.048678,2,3,0,-23.1306,-0.940427,0.397827
24.2155,0.984164,0.048678,2,7,0,-23.114,-1.04141,0.3469
24.3,1,0.048678,1,1,0,-24.1595,-1.03522,0.345417
24.5379,0.949446,0.048678,2,3,0,-23.8044,-1.02834,0.357917
24.5654,0.993176,0.048678,3,7,0,-24.0535,-1.02731,0.367495
20.8284,0.672118,0.048678,2,3,0,-18.5575,-1.04243,0.286736
23.2957,0.905381,0.048678,2,7,0,-19.6482,-0.91352,0.350077
22.6411,0.948595,0.048678,2,3,0,-22.4124,-0.898125,0.346395
23.2761,1,0.048678,2,7,0,-22.0086,-0.906887,0.367281
24.5501,0.987932,0.048678,2,3,0,-23.0277,-0.972703,0.381117
23.9441,0.89031,0.048678,3,7,0,-22.9394,-0.949956,0.402278
24.6024,0.979978,0.048678,2,7,0,-23.4414,-0.968151,0.360896
24.1111,0.872636,0.048678,2,7,0,-21.2335,-1.00211,0.408682
23.594,0.971109,0.048678,3,7,0,-23.4992,-1.04538,0.414978
24.4555,0.999338,0.048678,3,7,0,-23.4682,-0.957587,0.372846
24.6715,0.923484,0.048678,2,3,0,-23.7764,-1.01519,0.369626
23.7603,0.863167,0.048678,2,3,0,-23.3305,-1.06663,0.357097
23.7381,0.984325,0.048678,3,7,0,-22.8558,-1.0698,0.374339
24.7451,0.977506,0.048678,1,3,0,-23.4968,-0.994567,0.36796
24.0543,0.964717,0.048678,2,7,0,-23.8055,-0.991202,0.410955
24.6432,0.999076,0.048678,2,7,0,-24.0371,-0.993386,0.381038
24.5375,0.948809,0.048678,2,7,0,-24.0329,-1.00548,0.341589
24.2121,0.977355,0.048678,2,7,0,-23.9035,-0.981471,0.403447
24.183,0.987446,0.048678,2,3,0,-24.0156,-1.0296,0.398162
23.8871,0.877657,0.048678,3,7,0,-21.1758,-1.05955,0.387186
24.33,0.988878,0.048678,2,7,0,-23.6907,-0.949389,0.359955
24.4823,0.993521,0.048678,3,7,0,-24.1018,-0.973252,0.386654
24.5146,0.998168,0.048678,2,3,0,-24.4207,-0.968329,0.380857
23.0851,0.80222,0.048678,2,7,0,-21.8556,-0.91915,0.33477
23.8731,0.996186,0.048678,2,3,0,-22.9671,-1.03098,0.326904
23.0592,0.624116,0.048678,2,3,0,-20.7463,-1.06722,0.328985
24.7327,0.990851,0.048678,2,3,0,-22.8028,-1.00365,0.358396
24.5414,0.913749,0.048678,2,3,0,-23.9437,-0.988458,0.341421
24.7142,0.993621,0.048678,2,7,0,-24.3455,-1.00659,0.370491
24.7219,0.993985,0.048678,2,5,0,-24.4698,-1.00556,0.357378
23.3329,0.884551,0.048678,2,3,0,-23.1345,-0.932438,0.329908
22.7218,0.996752,0.048678,2,3,0,-21.901,-1.05019,0.311966
21.8905,0.874666,0.048678,3,7,0,-21.3193,-1.08642,0.446106
23.2975,1,0.048678,2,3,0,-21.8438,-0.960228,0.430558
23.866,1,0.048678,2,3,0,-23.2486,-0.973196,0.415229
24.5118,0.995176,0.048678,2,7,0,-23.7594,-0.972986,0.384392
23.4258,0.890638,0.048678,2,3,0,-23.1039,-0.919704,0.399238
23.8502,0.701945,0.048678,2,5,0,-19.8072,-1.04774,0.336323
24.3093,1,0.048678,2,3,0,-23.726,-0.947965,0.361107
24.718,1,0.048678,2,3,0,-24.3919,-1.00903,0.360635
24.5831,0.959773,0.048678,2,7,0,-23.8683,-0.980446,0.382662
24.4852,0.969248,0.048678,2,5,0,-24.1158,-1.01723,0.342911
24.2108,0.863713,0.048678,3,7,0,-23.3335,-0.965074,0.335569
24.5646,0.967667,0.048678,2,3,0,-23.9506,-0.976621,0.3468
24.5646,0.37915,0.048678,1,3,0,-20.1687,-0.976621,0.3468
24.5882,0.986982,0.048678,3,7,0,-24.0583,-0.974474,0.378852
23.0988,0.896684,0.048678,2,5,0,-21.7671,-0.977893,0.307155
23.2185,0.959652,0.048678,2,3,0,-22.7635,-1.02589,0.311481
24.1954,0.888086,0.048678,2,3,0,-22.571,-1.0214,0.332553
24.2272,0.907155,0.048678,2,7,0,-22.0727,-1.04897,0.367849
24.6214,0.926682,0.048678,2,7,0,-23.6164,-0.969722,0.362183
24.4313,0.943851,0.048678,2,7,0,-23.466,-1.01373,0.338809
24.3737,0.831812,0.048678,3,7,0,-23.0629,-0.993621,0.333749
24.1956,0.943238,0.048678,2,3,0,-23.6254,-0.989639,0.328216
23.2181,0.912791,0.048678,2,3,0,-23.0175,-0.974761,0.309562
22.7876,0.881365,0.048678,3,7,0,-21.7235,-0.977953,0.302623
24.6849,0.900452,0.048678,3,7,0,-22.0907,-1.00262,0.376409
24.644,0.935776,0.048678,2,3,0,-24.1711,-1.00835,0.378678
24.706,0.784459,0.048678,2,3,0,-22.7462,-1.01162,0.365458
24.0383,0.884917,0.048678,2,3,0,-23.7975,-1.05553,0.38052
24.1808,0.838283,0.048678,1,3,0,-22.4973,-0.947117,0.385759
23.6785,0.962912,0.048678,2,7,0,-22.1099,-1.00452,0.316092
23.7604,0.994916,0.048678,2,3,0,-23.5852,-1.01724,0.319742
23.7672,0.877348,0.048678,2,7,0,-22.3034,-0.962836,0.415766
24.1656,0.97635,0.048678,2,3,0,-23.4644,-1.01248,0.405031
23.5873,0.983768,0.048678,2,3,0,-23.5538,-0.972402,0.424538
24.2427,0.912097,0.048678,2,7,0,-21.0155,-1.04413,0.381297
24.134,0.998628,0.048678,3,7,0,-23.9316,-0.959164,0.398834
23.352,0.988258,0.048678,2,7,0,-23.1834,-1.00882,0.433406
